verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,reconstructed_verse,spatial_arg_type
301720,CQQ[,MT,Nahum,2,5,JCTQCQWN,B XWYWT JTHWLLW H RKB JCTQCQWN B RXBWT MR>JHN K LPJDM K BRQJM JRWYYW,JCTQCQWN B RXBWT,,B RXBWT,B H RXB==/,,0.0,prep,,,det,subs,simple,,,hit,impf,,,B,,,,,,,,
301731,RWY[,MT,Nahum,2,5,JRWYYW,B XWYWT JTHWLLW H RKB JCTQCQWN B RXBWT MR>JHN K LPJDM K BRQJM JRWYYW,K BRQJM JRWYYW,,no complement,no complement,,,,,,,,,,,piel,impf,,,,,,,,,,,
2096757,CQQ[,Mur88,Nahum,2,5,JCTQCQWN,B XWYWT JTHWLLW H RKB JCTQCQWN B RXBWT MR>JHN K LPJDM K BRQJM JRWYYW,None,None,,,,,,,,,,,0.0,1 11111 1111111 1 111 00111000 0 00000 000100 1 11110 1 11111 111111,hitpalpel,impf,,,,,,,,,,[B XWYWT JTHWLLW H RKB] JC[TQC]QWN B RXBWT MR>[J]HN [K LPJD]M [K BRQJM JRWYYW],
2096765,RWY[,Mur88,Nahum,2,5,JRWYYW,B XWYWT JTHWLLW H RKB JCTQCQWN B RXBWT MR>JHN K LPJDM K BRQJM JRWYYW,None,None,,,,,,,,,,,0.0,1 11111 1111111 1 111 00111000 0 00000 000100 1 11110 1 11111 111111,polel,impf,,,,,,,,,,[B XWYWT JTHWLLW H RKB] JC[TQC]QWN B RXBWT MR>[J]HN [K LPJD]M [K BRQJM JRWYYW],
301737,MHR[,MT,Nahum,2,6,JMHRW,JZKR >DJRJW JKCLW B HLKWTM JMHRW XWMTH W HKN H SKK,JMHRW XWMTH,,XWMTH,XWMH/,,0.0,vc,,,det,subs,complex,,,piel,impf,,,,,,,,,,,
2096772,MHR[,Mur88,Nahum,2,6,JMHRW,JZKR >DJRJW JKCLW B HLKWTM JMHRW XWMTH W HKN H SKK,JMHRW XWMTH,,XWMTH,,,0.0,,,,,,,0.0,0011 111110 00000 0 000000 10000 00000 0 000 1 111,piel,impf,,,,,,,,,,JZ[KR >DJRJ]W JKCLW B HLKWTM [J]MHRW XWMTH W HKN [H SKK],
301753,GLH[,MT,Nahum,2,8,GLTH,W HYB GLTH H<LTH W >MHTJH MNHGWT K QWL JWNJM MTPPT <L LBBHN,GLTH,,no complement,no complement,,,,,,,,,,,pual,perf,,,,,,,,,,,
301754,<LH[,MT,Nahum,2,8,H<LTH,W HYB GLTH H<LTH W >MHTJH MNHGWT K QWL JWNJM MTPPT <L LBBHN,H<LTH,,no complement,no complement,,,,,,,,,,,hof,perf,,,,,,,,,,,
2046640,NWS[,4Q82,Nahum,2,9,NSJM,M JMJH HJ> W HMH NSJM <MDW <MDW W >JN MPNH,None,None,,,,,,,,,,,0.0,0 0000 111 1 111 1111 1111 1111 1 111 1111,qal,ptca,,,,,,,,,,M JMJH [HJ> W HMH NSJM <MDW <MDW W >JN MPNH],
2046645,PNH[,4Q82,Nahum,2,9,MPNH,M JMJH HJ> W HMH NSJM <MDW <MDW W >JN MPNH,None,None,,,,,,,,,,,0.0,0 0000 111 1 111 1111 1111 1111 1 111 1111,hif,ptca,,,,,,,,,,M JMJH [HJ> W HMH NSJM <MDW <MDW W >JN MPNH],
301826,HLK[,MT,Nahum,2,12,HLK,>JH M<WN >RJWT W MR<H HW> L KPRJM >CR HLK >RJH LBJ> CM GWR >RJH W >JN MXRJD,>CR HLK >RJH LBJ> CM,>RJH LBJ>,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,,,
2096865,HLK[,Mur88,Nahum,2,12,HLK,>JH M<WN >RJWT W MR<H HW> L KPRJM >CR HLK >RJH LBJ> CM GWR >RJH W >JN MXRJD,None,None,,,,,,,,,,,0.0,111 1000 11111 1 1111 111 1 11111 000 000 0000 0100 00 000 1111 1 111 11111,qal,perf,,,,,,,,,,[>JH M]<WN [>RJWT W MR<H HW> L KPRJM] >CR HLK >RJH L[B]J> CM GWR [>RJH W >JN MXRJD],
301885,MWC[,MT,Nahum,3,1,JMJC,HWJ <JR DMJM KLH KXC PRQ ML>H L> JMJC VRP,L> JMJC VRP,VRP,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,,,
2096943,<LH[,Mur88,Nahum,3,3,M<LH,PRC M<LH W LHB XRB W BRQ XNJT W RB XLL W KBD PGR W >JN QYH L GWJH JKCLW B GWJTM,None,None,,,,,,,,,,,0.0,111 0000 0 011 000 0 000 0000 0 00 000 0 001 111 0 000 010 0 0000 10000 0 00000,hif,ptca,,,,,,,,,,[PRC] M<LH W L[HB] XRB W BRQ XNJT W RB XLL W KB[D PGR] W >JN Q[Y]H L GWJH [J]KCLW B GWJTM,
2046710,<LH[,4Q82,Nahum,3,3,M<LH,PRC M<LH W LHB XRB W BRQ XNJT W RB XLL W KBD PGR,None,None,,,,,,,,,,,0.0,111 1111 1 111 111 0 001 1111 1 11 111 1 111 111,hif,ptca,,,,,,,,,,[PRC M<LH W LHB XRB] W BR[Q XNJT W RB XLL W KBD PGR],
301946,GLH[,MT,Nahum,3,5,GLJTJ,HNNJ >LJK N>M JHWH YB>WT W GLJTJ CWLJK <L PNJK W HR>JTJ GWJM M<RK W MMLKWT QLWNK,W GLJTJ CWLJK <L PNJK,,<L PNJK,<L PNH/,,0.0,prep,,,det,subs,complex,,,piel,perf,,,<L,,,,,,,,
2096989,GLH[,Mur88,Nahum,3,5,GLJTJ,HNNJ >LJK N>M JHWH YB>WT W GLJTJ CWLJK <L PNJK W HR>JTJ GWJM M<RK W MMLKWT QLWNK,W GLJTJ CWLJK <L PNJK,,<L PNJK,,,0.0,,,,,,,0.0,0001 1010 000 0111 11100 0 00000 00011 10 1001 0 000000 0000 0000 0 000111 10001,piel,perf,,,<L,,,,,,,HNN[J >]L[J]K N>M J[HWH YB>]WT W GLJTJ CWL[JK <]L [P]NJ[K] W HR>JTJ GWJM M<RK W MML[KWT Q]LWN[K],
302021,HLK[,MT,Nahum,3,10,HLKH,GM HJ> L GLH HLKH B CBJ GM <LLJH JRVCW B R>C KL XWYWT W <L NKBDJH JDW GWRL W KL GDWLJH RTQW B ZQJM,GM HJ> L GLH HLKH B CBJ,GM HJ>,L GLH,L H GWLH/,,0.0,prep,,,det,subs,simple,,,qal,perf,,,L,,,,,,,,
2097067,HLK[,Mur88,Nahum,3,10,HLKH,GM HJ> L GLH HLKH B CBJ GM <LLJH JRVCW B R>C KL XWYWT W <L NKBDJH JDW GWRL W KL GDWLJH RTQW B ZQJM,None,None,,,,,,,,,,,0.0,00 010 0 001 0001 1 111 11 00000 11100 0 000 00 00000 1 00 000011 111 1111 0 00 011011 0000 0 1000,qal,perf,,,,,,,,,,GM H[J]> L GL[H] HLK[H B CBJ GM] <LLJH [JRV]CW B R>C KL XWYWT [W] <L NKBD[JH JDW GWRL] W KL G[DW]L[JH] RTQW B [Z]QJM,
302063,NPL[,MT,Nahum,3,12,NPLW,KL MBYRJK T>NJM <M BKWRJM >M JNW<W W NPLW <L PJ >WKL,W NPLW <L PJ >WKL,,<L PJ >WKL,<L PH/ >KL[,,0.0,prep,,,und,subs,complex,,,qal,perf,,,<L,,,,,,,,
2097109,NPL[,Mur88,Nahum,3,12,NPLW,KL MBYRJK T>NJM <M BKWRJM >M JNW<W W NPLW <L PJ >WKL,W NPLW <L PJ >WKL,,<L PJ >WKL,,,0.0,,,,,,,0.0,11 000000 11111 11 001001 10 00001 0 0001 11 11 1110,qal,perf,,,<L,,,,,,,[KL] MBYRJK [T>NJM <M] BK[W]RJ[M >]M JNW<[W] W NPL[W <L PJ >WK]L,
302087,BW>[,MT,Nahum,3,14,B>J,MJ MYWR C>BJ LK XZQJ MBYRJK B>J B VJV W RMSJ B XMR HXZJQJ MLBN,B>J B VJV,,B VJV,B H VJV/,,0.0,prep,,,det,subs,simple,,,qal,impv,,,B,,,,,,,,
2097135,BW>[,Mur88,Nahum,3,14,B>J,MJ MYWR C>BJ LK XZQJ MBYRJK B>J B VJV W RMSJ B XMR HXZJQJ MLBN,None,None,,,,,,,,,,,0.0,00 0000 0001 00 1111 111111 111 1 111 1 1111 1 111 000000 0001,qal,impv,,,,,,,,,,MJ MYWR C>B[J] LK [XZQJ MBYRJK B>J B VJV W RMSJ B XMR] HXZJQJ MLB[N],
302124,<WP[,MT,Nahum,3,16,J<P,HRBJT RKLJK M KWKBJ H CMJM JLQ PCV W J<P,W J<P,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,,,
302181,<BR[,MT,Nahum,3,19,<BRH,>JN KHH L CBRK NXLH MKTK KL CM<J CM<K TQ<W KP <LJK KJ <L MJ L> <BRH R<TK TMJD,KJ <L MJ L> <BRH R<TK TMJD,R<TK,<L MJ,<L MJ,,0.0,prep,,,und,,simple,,,qal,perf,,,<L,,,,,,,,
2097227,<BR[,Mur88,Nahum,3,19,<BRH,>JN KHH L CBRK NXLH MKTK KL CM<J CM<K TQ<W KP <LJK KJ <L MJ L> <BRH R<TK TMJD,None,None,,,,,,,,,,,0.0,111 111 1 1110 0001 0001 11 1111 1111 1111 11 1111 00 00 01 00 0011 1111 1111,qal,perf,,,,,,,,,,[>JN KHH L CBR]K NXL[H] MKT[K KL CM<J CM<K TQ<W KP <LJK] KJ <L M[J] L> <B[RH R<TK TMJD],
