verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
240593,HLK[,MT,Jeremiah,11,12,HLKW,W HLKW <RJ JHWDH W JCBJ JRWCLM W Z<QW >L H >LHJM >CR HM MQVRJM LHM W HWC< L> JWCJ<W LHM B <T R<TM,W HLKW <RJ JHWDH W JCBJ JRWCLM,<RJ JHWDH W JCBJ JRWCLM,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
240675,<BR[,MT,Jeremiah,11,15,J<BRW,MH L JDJDJ B BJTJ <FWTH H MZMTH H RBJM W BFR QDC J<BRW M <LJK KJ R<TKJ >Z T<LZJ,W BFR QDC J<BRW M <LJK,,M <LJK,MN <L,,0,prep + prep,,,det,,simple,,,qal,impf,,,MN,<L,,,,,
240778,GLH[,MT,Jeremiah,11,20,GLJTJ,W JHWH YB>WT CPV YDQ BXN KLJWT W LB >R>H NQMTK MHM KJ >LJK GLJTJ >T RJBJ,KJ >LJK GLJTJ >T RJBJ,,>LJK,>L,,0,prep,prsf,,det,prsf,simple,,,piel,perf,,,>L,,,,,,
2030838,GLH[,4Q70,Jeremiah,11,20,GLJTJ,W JHWH YB>WT CPV YDQ BXN KLJWT W LB >R>H NQMTK MHM KJ >LJK GLJTJ >T RJBJ,None,None,,,,,,,,,,,0,,piel,perf,,,,,,,,,
240831,BW>[,MT,Jeremiah,11,23,>BJ>,W C>RJT L> THJH LHM KJ >BJ> R<H >L >NCJ <NTWT CNT PQDTM,KJ >BJ> R<H >L >NCJ <NTWT CNT PQDTM,,>L >NCJ <NTWT,>L >JC/ <NTWT/,,0,prep,topo,inanim,det,subs,complex,,,hif,impf,,,>L,,,,,,
240859,HLK[,MT,Jeremiah,12,2,JLKW,NV<TM GM CRCW JLKW GM <FW PRJ QRWB >TH B PJHM W RXWQ M KLJWTJHM,JLKW,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
240918,RWY[,MT,Jeremiah,12,5,RYTH,KJ >T RGLJM RYTH W JL>WK W >JK TTXRH >T H SWSJM W B >RY CLWM >TH BWVX W >JK T<FH B G>WN H JRDN,KJ >T RGLJM RYTH,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
240999,HLK[,MT,Jeremiah,12,9,LKW,H <JV YBW< NXLTJ LJ H <JV SBJB <LJH LKW >SPW KL XJT H FDH HTJW L >KLH,LKW,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
241005,>TH[,MT,Jeremiah,12,9,HTJW,H <JV YBW< NXLTJ LJ H <JV SBJB <LJH LKW >SPW KL XJT H FDH HTJW L >KLH,HTJW L >KLH,,no complement,no complement,,,,,,,,,,,hif,impv,,,,,,,,,
241044,BW>[,MT,Jeremiah,12,12,B>W,<L KL CPJM B MDBR B>W CDDJM KJ XRB L JHWH >KLH M QYH >RY W <D QYH H >RY >JN CLWM L KL BFR,<L KL CPJM B MDBR B>W CDDJM,CDDJM,<L KL CPJM B MDBR,<L KL/ CPJ/ B H MDBR/,,0,prep + prep,,,und,subs,complex,,,qal,perf,,,<L,B,,,,,
241116,CWB[,MT,Jeremiah,12,15,>CWB,W HJH >XRJ NTCJ >WTM >CWB W RXMTJM W HCBTJM >JC L NXLTW W >JC L >RYW,>CWB,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
241120,CWB[,MT,Jeremiah,12,15,HCBTJM,W HJH >XRJ NTCJ >WTM >CWB W RXMTJM W HCBTJM >JC L NXLTW W >JC L >RYW,W HCBTJM,,no complement,no complement,,,,,,,,,,,hif,perf,,,,,,,,,
2031001,CWB[,4Q70,Jeremiah,12,15,>CWB,W HJH >XRJ NTCJ >WTM >CWB W RXMTJM W HCBTJM >JC L NXLTW W >JC L >RYW,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
2031005,CWB[,4Q70,Jeremiah,12,15,HCBTJM,W HJH >XRJ NTCJ >WTM >CWB W RXMTJM W HCBTJM >JC L NXLTW W >JC L >RYW,None,None,,,,,,,,,,,0,,hif,perf,,,,,,,,,
241177,HLK[,MT,Jeremiah,13,1,HLWK,KH >MR JHWH >LJ HLWK W QNJT LK >ZWR PCTJM W FMTW <L MTNJK W B MJM L> TB>HW,HLWK,,no complement,no complement,,,,,,,,,,,qal,infa,,,,,,,,,
241192,BW>[,MT,Jeremiah,13,1,TB>HW,KH >MR JHWH >LJ HLWK W QNJT LK >ZWR PCTJM W FMTW <L MTNJK W B MJM L> TB>HW,W B MJM L> TB>HW,,B MJM,B H MJM/,,0,prep,,,det,subs,simple,,,hif,impf,,,B,,,,,,
2031064,HLK[,4Q70,Jeremiah,13,1,HLWK,KH >MR JHWH >LJ HLWK W QNJT LK >ZWR PCTJM W FMTW <L MTNJK W B MJM L> TB>HW,None,None,,,,,,,,,,,0,,qal,infa,,,,,,,,,
2031078,BW>[,4Q70,Jeremiah,13,1,TB>HW,KH >MR JHWH >LJ HLWK W QNJT LK >ZWR PCTJM W FMTW <L MTNJK W B MJM L> TB>HW,None,None,,,,,,,,,,,0,,hif,impf,,,,,,,,,
241224,HLK[,MT,Jeremiah,13,4,LK,QX >T H >ZWR >CR QNJT >CR <L MTNJK W QWM LK PRTH W VMNHW CM B NQJQ H SL<,LK PRTH,,PRTH,PRT/,,1,dir-he,topo,inanim,,nmpr,simple,,,qal,impv,,,,,,,,,
2031113,HLK[,4Q70,Jeremiah,13,4,LK,QX >T H >ZWR >CR QNJT >CR <L MTNJK W QWM LK PRTH W VMNHW CM B NQJQ H SL<,LK PRTH,,PRTH,,,1,,,,,,,1,,qal,impv,,,,,,,,,
241234,HLK[,MT,Jeremiah,13,5,>LK,W >LK W >VMNHW B PRT K >CR YWH JHWH >WTJ,W >LK,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
241255,HLK[,MT,Jeremiah,13,6,LK,W JHJ M QY JMJM RBJM W J>MR JHWH >LJ QWM LK PRTH W QX M CM >T H >ZWR >CR YWJTJK L VMNW CM,LK PRTH,,PRTH,PRT/,,1,dir-he,topo,inanim,,nmpr,simple,,,qal,impv,,,,,,,,,
2031146,HLK[,4Q70,Jeremiah,13,6,LK,W JHJ M QY JMJM RBJM W J>MR JHWH >LJ QWM LK PRTH W QX M CM >T H >ZWR >CR YWJTK L VMNW CM,LK PRTH,,PRTH,,,1,,,,,,,1,,qal,impv,,,,,,,,,
241270,HLK[,MT,Jeremiah,13,7,>LK,W >LK PRTH W >XPR W >QX >T H >ZWR MN H MQWM >CR VMNTJW CMH W HNH NCXT H >ZWR L> JYLX L KL,W >LK PRTH,,PRTH,PRT/,,1,dir-he,topo,inanim,,nmpr,simple,,,qal,wayq,,,,,,,,,
2031162,HLK[,4Q70,Jeremiah,13,7,>LK,W >LK PRTH W >XPR W >QX >T H >ZWR MN H MQWM >CR VMNTJW CMH W HNH NCXT,None,None,,,,,,,,,,,1,,qal,wayq,,,,,,,,,
241334,HLK[,MT,Jeremiah,13,10,JLKW,H <M H ZH H R< H M>NJM L CMW< >T DBRJ H HLKJM B CRRWT LBM W JLKW >XRJ >LHJM >XRJM L <BDM W L HCTXWT LHM W JHJ K >ZWR H ZH >CR L> JYLX L KL,W JLKW >XRJ >LHJM >XRJM,,>XRJ >LHJM >XRJM,>XR/ >LHJM/ >XR=/,,0,vc,,,und,subs,complex,,,qal,wayq,,,,,,,,,
241540,JRD[,MT,Jeremiah,13,17,TRD,W >M L> TCM<WH B MSTRJM TBKH NPCJ M PNJ GWH W DM< TDM< W TRD <JNJ DM<H KJ NCBH <DR JHWH,W TRD <JNJ DM<H,<JNJ,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
241558,JRD[,MT,Jeremiah,13,18,JRD,>MR L MLK W L GBJRH HCPJLW CBW KJ JRD MR>CWTJKM <VRT TP>RTKM,KJ JRD MR>CWTJKM <VRT TP>RTKM,<VRT TP>RTKM,MR>CWTJKM,MR>CWT/,,0,vc,,,,subs,complex,,,qal,perf,,,,,,,,,
241569,GLH[,MT,Jeremiah,13,19,HGLT,<RJ H NGB SGRW W >JN PTX HGLT JHWDH KLH HGLT CLWMJM,HGLT JHWDH KLH,JHWDH KLH,no complement,no complement,,,,,,,,,,,hof,perf,,,,,,,,,
241572,GLH[,MT,Jeremiah,13,19,HGLT,<RJ H NGB SGRW W >JN PTX HGLT JHWDH KLH HGLT CLWMJM,HGLT CLWMJM,,no complement,no complement,,,,,,,,,,,hof,perf,,,,,,,,,
241620,GLH[,MT,Jeremiah,13,22,NGLW,W KJ T>MRJ B LBBK MDW< QR>NJ >LH B RB <WNK NGLW CWLJK NXMSW <QBJK,B RB <WNK NGLW CWLJK,CWLJK,no complement,no complement,,,,,,,,,,,nif,perf,,,,,,,,,
241714,<LH[,MT,Jeremiah,14,2,<LTH,>BLH JHWDH W C<RJH >MLLW QDRW L >RY W YWXT JRWCLM <LTH,W YWXT JRWCLM <LTH,YWXT JRWCLM,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
241722,BW>[,MT,Jeremiah,14,3,B>W,W >DRJHM CLXW Y<WRJHM L MJM B>W <L GBJM L> MY>W MJM CBW KLJHM RJQM BCW W HKLMW W XPW R>CM,B>W <L GBJM,,<L GBJM,<L GB=/,,0,prep,,,und,subs,simple,,,qal,perf,,,<L,,,,,,
241728,CWB[,MT,Jeremiah,14,3,CBW,W >DRJHM CLXW Y<WRJHM L MJM B>W <L GBJM L> MY>W MJM CBW KLJHM RJQM BCW W HKLMW W XPW R>CM,CBW,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
241834,NWX[,MT,Jeremiah,14,9,TNXNW,LMH THJH K >JC NDHM K GBWR L> JWKL L HWCJ< W >TH B QRBNW JHWH W CMK <LJNW NQR> >L TNXNW,>L TNXNW,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
241881,<LH[,MT,Jeremiah,14,12,J<LW,KJ JYMW >JNNJ CM< >L RNTM W KJ J<LW <LH W MNXH >JNNJ RYM KJ B XRB W B R<B W B DBR >NKJ MKLH >WTM,W KJ J<LW <LH W MNXH,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
242044,JRD[,MT,Jeremiah,14,17,TRDNH,W >MRT >LJHM >T H DBR H ZH TRDNH <JNJ DM<H LJLH W JWMM W >L TDMJNH KJ CBR GDWL NCBRH BTWLT BT <MJ MKH NXLH M>D,TRDNH <JNJ DM<H LJLH W JWMM,<JNJ,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
242064,JY>[,MT,Jeremiah,14,18,JY>TJ,>M JY>TJ H FDH W HNH XLLJ XRB W >M B>TJ H <JR W HNH TXLW>J R<B KJ GM NBJ> GM KHN SXRW >L >RY W L> JD<W,>M JY>TJ H FDH,,H FDH,H FDH/,,0,vc,,,det,subs,simple,,,qal,perf,,,,,,,,,
242073,BW>[,MT,Jeremiah,14,18,B>TJ,>M JY>TJ H FDH W HNH XLLJ XRB W >M B>TJ H <JR W HNH TXLW>J R<B KJ GM NBJ> GM KHN SXRW >L >RY W L> JD<W,W >M B>TJ H <JR,,H <JR,H <JR/,,0,vc,,,det,subs,simple,,,qal,perf,,,,,,,,,
242192,JY>[,MT,Jeremiah,15,1,JY>W,W J>MR JHWH >LJ >M J<MD MCH W CMW>L L PNJ >JN NPCJ >L H <M H ZH CLX M <L PNJ W JY>W,W JY>W,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
2031261,JY>[,4Q70,Jeremiah,15,1,JY>W,M <L PNJ W JY>W,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
242199,JY>[,MT,Jeremiah,15,2,NY>,W HJH KJ J>MRW >LJK >NH NY> W >MRT >LJHM KH >MR JHWH >CR L MWT L MWT W >CR L XRB L XRB W >CR L R<B L R<B W >CR L CBJ L CBJ,>NH NY>,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
2031269,JY>[,4Q70,Jeremiah,15,2,NY>,W HJH KJ J>MRW >LJK >NH NY> W >MRT >LJHM KH >MR JHWH >CR L MWT L MWT W >CR L XRB L XRB W >CR L R<B L R<B W >CR L CBJ L CBJ,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
242302,SWR[,MT,Jeremiah,15,5,JSWR,KJ MJ JXML <LJK JRWCLM W MJ JNWD LK W MJ JSWR L C>L L CLM LK,W MJ JSWR,MJ,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
242314,HLK[,MT,Jeremiah,15,6,TLKJ,>T NVCT >TJ N>M JHWH >XWR TLKJ W >V >T JDJ <LJK W >CXJTK NL>JTJ HNXM,>XWR TLKJ,,>XWR,>XWR/,,0,vc,,,und,subs,simple,,,qal,impf,,,,,,,,,
242346,BW>[,MT,Jeremiah,15,8,HB>TJ,<YMW LJ >LMNTW M XWL JMJM HB>TJ LHM <L >M BXWR CDD B YHRJM HPLTJ <LJH PT>M <JR W BHLWT,HB>TJ LHM <L >M BXWR CDD B YHRJM,,<L >M BXWR,<L >M/ BXWR/,,0,prep,,,und,subs,complex,,,hif,perf,,,<L,,,,,,
242355,NPL[,MT,Jeremiah,15,8,HPLTJ,<YMW LJ >LMNTW M XWL JMJM HB>TJ LHM <L >M BXWR CDD B YHRJM HPLTJ <LJH PT>M <JR W BHLWT,HPLTJ <LJH PT>M <JR W BHLWT,,<LJH,<L,,0,prep,prsf,,det,prsf,simple,,,hif,perf,,,<L,,,,,,
242367,BW>[,MT,Jeremiah,15,9,B>H,>MLLH JLDT H CB<H NPXH NPCH B>H CMCH B <D JWMM BWCH W XPRH W C>RJTM L XRB >TN L PNJ >JBJHM N>M JHWH,B>H CMCH B <D JWMM,CMCH,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
242455,<BR[,MT,Jeremiah,15,14,H<BRTJ,W H<BRTJ >T >JBJK B >RY L> JD<T KJ >C QDXH B >PJ <LJKM TWQD,W H<BRTJ >T >JBJK B >RY,,B >RY,B >RY/,,0,prep,,,und,subs,simple,,,hif,perf,,,B,,,,,,
242547,CWB[,MT,Jeremiah,15,19,TCWB,LKN KH >MR JHWH >M TCWB W >CJBK L PNJ T<MD W >M TWYJ> JQR M ZWLL K PJ THJH JCBW HMH >LJK W >TH L> TCWB >LJHM,>M TCWB,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
242549,CWB[,MT,Jeremiah,15,19,>CJBK,LKN KH >MR JHWH >M TCWB W >CJBK L PNJ T<MD W >M TWYJ> JQR M ZWLL K PJ THJH JCBW HMH >LJK W >TH L> TCWB >LJHM,W >CJBK,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
242562,CWB[,MT,Jeremiah,15,19,JCBW,LKN KH >MR JHWH >M TCWB W >CJBK L PNJ T<MD W >M TWYJ> JQR M ZWLL K PJ THJH JCBW HMH >LJK W >TH L> TCWB >LJHM,JCBW HMH >LJK,HMH,>LJK,>L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,>L,,,,,,
242568,CWB[,MT,Jeremiah,15,19,TCWB,LKN KH >MR JHWH >M TCWB W >CJBK L PNJ T<MD W >M TWYJ> JQR M ZWLL K PJ THJH JCBW HMH >LJK W >TH L> TCWB >LJHM,W >TH L> TCWB >LJHM,>TH,>LJHM,>L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,>L,,,,,,
242709,BW>[,MT,Jeremiah,16,5,TBW>,KJ KH >MR JHWH >L TBW> BJT MRZX W >L TLK L SPWD W >L TND LHM KJ >SPTJ >T CLWMJ M >T H <M H ZH N>M JHWH >T H XSD W >T H RXMJM,>L TBW> BJT MRZX,,BJT MRZX,BJT/ MRZX/,,0,vc,,,und,subs,complex,,,qal,impf,,,,,,,,,
242714,HLK[,MT,Jeremiah,16,5,TLK,KJ KH >MR JHWH >L TBW> BJT MRZX W >L TLK L SPWD W >L TND LHM KJ >SPTJ >T CLWMJ M >T H <M H ZH N>M JHWH >T H XSD W >T H RXMJM,W >L TLK,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
242788,BW>[,MT,Jeremiah,16,8,TBW>,W BJT MCTH L> TBW> L CBT >WTM L >KL W L CTWT,W BJT MCTH L> TBW>,,BJT MCTH,BJT/ MCTH/,,0,vc,,,und,subs,complex,,,qal,impf,,,,,,,,,
242879,HLK[,MT,Jeremiah,16,11,JLKW,W >MRT >LJHM <L >CR <ZBW >BWTJKM >WTJ N>M JHWH W JLKW >XRJ >LHJM >XRJM W J<BDWM W JCTXWW LHM W >TJ <ZBW W >T TWRTJ L> CMRW,W JLKW >XRJ >LHJM >XRJM,,>XRJ >LHJM >XRJM,>XR/ >LHJM/ >XR=/,,0,vc,,,und,subs,complex,,,qal,wayq,,,,,,,,,
242989,CWB[,MT,Jeremiah,16,15,HCBTJM,KJ >M XJ JHWH >CR H<LH >T BNJ JFR>L M >RY YPWN W M KL H >RYWT >CR HDJXM CMH W HCBTJM <L >DMTM >CR NTTJ L >BWTM,W HCBTJM <L >DMTM,,<L >DMTM,<L >DMH/,,0,prep,,,det,subs,complex,,,hif,perf,,,<L,,,,,,
243075,BW>[,MT,Jeremiah,16,19,JB>W,JHWH <ZJ W M<ZJ W MNWSJ B JWM YRH >LJK GWJM JB>W M >PSJ >RY W J>MRW >K CQR NXLW >BWTJNW HBL W >JN BM MW<JL,>LJK GWJM JB>W M >PSJ >RY,GWJM,>LJK,>L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,>L,,,,,,
243222,BW>[,MT,Jeremiah,17,6,JBW>,W HJH K <R<R B <RBH W L> JR>H KJ JBW> VWB W CKN XRRJM B MDBR >RY MLXH W L> TCB,KJ JBW> VWB,VWB,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
243262,BW>[,MT,Jeremiah,17,8,JB>,W HJH K <Y CTWL <L MJM W <L JWBL JCLX CRCJW W L> JR> KJ JB> XM W HJH <LHW R<NN W B CNT BYRT L> JD>G W L> JMJC M <FWT PRJ,KJ JB> XM,XM,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
243276,MWC[,MT,Jeremiah,17,8,JMJC,W HJH K <Y CTWL <L MJM W <L JWBL JCLX CRCJW W L> JR> KJ JB> XM W HJH <LHW R<NN W B CNT BYRT L> JD>G W L> JMJC M <FWT PRJ,W L> JMJC,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
2031300,MWC[,4Q70,Jeremiah,17,8,JMJC,JMJC M <FWT PRJ,None,None,,,,,,,,,,,0,,hif,impf,,,,,,,,,
243369,BW>[,MT,Jeremiah,17,15,JBW>,HNH HMH >MRJM >LJ >JH DBR JHWH JBW> N>,JBW> N>,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
243412,BW>[,MT,Jeremiah,17,18,HBJ>,JBCW RDPJ W >L >BCH >NJ JXTW HMH W >L >XTH >NJ HBJ> <LJHM JWM R<H W MCNH CBRWN CBRM,HBJ> <LJHM JWM R<H,,<LJHM,<L,,0,prep,prsf,,det,prsf,simple,,,hif,impv,,,<L,,,,,,
2031445,BW>[,4Q70,Jeremiah,17,18,HBJ>,JBCW RDPJ W >L >BWCH >NJ JXTW HMH W >L >XTH >NJ HBJ> <LJHM JWM R<H W MCNH CBRWNM TCBRM,None,None,,,,,,,,,,,0,,hif,impv,,,,,,,,,
243424,HLK[,MT,Jeremiah,17,19,HLK,KH >MR JHWH >LJ HLK W <MDT B C<R BNJ <M >CR JB>W BW MLKJ JHWDH W >CR JY>W BW W B KL C<RJ JRWCLM,HLK,,no complement,no complement,,,,,,,,,,,qal,infa,,,,,,,,,
243433,BW>[,MT,Jeremiah,17,19,JB>W,KH >MR JHWH >LJ HLK W <MDT B C<R BNJ <M >CR JB>W BW MLKJ JHWDH W >CR JY>W BW W B KL C<RJ JRWCLM,>CR JB>W BW MLKJ JHWDH,MLKJ JHWDH,BW,B,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,B,,,,,,
243439,JY>[,MT,Jeremiah,17,19,JY>W,KH >MR JHWH >LJ HLK W <MDT B C<R BNJ <M >CR JB>W BW MLKJ JHWDH W >CR JY>W BW W B KL C<RJ JRWCLM,W >CR JY>W BW,,BW,B,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,B,,,,,,
2031459,HLK[,4Q70,Jeremiah,17,19,HWLWK,KH >MR JHWH >LJ HWLWK W <MDT B C<R BNJ <M >CR JBW> BW MLKJ JHWDH W >CR JY>W BW W B KL C<RJ JRWCLM,None,None,,,,,,,,,,,0,,qal,infa,,,,,,,,,
2031467,BW>[,4Q70,Jeremiah,17,19,JBW>,KH >MR JHWH >LJ HWLWK W <MDT B C<R BNJ <M >CR JBW> BW MLKJ JHWDH W >CR JY>W BW W B KL C<RJ JRWCLM,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
2031473,JY>[,4Q70,Jeremiah,17,19,JY>W,KH >MR JHWH >LJ HWLWK W <MDT B C<R BNJ <M >CR JBW> BW MLKJ JHWDH W >CR JY>W BW W B KL C<RJ JRWCLM,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
2031497,BW>[,4Q70,Jeremiah,17,20,B>JM,W >MRT >LJHM CM<W DBR JHWH MLKJ JHWDH W KL JHWDH W KL JCBJ JRWCLM H B>JM B C<RJM H >LH,None,None,,,,,,,,,,,0,,qal,ptca,,,,,,,,,
243483,BW>[,MT,Jeremiah,17,21,HB>TM,KH >MR JHWH HCMRW B NPCWTJKM W >L TF>W MF> B JWM H CBT W HB>TM B C<RJ JRWCLM,W HB>TM B C<RJ JRWCLM,,B C<RJ JRWCLM,B C<R/ JRWCLM/,,0,prep,topo,inanim,det,subs,complex,,,hif,perf,,,B,,,,,,
