verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
339373,<BR[,MT,Job,13,13,J<BR,HXRJCW MMNJ W >DBRH >NJ W J<BR <LJ MH,W J<BR <LJ,,<LJ,<L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,<L,,,,,,
339406,BW>[,MT,Job,13,16,JBW>,GM HW> LJ L JCW<H KJ L> L PNJW XNP JBW>,KJ L> L PNJW XNP JBW>,XNP,L PNJW,L PNH/,,0,prep,,,det,subs,complex,,,qal,impf,,,L,,,,,,
339457,CWB[,MT,Job,13,22,HCJBNJ,W QR> W >NKJ ><NH >W >DBR W HCJBNJ,W HCJBNJ,,no complement,no complement,,,,,,,,,,,hif,impv,,,,,,,,,
339526,JY>[,MT,Job,14,2,JY>,K YJY JY> W JML W JBRX K YL W L> J<MWD,K YJY JY>,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
339530,BRX[,MT,Job,14,2,JBRX,K YJY JY> W JML W JBRX K YL W L> J<MWD,W JBRX K YL,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
339544,BW>[,MT,Job,14,3,TBJ>,>P <L ZH PQXT <JNK W >TJ TBJ> B MCPV <MK,W >TJ TBJ> B MCPV <MK,,B MCPV,B MCPV/,,0,prep,,,und,subs,simple,,,hif,impf,,,B,,,,,,
339544,BW>[,MT,Job,14,3,TBJ>,>P <L ZH PQXT <JNK W >TJ TBJ> B MCPV <MK,W >TJ TBJ> B MCPV <MK,,<MK,<M,,0,prep,prsf,,det,prsf,simple,,,hif,impf,,,<M,,,,,,
339565,<BR[,MT,Job,14,5,J<BWR,>M XRWYJM JMJW MSPR XDCJW >TK XQW <FJT W L> J<BWR,W L> J<BWR,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
339586,XLP[,MT,Job,14,7,JXLJP,KJ JC L <Y TQWH >M JKRT W <WD JXLJP W JNQTW L> TXDL,W <WD JXLJP,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
339654,CWB[,MT,Job,14,13,CWB,MJ JTN B C>WL TYPNNJ TSTJRNJ <D CWB >PK TCJT LJ XQ W TZKRNJ,<D CWB >PK,>PK,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
339671,BW>[,MT,Job,14,14,BW>,>M JMWT GBR H JXJH KL JMJ YB>J >JXL <D BW> XLJPTJ,<D BW> XLJPTJ,XLJPTJ,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
339710,CVP[,MT,Job,14,19,TCVP,>BNJM CXQW MJM TCVP SPJXJH <PR >RY W TQWT >NWC H>BDT,TCVP SPJXJH <PR >RY,SPJXJH,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
339722,HLK[,MT,Job,14,20,JHLK,TTQPHW L NYX W JHLK MCNH PNJW W TCLXHW,W JHLK,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
339855,CWB[,MT,Job,15,13,TCJB,KJ TCJB >L >L RWXK W HY>T M PJK MLJN,KJ TCJB >L >L RWXK,,>L >L,>L >L/,,0,prep,,,und,subs,simple,,,hif,impf,,,>L,,,,,,
339919,<BR[,MT,Job,15,19,<BR,LHM L BDM NTNH H >RY W L> <BR ZR B TWKM,W L> <BR ZR B TWKM,ZR,B TWKM,B TWK/,,0,prep,,,det,subs,complex,,,qal,perf,,,B,,,,,,
339943,BW>[,MT,Job,15,21,JBW>NW,QWL PXDJM B >ZNJW B CLWM CWDD JBW>NW,B CLWM CWDD JBW>NW,CWDD,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
339987,RWY[,MT,Job,15,26,JRWY,JRWY >LJW B YW>R B <BJ GBJ MGNJW,JRWY >LJW B YW>R B <BJ GBJ MGNJW,,>LJW,>L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,>L,,,,,,
340038,SWR[,MT,Job,15,30,JSWR,L> JSWR MNJ XCK JNQTW TJBC CLHBT W JSWR B RWX PJW,W JSWR B RWX PJW,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
340047,T<H[,MT,Job,15,31,NT<H,>L J>MN B CW NT<H KJ CW> THJH TMWRTW,NT<H,,no complement,no complement,,,,,,,,,,,nif,perf,,,,,,,,,
340211,SBB[,MT,Job,16,13,JSBW,JSBW <LJ RBJW JPLX KLJWTJ W L> JXMWL JCPK L >RY MRRTJ,JSBW <LJ RBJW,RBJW,<LJ,<L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,<L,,,,,,
340229,RWY[,MT,Job,16,14,JRY,JPRYNJ PRY <L PNJ PRY JRY <LJ K GBWR,JRY <LJ K GBWR,,<LJ,<L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,<L,,,,,,
340301,>TH[,MT,Job,16,22,J>TJW,KJ CNWT MSPR J>TJW W >RX L> >CWB >HLK,KJ CNWT MSPR J>TJW,CNWT MSPR,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
340305,CWB[,MT,Job,16,22,>CWB,KJ CNWT MSPR J>TJW W >RX L> >CWB >HLK,L> >CWB,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
340306,HLK[,MT,Job,16,22,>HLK,KJ CNWT MSPR J>TJW W >RX L> >CWB >HLK,W >RX >HLK,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
340390,CWB[,MT,Job,17,10,TCBW,W >WLM KLM TCBW W B>W N> W L> >MY> BKM XKM,KLM TCBW,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
340392,BW>[,MT,Job,17,10,B>W,W >WLM KLM TCBW W B>W N> W L> >MY> BKM XKM,W B>W N>,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
340400,<BR[,MT,Job,17,11,<BRW,JMJ <BRW ZMTJ NTQW MWRCJ LBBJ,JMJ <BRW,JMJ,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
340445,JRD[,MT,Job,17,16,TRDNH,BDJ C>L TRDNH >M JXD <L <PR NXT,BDJ C>L TRDNH,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
340521,HLK[,MT,Job,18,8,JTHLK,KJ CLX B RCT B RGLJW W <L FBKH JTHLK,W <L FBKH JTHLK,,no complement,no complement,,,,,,,,,,,hit,impf,,,,,,,,,
340565,Y<D[,MT,Job,18,14,TY<DHW,JNTQ M >HLW MBVXW W TY<DHW L MLK BLHWT,W TY<DHW L MLK BLHWT,,L MLK BLHWT,L MLK/ BLHH/,,0,prep,,,und,subs,complex,,,hif,impf,,,L,,,,,,
340698,<BR[,MT,Job,19,8,><BWR,>RXJ GDR W L> ><BWR W <L NTJBWTJ XCK JFJM,W L> ><BWR,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
340709,SWR[,MT,Job,19,9,JSR,KBWDJ M <LJ HPCJV W JSR <VRT R>CJ,W JSR <VRT R>CJ,,no complement,no complement,,,,,,,,,,,hif,wayq,,,,,,,,,
340715,HLK[,MT,Job,19,10,>LK,JTYNJ SBJB W >LK W JS< K <Y TQWTJ,W >LK,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
340717,NS<[,MT,Job,19,10,JS<,JTYNJ SBJB W >LK W JS< K <Y TQWTJ,W JS< K <Y TQWTJ,,no complement,no complement,,,,,,,,,,,hif,wayq,,,,,,,,,
340732,BW>[,MT,Job,19,12,JB>W,JXD JB>W GDWDJW W JSLW <LJ DRKM W JXNW SBJB L >HLJ,JXD JB>W GDWDJW,GDWDJW,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
336534,BW>[,MT,Job,2,1,JB>W,W JHJ H JWM W JB>W BNJ H >LHJM L HTJYB <L JHWH W JBW> GM H FVN B TKM L HTJYB <L JHWH,W JB>W BNJ H >LHJM,BNJ H >LHJM,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
336543,BW>[,MT,Job,2,1,JBW>,W JHJ H JWM W JB>W BNJ H >LHJM L HTJYB <L JHWH W JBW> GM H FVN B TKM L HTJYB <L JHWH,W JBW> GM H FVN B TKM,GM H FVN,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
336578,HLK[,MT,Job,2,2,HTHLK,W J>MR JHWH >L H FVN >J M ZH TB> W J<N H FVN >T JHWH W J>MR M CV B >RY W M HTHLK BH,W M HTHLK BH,,BH,B,,0,prep,prsf,,det,prsf,simple,,,hit,infc,,,B,,,,,,
336669,JY>[,MT,Job,2,7,JY>,W JY> H FVN M >T PNJ JHWH W JK >T >JWB B CXJN R< M KP RGLW <D QDQDW,W JY> H FVN M >T PNJ JHWH,H FVN,M >T PNJ JHWH,MN >T== PNH/ JHWH/,,0,prep + prep,pers,anim,det,subs,complex,,,qal,wayq,,,MN,>T==,,,,,
336759,BW>[,MT,Job,2,11,B>H,W JCM<W CLCT R<J >JWB >T KL H R<H H Z>T H B>H <LJW W JB>W >JC M MQMW >LJPZ H TJMNJ W BLDD H CWXJ W YWPR H N<MTJ W JW<DW JXDW L BW> L NWD LW W L NXMW,H B>H <LJW,,<LJW,<L,,0,prep,prsf,,det,prsf,simple,,,qal,perf,,,<L,,,,,,
336762,BW>[,MT,Job,2,11,JB>W,W JCM<W CLCT R<J >JWB >T KL H R<H H Z>T H B>H <LJW W JB>W >JC M MQMW >LJPZ H TJMNJ W BLDD H CWXJ W YWPR H N<MTJ W JW<DW JXDW L BW> L NWD LW W L NXMW,W JB>W,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
336781,BW>[,MT,Job,2,11,BW>,W JCM<W CLCT R<J >JWB >T KL H R<H H Z>T H B>H <LJW W JB>W >JC M MQMW >LJPZ H TJMNJ W BLDD H CWXJ W YWPR H N<MTJ W JW<DW JXDW L BW> L NWD LW W L NXMW,L BW>,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
340923,CWB[,MT,Job,20,2,JCJBWNJ,LKN F<PJ JCJBWNJ W B <BWR XWCJ BJ,LKN F<PJ JCJBWNJ,F<PJ,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
340927,XWC[,MT,Job,20,2,XWCJ,LKN F<PJ JCJBWNJ W B <BWR XWCJ BJ,W B <BWR XWCJ BJ,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
340958,<LH[,MT,Job,20,6,J<LH,>M J<LH L CMJM FJ>W W R>CW L <B JGJ<,>M J<LH L CMJM FJ>W,FJ>W,L CMJM,L H CMJM/,,0,prep,,,det,subs,simple,,,qal,impf,,,L,,,,,,
340979,<WP[,MT,Job,20,8,J<WP,K XLWM J<WP W L> JMY>WHW W JDD K XZJWN LJLH,K XLWM J<WP,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
341003,CWB[,MT,Job,20,10,TCBNH,BNJW JRYW DLJM W JDJW TCBNH >WNW,W JDJW TCBNH >WNW,JDJW,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
341109,BW>[,MT,Job,20,22,TBW>NW,B ML>WT FPQW JYR LW KL JD <ML TBW>NW,KL JD <ML TBW>NW,KL JD <ML,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
341155,GLH[,MT,Job,20,27,JGLW,JGLW CMJM <WNW W >RY MTQWMMH LW,JGLW CMJM <WNW,CMJM,no complement,no complement,,,,,,,,,,,piel,impf,,,,,,,,,
341162,GLH[,MT,Job,20,28,JGL,JGL JBWL BJTW NGRWT B JWM >PW,JGL JBWL BJTW,JBWL BJTW,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
341211,PNH[,MT,Job,21,5,PNW,PNW >LJ W HCMW W FJMW JD <L PH,PNW >LJ,,>LJ,>L,,0,prep,prsf,,det,prsf,simple,,,qal,impv,,,>L,,,,,,
341255,<BR[,MT,Job,21,10,<BR,CWRW <BR W L> JG<L TPLV PRTW W L> TCKL,CWRW <BR,CWRW,no complement,no complement,,,,,,,,,,,piel,perf,,,,,,,,,
341329,BW>[,MT,Job,21,17,JB>,K MH NR RC<JM JD<K W JB> <LJMW >JDM XBLJM JXLQ B >PW,W JB> <LJMW >JDM,>JDM,<LJMW,<L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,<L,,,,,,
341529,BW>[,MT,Job,22,4,JBW>,H M JR>TK JKJXK JBW> <MK B MCPV,JBW> <MK B MCPV,,B MCPV,B H MCPV/,,0,prep,,,det,subs,simple,,,qal,impf,,,B,,,,,,
341623,HLK[,MT,Job,22,14,JTHLK,<BJM STR LW W L> JR>H W XWG CMJM JTHLK,W XWG CMJM JTHLK,,no complement,no complement,,,,,,,,,,,hit,impf,,,,,,,,,
341697,CWB[,MT,Job,22,23,TCWB,>M TCWB <D CDJ TBNH TRXJQ <WLH M >HLK,>M TCWB <D CDJ,,<D CDJ,<D CDJ/,,0,prep,pers,anim,det,nmpr,simple,,,qal,impf,,,<D,,,,,,
341787,BW>[,MT,Job,23,3,>BW>,MJ JTN JD<TJ W >MY>HW >BW> <D TKWNTW,>BW> <D TKWNTW,,<D TKWNTW,<D TKWNH/,,0,prep,,,det,subs,complex,,,qal,impf,,,<D,,,,,,
341829,HLK[,MT,Job,23,8,>HLK,HN QDM >HLK W >JNNW W >XWR W L> >BJN LW,HN QDM >HLK,,QDM,QDM/,,0,vc,,,,subs,simple,,,qal,impf,,,,,,,,,
341857,JY>[,MT,Job,23,10,>Y>,KJ JD< DRK <MDJ BXNNJ K ZHB >Y>,K ZHB >Y>,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
341871,MWC[,MT,Job,23,12,>MJC,MYWT FPTJW W L> >MJC M XQJ YPNTJ >MRJ PJW,W L> >MJC,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
341883,CWB[,MT,Job,23,13,JCJBNW,W HW> B >XD W MJ JCJBNW W NPCW >WTH W J<F,W MJ JCJBNW,MJ,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
341960,JY>[,MT,Job,24,5,JY>W,HN PR>JM B MDBR JY>W B P<LM MCXRJ L VRP <RBH LW LXM L N<RJM,JY>W B P<LM,,B P<LM,B P<L/,,0,prep,,,det,subs,complex,,,qal,perf,,,B,,,,,,
342012,HLK[,MT,Job,24,10,HLKW,<RWM HLKW BLJ LBWC W R<BJM NF>W <MR,<RWM HLKW BLJ LBWC,,no complement,no complement,,,,,,,,,,,piel,perf,,,,,,,,,
342114,PNH[,MT,Job,24,18,JPNH,QL HW> <L PNJ MJM TQLL XLQTM B >RY L> JPNH DRK KRMJM,L> JPNH DRK KRMJM,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
342177,QPY[,MT,Job,24,24,JQPYWN,RWMW M<V W >JNNW W HMKW K KL JQPYWN W K R>C CBLT JMLW,K KL JQPYWN,,no complement,no complement,,,,,,,,,,,nif,impf,,,,,,,,,
342282,JY>[,MT,Job,26,4,JY>H,>T MJ HGDT MLJN W NCMT MJ JY>H MMK,W NCMT MJ JY>H MMK,NCMT MJ,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
342384,SWR[,MT,Job,27,2,HSJR,XJ >L HSJR MCPVJ W CDJ HMR NPCJ,HSJR MCPVJ,,no complement,no complement,,,,,,,,,,,hif,perf,,,,,,,,,
342454,BW>[,MT,Job,27,9,TBW>,H Y<QTW JCM< >L KJ TBW> <LJW YRH,KJ TBW> <LJW YRH,YRH,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
342566,HLK[,MT,Job,27,21,JLK,JF>HW QDJM W JLK W JF<RHW M MQMW,W JLK,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
342580,BRX[,MT,Job,27,22,JBRX,W JCLK <LJW W L> JXML M JDW BRWX JBRX,M JDW BRWX JBRX,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
342639,JY>[,MT,Job,28,5,JY>,>RY MMNH JY> LXM W TXTJH NHPK KMW >C,MMNH JY> LXM,LXM,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
342695,JY>[,MT,Job,28,11,JY>,M BKJ NHRWT XBC W T<LMH JY> >WR,W T<LMH JY> >WR,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
342895,HLK[,MT,Job,29,3,>LK,B HLW NRW <LJ R>CJ L >WRW >LK XCK,L >WRW >LK XCK,,XCK,XCK/,,0,vc,,,und,subs,simple,,,qal,impf,,,,,,,,,
342926,JY>[,MT,Job,29,7,Y>TJ,B Y>TJ C<R <LJ QRT B RXWB >KJN MWCBJ,B Y>TJ C<R <LJ QRT,,C<R,C<R/,,0,vc,,,und,subs,simple,,,qal,infc,,,,,,,,,
342983,BW>[,MT,Job,29,13,TB>,BRKT >BD <LJ TB> W LB >LMNH >RNN,BRKT >BD <LJ TB>,BRKT >BD,<LJ,<L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,<L,,,,,,
343054,XLP[,MT,Job,29,20,TXLJP,KBWDJ XDC <MDJ W QCTJ B JDJ TXLJP,W QCTJ B JDJ TXLJP,QCTJ,B JDJ,B JD/,,0,prep,,,det,subs,complex,,,hif,impf,,,B,,,,,,
343069,NVP[,MT,Job,29,22,TVP,>XRJ DBRJ L> JCNW W <LJMW TVP MLTJ,W <LJMW TVP MLTJ,MLTJ,<LJMW,<L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,<L,,,,,,
343090,NPL[,MT,Job,29,24,JPJLWN,>FXQ >LHM L> J>MJNW W >WR PNJ L> JPJLWN,W >WR PNJ L> JPJLWN,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
336902,BW>[,MT,Job,3,6,JB>,H LJLH H HW> JQXHW >PL >L JXD B JMJ CNH B MSPR JRXJM >L JB>,B MSPR JRXJM >L JB>,,B MSPR JRXJM,B MSPR/ JRX/,,0,prep,,,und,subs,complex,,,qal,impf,,,B,,,,,,
336911,BW>[,MT,Job,3,7,TB>,HNH H LJLH H HW> JHJ GLMWD >L TB> RNNH BW,>L TB> RNNH BW,RNNH,BW,B,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,B,,,,,,
336970,NWX[,MT,Job,3,13,JNWX,KJ <TH CKBTJ W >CQWV JCNTJ >Z JNWX LJ,>Z JNWX LJ,,LJ,L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,L,,,,,,
337007,NWX[,MT,Job,3,17,JNWXW,CM RC<JM XDLW RGZ W CM JNWXW JGJ<J KX,W CM JNWXW JGJ<J KX,JGJ<J KX,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
337070,BW>[,MT,Job,3,24,TB>,KJ L PNJ LXMJ >NXTJ TB> W JTKW K MJM C>GTJ,KJ L PNJ LXMJ >NXTJ TB>,>NXTJ,L PNJ LXMJ,L PNH/ LXM/,,0,prep,,,det,subs,complex,,,qal,impf,,,L,,,,,,
337072,NTK[,MT,Job,3,24,JTKW,KJ L PNJ LXMJ >NXTJ TB> W JTKW K MJM C>GTJ,W JTKW K MJM C>GTJ,C>GTJ,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
337081,>TH[,MT,Job,3,25,J>TJNJ,KJ PXD PXDTJ W J>TJNJ W >CR JGRTJ JB> LJ,W J>TJNJ,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
337085,BW>[,MT,Job,3,25,JB>,KJ PXD PXDTJ W J>TJNJ W >CR JGRTJ JB> LJ,W JB> LJ,,LJ,L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,L,,,,,,
337094,NWX[,MT,Job,3,26,NXTJ,L> CLWTJ W L> CQVTJ W L> NXTJ W JB> RGZ,W L> NXTJ,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
337096,BW>[,MT,Job,3,26,JB>,L> CLWTJ W L> CQVTJ W L> NXTJ W JB> RGZ,W JB> RGZ,RGZ,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
343236,>TH[,MT,Job,30,14,J>TJW,K PRY RXB J>TJW TXT C>H HTGLGLW,K PRY RXB J>TJW,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
343239,GLL[,MT,Job,30,14,HTGLGLW,K PRY RXB J>TJW TXT C>H HTGLGLW,TXT C>H HTGLGLW,,no complement,no complement,,,,,,,,,,,hit,perf,,,,,,,,,
343251,<BR[,MT,Job,30,15,<BRH,HHPK <LJ BLHWT TRDP K RWX NDBTJ W K <B <BRH JC<TJ,W K <B <BRH JC<TJ,JC<TJ,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
343317,CWB[,MT,Job,30,23,TCJBNJ,KJ JD<TJ MWT TCJBNJ W BJT MW<D L KL XJ,MWT TCJBNJ,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
