verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
349415,HLK[,MT,Proverbs,10,9,JLK,HWLK B TM JLK BVX W M<QC DRKJW JWD<,JLK BVX,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
349550,BW>[,MT,Proverbs,10,24,TBW>NW,MGWRT RC< HJ> TBW>NW W T>WT YDJQJM JTN,HJ> TBW>NW,HJ>,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
349556,<BR[,MT,Proverbs,10,25,<BWR,K <BWR SWPH W >JN RC< W YDJQ JSWD <WLM,K <BWR SWPH,SWPH,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
349646,BW>[,MT,Proverbs,11,2,JB>,B> ZDWN W JB> QLWN W >T YNW<JM XKMH,W JB> QLWN,QLWN,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
349677,NPL[,MT,Proverbs,11,5,JPL,YDQT TMJM TJCR DRKW W B RC<TW JPL RC<,W B RC<TW JPL RC<,RC<,B RC<TW,B RC<H/,,0,prep,,,det,subs,complex,,,qal,impf,,,B,,,,,,
349702,BW>[,MT,Proverbs,11,8,JB>,YDJQ M YRH NXLY W JB> RC< TXTJW,W JB> RC< TXTJW,RC<,TXTJW,TXT/,,0,vc,,,det,subs,complex,,,qal,wayq,,,,,,,,,
349756,NPL[,MT,Proverbs,11,14,JPL,B >JN TXBLWT JPL <M W TCW<H B RB JW<Y,B >JN TXBLWT JPL <M,<M,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
349877,BW>[,MT,Proverbs,11,27,TBW>NW,CXR VWB JBQC RYWN W DRC R<H TBW>NW,TBW>NW,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
349882,NPL[,MT,Proverbs,11,28,JPL,BWVX B <CRW HW> JPL W K <LH YDJQJM JPRXW,HW> JPL,HW>,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
350043,CWB[,MT,Proverbs,12,14,JCWB,M PRJ PJ >JC JFB< VWB W GMWL JDJ >DM JCWB LW,W GMWL JDJ >DM JCWB LW,,LW,L,,0,prep,prsf,,det,prsf,simple,,,hif,impf,,,L,,,,,,
350153,T<H[,MT,Proverbs,12,26,TT<M,JTR MR<HW YDJQ W DRK RC<JM TT<M,W DRK RC<JM TT<M,DRK RC<JM,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
350315,NPL[,MT,Proverbs,13,17,JPL,ML>K RC< JPL B R< W YJR >MWNJM MRP>,ML>K RC< JPL B R<,ML>K RC<,B R<,B R</,,0,prep,,,und,,simple,,,qal,impf,,,B,,,,,,
350453,HLK[,MT,Proverbs,14,7,LK,LK M NGD L >JC KSJL W BL JD<T FPTJ D<T,LK M NGD L >JC KSJL,,M NGD L >JC KSJL,MN NGD/ L >JC/ KSJL/,,0,prep + prep,,,und,subs,complex,,,qal,impv,,,MN,L,,,,,
2055315,HLK[,4Q103,Proverbs,14,7,LK,LK M NGD L >JC KSJL W BL JD<T FPTJ D<T,LK M NGD L >JC KSJL,,M NGD L >JC KSJL,,,0,,,,,,,0,,qal,impv,,,MN,L,,,,,
350590,T<H[,MT,Proverbs,14,22,JT<W,H LW> JT<W XRCJ R< W XSD W >MT XRCJ VWB,H LW> JT<W XRCJ R<,XRCJ R<,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
350691,NWX[,MT,Proverbs,14,33,TNWX,B LB NBWN TNWX XKMH W B QRB KSJLJM TWD<,B LB NBWN TNWX XKMH,XKMH,B LB NBWN,B LB/ BJN[,,0,prep,,,und,subs,complex,,,qal,impf,,,B,,,,,,
2055406,NWX[,4Q103,Proverbs,14,33,TNWX,B LB NBWN TNWX XKMH W B QRB KSJLJM TWD<,B LB NBWN TNWX XKMH,XKMH,B LB NBWN,,,0,,,,,,,0,,qal,impf,,,B,,,,,,
350716,CWB[,MT,Proverbs,15,1,JCJB,M<NH RK JCJB XMH W DBR <YB J<LH >P,M<NH RK JCJB XMH,M<NH RK,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
350721,<LH[,MT,Proverbs,15,1,J<LH,M<NH RK JCJB XMH W DBR <YB J<LH >P,W DBR <YB J<LH >P,DBR <YB,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
350819,HLK[,MT,Proverbs,15,12,JLK,L> J>HB LY HWKX LW >L XKMJM L> JLK,>L XKMJM L> JLK,,>L XKMJM,>L XKM/,,0,prep,,,und,,simple,,,qal,impf,,,>L,,,,,,
350907,HLK[,MT,Proverbs,15,21,LKT,>WLT FMXH L XSR LB W >JC TBWNH JJCR LKT,LKT,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
351037,GLL[,MT,Proverbs,16,3,GL,GL >L JHWH M<FJK W JKNW MXCBTJK,GL >L JHWH M<FJK,,>L JHWH,>L JHWH/,,0,prep,pers,anim,det,nmpr,simple,,,qal,impv,,,>L,,,,,,
351292,HLK[,MT,Proverbs,16,29,HWLJKW,>JC XMS JPTH R<HW W HWLJKW B DRK L> VWB,W HWLJKW B DRK,,no complement,no complement,,,,,,,,,,,hif,perf,,,,,,,,,
351424,PNH[,MT,Proverbs,17,8,JPNH,>BN XN H CXD B <JNJ B<LJW >L KL >CR JPNH JFKJL,>CR JPNH,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
351436,NXT[,MT,Proverbs,17,10,TXT,TXT G<RH B MBJN M HKWT KSJL M>H,TXT G<RH B MBJN,G<RH,B MBJN,B BJN[,,0,prep,,,und,,simple,,,qal,impf,,,B,,,,,,
351542,NPL[,MT,Proverbs,17,20,JPWL,<QC LB L> JMY> VWB W NHPK B LCWNW JPWL B R<H,W JPWL B R<H,,B R<H,B R<H/,,0,prep,,,und,subs,simple,,,qal,impf,,,B,,,,,,
351636,GLH[,MT,Proverbs,18,2,HTGLWT,L> JXPY KSJL B TBWNH KJ >M B HTGLWT LBW,B HTGLWT LBW,LBW,no complement,no complement,,,,,,,,,,,hit,infc,,,,,,,,,
351639,BW>[,MT,Proverbs,18,3,BW>,B BW> RC< B> GM BWZ W <M QLWN XRPH,B BW> RC<,RC<,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
351641,BW>[,MT,Proverbs,18,3,B>,B BW> RC< B> GM BWZ W <M QLWN XRPH,B> GM BWZ,GM BWZ,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
351670,BW>[,MT,Proverbs,18,6,JB>W,FPTJ KSJL JB>W B RJB W PJW L MHLMWT JQR>,FPTJ KSJL JB>W B RJB,FPTJ KSJL,B RJB,B RJB/,,0,prep,,,und,subs,simple,,,qal,impf,,,B,,,,,,
351692,JRD[,MT,Proverbs,18,8,JRDW,DBRJ NRGN K MTLHMJM W HM JRDW XDRJ BVN,W HM JRDW XDRJ BVN,HM,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
351709,RWY[,MT,Proverbs,18,10,JRWY,MGDL <Z CM JHWH BW JRWY YDJQ W NFGB,BW JRWY YDJQ,YDJQ,BW,B,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,B,,,,,,
351777,BW>[,MT,Proverbs,18,17,B>,YDJQ H R>CWN B RJBW J B> R<HW W XQRW,J B> R<HW,R<HW,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
351953,<BR[,MT,Proverbs,19,11,<BR,FKL >DM H>RJK >PW W TP>RTW <BR <L PC<,<BR <L PC<,,<L PC<,<L PC</,,0,prep,,,und,subs,simple,,,qal,infc,,,<L,,,,,,
351989,NPL[,MT,Proverbs,19,15,TPJL,<YLH TPJL TRDMH W NPC RMJH TR<B,<YLH TPJL TRDMH,<YLH,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
352079,CWB[,MT,Proverbs,19,24,JCJBNH,VMN <YL JDW B YLXT GM >L PJHW L> JCJBNH,GM >L PJHW L> JCJBNH,,GM >L PJHW,GM >L PH/,,0,prep,,,det,subs,complex,,,hif,impf,,,>L,,,,,,
352093,BRX[,MT,Proverbs,19,26,JBRJX,MCDD >B JBRJX >M BN MBJC W MXPJR,MCDD >B JBRJX >M,MCDD >B,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
347332,BW>[,MT,Proverbs,2,10,TBW>,KJ TBW> XKMH B LBK W D<T L NPCK JN<M,KJ TBW> XKMH B LBK,XKMH,B LBK,B LB/,,0,prep,,,det,subs,complex,,,qal,impf,,,B,,,,,,
347360,HLK[,MT,Proverbs,2,13,LKT,H <ZBJM >RXWT JCR L LKT B DRKJ XCK,L LKT B DRKJ XCK,,B DRKJ XCK,B DRK/ XCK/,,0,prep,,,und,subs,complex,,,qal,infc,,,B,,,,,,
347399,CWX[,MT,Proverbs,2,18,CXH,KJ CXH >L MWT BJTH W >L RP>JM M<GLTJH,KJ CXH >L MWT BJTH,BJTH,>L MWT,>L MWT/,,0,prep,,,und,subs,simple,,,qal,perf,,,>L,,,,,,
347410,CWB[,MT,Proverbs,2,19,JCWBWN,KL B>JH L> JCWBWN W L> JFJGW >RXWT XJJM,KL B>JH L> JCWBWN,KL B>JH,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
347417,HLK[,MT,Proverbs,2,20,TLK,LM<N TLK B DRK VWBJM W >RXWT YDJQJM TCMR,LM<N TLK B DRK VWBJM,,B DRK VWBJM,B DRK/ VWB/,,0,prep,,,und,subs,complex,,,qal,impf,,,B,,,,,,
352374,CWB[,MT,Proverbs,20,26,JCB,MZRH RC<JM MLK XKM W JCB <LJHM >WPN,W JCB <LJHM >WPN,,<LJHM,<L,,0,prep,prsf,,det,prsf,simple,,,hif,wayq,,,<L,,,,,,
352573,NWX[,MT,Proverbs,21,16,JNWX,>DM TW<H M DRK HFKL B QHL RP>JM JNWX,>DM B QHL RP>JM JNWX,>DM,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
352625,<LH[,MT,Proverbs,21,22,<LH,<JR GBRJM <LH XKM W JRD <Z MBVXH,<JR GBRJM <LH XKM,XKM,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
352628,JRD[,MT,Proverbs,21,22,JRD,<JR GBRJM <LH XKM W JRD <Z MBVXH,W JRD <Z MBVXH,,no complement,no complement,,,,,,,,,,,hif,wayq,,,,,,,,,
352673,BW>[,MT,Proverbs,21,27,JBJ>NW,ZBX RC<JM TW<BH >P KJ B ZMH JBJ>NW,>P KJ B ZMH JBJ>NW,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
352740,<BR[,MT,Proverbs,22,3,<BRW,<RWM R>H R<H W JSTR W PTJJM <BRW W N<NCW,W PTJJM <BRW,PTJJM,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
352806,JY>[,MT,Proverbs,22,10,JY>,GRC LY W JY> MDWN W JCBT DJN W QLWN,W JY> MDWN,MDWN,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
352844,NPL[,MT,Proverbs,22,14,JPWL,CWXH <MQH PJ ZRWT Z<WM JHWH JPWL CM,Z<WM JHWH JPWL CM,Z<WM JHWH,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
352912,CWB[,MT,Proverbs,22,21,HCJB,L HWDJ<K QCV >MRJ >MT L HCJB >MRJM >MT L CLXJK,L HCJB >MRJM >MT L CLXJK,,L CLXJK,L CLX[,,0,prep,,,det,,complex,,,hif,infc,,,L,,,,,,
352949,BW>[,MT,Proverbs,22,24,TBW>,>L TTR< >T B<L >P W >T >JC XMWT L> TBW>,W >T >JC XMWT L> TBW>,,>T >JC XMWT,>T== >JC/ XMH/,,0,prep,,,und,subs,complex,,,qal,impf,,,>T==,,,,,,
353035,<WP[,MT,Proverbs,23,5,T<WP,H T<WP <JNJK BW W >JNNW KJ <FH J<FH LW KNPJM K NCR W<JP H CMJM,H T<WP <JNJK BW,,BW,B,,0,prep,prsf,,det,prsf,simple,,,hif,impf,,,B,,,,,,
353047,<WP[,MT,Proverbs,23,5,W<JP,H T<WP <JNJK BW W >JNNW KJ <FH J<FH LW KNPJM K NCR W<JP H CMJM,K NCR W<JP H CMJM,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
353104,BW>[,MT,Proverbs,23,10,TB>,>L TSG GBWL <WLM W B FDJ JTWMJM >L TB>,W B FDJ JTWMJM >L TB>,,B FDJ JTWMJM,B FDH/ JTWM/,,0,prep,,,und,subs,complex,,,qal,impf,,,B,,,,,,
353113,BW>[,MT,Proverbs,23,12,HBJ>H,HBJ>H L MWSR LBK W >ZNK L >MRJ D<T,HBJ>H L MWSR LBK,,L MWSR,L H MWSR/,,0,prep,,,det,subs,simple,,,hif,impv,,,L,,,,,,
353317,HLK[,MT,Proverbs,23,31,JTHLK,>L TR> JJN KJ JT>DM KJ JTN B KJS <JNW JTHLK B MJCRJM,JTHLK B MJCRJM,,no complement,no complement,,,,,,,,,,,hit,impf,,,,,,,,,
353478,CWB[,MT,Proverbs,24,12,HCJB,KJ T>MR HN L> JD<NW ZH H L> TKN LBWT HW> JBJN W NYR NPCK HW> JD< W HCJB L >DM K P<LW,W HCJB L >DM K P<LW,,L >DM,L >DM/,,0,prep,,,und,subs,simple,,,hif,perf,,,L,,,,,,
353518,NPL[,MT,Proverbs,24,16,JPWL,KJ CB< JPWL YDJQ W QM W RC<JM JKCLW B R<H,KJ CB< JPWL YDJQ,YDJQ,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
353528,NPL[,MT,Proverbs,24,17,NPL,B NPL >WJBJK >L TFMX W B KCLW >L JGL LBK,B NPL >WJBJK,>WJBJK,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
353546,CWB[,MT,Proverbs,24,18,HCJB,PN JR>H JHWH W R< B <JNJW W HCJB M <LJW >PW,W HCJB M <LJW >PW,,M <LJW,MN <L,,0,prep + prep,,,det,,simple,,,hif,perf,,,MN,<L,,,,,
353615,BW>[,MT,Proverbs,24,25,TBW>,W L MWKJXJM JN<M W <LJHM TBW> BRKT VWB,W <LJHM TBW> BRKT VWB,BRKT VWB,<LJHM,<L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,<L,,,,,,
353658,CWB[,MT,Proverbs,24,29,>CJB,>L T>MR K >CR <FH LJ KN ><FH LW >CJB L >JC K P<LW,>CJB L >JC K P<LW,,L >JC,L H >JC/,,0,prep,,,det,subs,simple,,,hif,impf,,,L,,,,,,
353668,<BR[,MT,Proverbs,24,30,<BRTJ,<L FDH >JC <YL <BRTJ W <L KRM >DM XSR LB,<L FDH >JC <YL <BRTJ,,<L FDH >JC <YL,<L FDH/ >JC/ <YL/,,0,prep,,,und,subs,complex,,,qal,perf,,,<L,,,,,,
353677,<LH[,MT,Proverbs,24,31,<LH,W HNH <LH KLW QMFNJM KSW PNJW XRLJM W GDR >BNJW NHRSH,<LH KLW QMFNJM,KLW,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
353705,BW>[,MT,Proverbs,24,34,B>,W B> MTHLK RJCK W MXSRJK K >JC MGN,W B> MTHLK RJCK,RJCK,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
353751,JY>[,MT,Proverbs,25,4,JY>,HGW SJGJM M KSP W JY> L YRP KLJ,W JY> L YRP KLJ,KLJ,L YRP,L H YRP[,,0,prep,,,det,,simple,,,qal,wayq,,,L,,,,,,
353782,<LH[,MT,Proverbs,25,7,<LH,KJ VWB >MR LK <LH HNH M HCPJLK L PNJ NDJB >CR R>W <JNJK,<LH HNH,,HNH,HNH==,,0,vc,,,,advb,simple,,,qal,impv,,,,,,,,,
353793,JY>[,MT,Proverbs,25,8,TY>,>L TY> L RB MHR PN MH T<FH B >XRJTH B HKLJM >TK R<K,>L TY>,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
353814,GLH[,MT,Proverbs,25,9,TGL,RJBK RJB >T R<K W SWD >XR >L TGL,W SWD >XR >L TGL,,no complement,no complement,,,,,,,,,,,piel,impf,,,,,,,,,
353821,CWB[,MT,Proverbs,25,10,TCWB,PN JXSDK CM< W DBTK L> TCWB,W DBTK L> TCWB,DBTK,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
353854,CWB[,MT,Proverbs,25,13,JCJB,K YNT CLG B JWM QYJR YJR N>MN L CLXJW W NPC >DNJW JCJB,W NPC >DNJW JCJB,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
354039,<WP[,MT,Proverbs,26,2,<WP,K YPWR L NWD K DRWR L <WP KN QLLT XNM L> TB>,L <WP,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
354044,BW>[,MT,Proverbs,26,2,TB>,K YPWR L NWD K DRWR L <WP KN QLLT XNM L> TB>,KN QLLT XNM L> TB>,QLLT XNM,L>,L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,L,,,,,,
354106,<LH[,MT,Proverbs,26,9,<LH,XWX <LH B JD CKWR W MCL B PJ KSJLJM,XWX <LH B JD CKWR,XWX,B JD CKWR,B JD/ CKWR/,,0,prep,,,und,subs,complex,,,qal,perf,,,B,,,,,,
354154,SBB[,MT,Proverbs,26,14,TSWB,H DLT TSWB <L YJRH W <YL <L MVTW,H DLT TSWB <L YJRH,H DLT,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
354169,CWB[,MT,Proverbs,26,15,HCJBH,VMN <YL JDW B YLXT NL>H L HCJBH >L PJW,L HCJBH >L PJW,,>L PJW,>L PH/,,0,prep,,,det,subs,complex,,,hif,infc,,,>L,,,,,,
354239,JRD[,MT,Proverbs,26,22,JRDW,DBRJ NRGN K MTLHMJM W HM JRDW XDRJ BVN,W HM JRDW XDRJ BVN,HM,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
354276,GLH[,MT,Proverbs,26,26,TGLH,TKSH FN>H B MC>WN TGLH R<TW B QHL,TGLH R<TW B QHL,R<TW,no complement,no complement,,,,,,,,,,,nif,impf,,,,,,,,,
354283,NPL[,MT,Proverbs,26,27,JPL,KRH CXT BH JPL W GLL >BN >LJW TCWB,BH JPL,,BH,B,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,B,,,,,,
354288,CWB[,MT,Proverbs,26,27,TCWB,KRH CXT BH JPL W GLL >BN >LJW TCWB,>LJW TCWB,,>LJW,>L,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,>L,,,,,,
354395,BW>[,MT,Proverbs,27,10,TBW>,R<K W R<H >BJK >L T<ZB W BJT >XJK >L TBW> B JWM >JDK VWB CKN QRWB M >X RXWQ,W BJT >XJK >L TBW> B JWM >JDK,,BJT >XJK,BJT/ >X/,,0,vc,,,det,subs,complex,,,qal,impf,,,,,,,,,
354411,CWB[,MT,Proverbs,27,11,>CJBH,XKM BNJ W FMX LBJ W >CJBH XRPJ DBR,W >CJBH XRPJ DBR,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
354419,<BR[,MT,Proverbs,27,12,<BRW,<RWM R>H R<H NSTR PT>JM <BRW N<NCW,PT>JM <BRW,PT>JM,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
354531,SWR[,MT,Proverbs,27,22,TSWR,>M TKTWC >T H >WJL B MKTC B TWK H RJPWT B <LJ L> TSWR M <LJW >WLTW,L> TSWR M <LJW >WLTW,>WLTW,M <LJW,MN <L,,0,prep + prep,,,det,,simple,,,qal,impf,,,MN,<L,,,,,
354555,GLH[,MT,Proverbs,27,25,GLH,GLH XYJR W NR>H DC> W N>SPW <FBWT HRJM,GLH XYJR,XYJR,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
354584,NWS[,MT,Proverbs,28,1,NSW,NSW W >JN RDP RC< W YDJQJM K KPJR JBVX,NSW RC<,RC<,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
354681,NPL[,MT,Proverbs,28,10,JPWL,MCGH JCRJM B DRK R< B CXWTW HW> JPWL W TMJMJM JNXLW VWB,B CXWTW HW> JPWL,HW>,B CXWTW,B CXWT/,,0,prep,,,det,subs,complex,,,qal,impf,,,B,,,,,,
354722,NPL[,MT,Proverbs,28,14,JPWL,>CRJ >DM MPXD TMJD W MQCH LBW JPWL B R<H,W JPWL B R<H,,B R<H,B R<H/,,0,prep,,,und,subs,simple,,,qal,impf,,,B,,,,,,
354752,NWS[,MT,Proverbs,28,17,JNWS,>DM <CQ B DM NPC <D BWR JNWS >L JTMKW BW,>DM <D BWR JNWS,>DM,<D BWR,<D BWR/,,0,prep,,,und,subs,simple,,,qal,impf,,,<D,,,,,,
354762,NPL[,MT,Proverbs,28,18,JPWL,HWLK TMJM JWC< W N<QC DRKJM JPWL B >XT,W N<QC DRKJM JPWL B >XT,N<QC DRKJM,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
354806,BW>[,MT,Proverbs,28,22,JB>NW,NBHL L HWN >JC R< <JN W L> JD< KJ XSR JB>NW,KJ XSR JB>NW,XSR,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
354941,CWB[,MT,Proverbs,29,8,JCJBW,>NCJ LYWN JPJXW QRJH W XKMJM JCJBW >P,W XKMJM JCJBW >P,XKMJM,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
354966,JY>[,MT,Proverbs,29,11,JWYJ>,KL RWXW JWYJ> KSJL W XKM B >XWR JCBXNH,KL RWXW JWYJ> KSJL,KSJL,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
355022,NWX[,MT,Proverbs,29,17,JNJXK,JSR BNK W JNJXK W JTN M<DNJM L NPCK,W JNJXK,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
347652,HLK[,MT,Proverbs,3,23,TLK,>Z TLK L BVX DRKK W RGLK L> TGWP,>Z TLK L BVX DRKK,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
347679,BW>[,MT,Proverbs,3,25,TB>,>L TJR> M PXD PT>M W M C>T RC<JM KJ TB>,KJ TB>,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
347706,HLK[,MT,Proverbs,3,28,LK,>L T>MR L R<JK LK W CWB W MXR >TN W JC >TK,LK,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
347708,CWB[,MT,Proverbs,3,28,CWB,>L T>MR L R<JK LK W CWB W MXR >TN W JC >TK,W CWB,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
355152,<LH[,MT,Proverbs,30,4,<LH,MJ <LH CMJM W JRD MJ >SP RWX B XPNJW MJ YRR MJM B FMLH MJ HQJM KL >PSJ >RY MH CMW W MH CM BNW KJ TD<,MJ <LH CMJM,MJ,CMJM,CMJM/,,0,vc,,,und,subs,simple,,,qal,perf,,,,,,,,,
355155,JRD[,MT,Proverbs,30,4,JRD,MJ <LH CMJM W JRD MJ >SP RWX B XPNJW MJ YRR MJM B FMLH MJ HQJM KL >PSJ >RY MH CMW W MH CM BNW KJ TD<,W JRD,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
355436,JY>[,MT,Proverbs,30,27,JY>,MLK >JN L >RBH W JY> XYY KLW,W JY>,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
355455,HLK[,MT,Proverbs,30,29,LKT,CLCH HMH MJVJBJ Y<D W >RB<H MJVBJ LKT,LKT,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
355488,JY>[,MT,Proverbs,30,33,JWYJ>,KJ MJY XLB JWYJ> XM>H W MJY >P JWYJ> DM W MJY >PJM JWYJ> RJB,KJ MJY XLB JWYJ> XM>H,MJY XLB,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
355493,JY>[,MT,Proverbs,30,33,JWYJ>,KJ MJY XLB JWYJ> XM>H W MJY >P JWYJ> DM W MJY >PJM JWYJ> RJB,W MJY >P JWYJ> DM,MJY >P,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
355498,JY>[,MT,Proverbs,30,33,JWYJ>,KJ MJY XLB JWYJ> XM>H W MJY >P JWYJ> DM W MJY >PJM JWYJ> RJB,W MJY >PJM JWYJ> RJB,MJY >PJM,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
355770,<LH[,MT,Proverbs,31,29,<LJT,RBWT BNWT <FW XJL W >T <LJT <L KLNH,W >T <LJT <L KLNH,>T,<L KLNH,<L KL/,,0,prep,,,det,subs,complex,,,qal,perf,,,<L,,,,,,
