verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
363692,JRD[,MT,Lamentations,1,9,TRD,VM>TH B CWLJH L> ZKRH >XRJTH W TRD PL>JM >JN MNXM LH R>H JHWH >T <NJJ KJ HGDJL >WJB,W TRD PL>JM,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
2057616,JRD[,4Q111,Lamentations,1,9,TRD,VM>TH B CWLJH LW> ZKRH >XRJTH W TRD PL>WT W >JN MNXM LH R>H JHWH >T <NJJ KJ HGDJL >WJB,None,None,,,,,,,,,,,0,,qal,wayq,,,,,,,,,
363713,BW>[,MT,Lamentations,1,10,B>W,JDW PRF YR <L KL MXMDJH KJ R>TH GWJM B>W MQDCH >CR YWJTH L> JB>W B QHL LK,GWJM B>W MQDCH,GWJM,MQDCH,MQDC/,,0,vc,,,det,subs,complex,,,qal,perf,,,,,,,,,
363718,BW>[,MT,Lamentations,1,10,JB>W,JDW PRF YR <L KL MXMDJH KJ R>TH GWJM B>W MQDCH >CR YWJTH L> JB>W B QHL LK,L> JB>W B QHL LK,,B QHL,B H QHL/,,0,prep,,,det,subs,simple,,,qal,impf,,,B,,,,,,
2057639,BW>[,4Q111,Lamentations,1,10,B>W,JDW PRF YR <L KWL MXMDJH KJ> R>TH GWJM B>W MQDCH >CR YWJTH LW> JBW>W,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
2057644,BW>[,4Q111,Lamentations,1,10,JBW>W,JDW PRF YR <L KWL MXMDJH KJ> R>TH GWJM B>W MQDCH >CR YWJTH LW> JBW>W,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
1933954,BW>[,3Q3,Lamentations,1,10,B>W,JDW PRF YR <L KL MXMDJH KJ R>TH GWJM B>W MQDCH >CR YWJTH L> JB>W B QHL LK,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
1933959,BW>[,3Q3,Lamentations,1,10,JB>W,JDW PRF YR <L KL MXMDJH KJ R>TH GWJM B>W MQDCH >CR YWJTH L> JB>W B QHL LK,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
363733,CWB[,MT,Lamentations,1,11,HCJB,KL <MH N>NXJM MBQCJM LXM NTNW MXMWDJHM B >KL L HCJB NPC R>H JHWH W HBJVH KJ HJJTJ ZWLLH,L HCJB NPC,,no complement,no complement,,,,,,,,,,,hif,infc,,,,,,,,,
2057650,CWB[,4Q111,Lamentations,1,11,HCJB,MXMDJH B >WKL L HCJB NPCH R>H JHWH W HBJVH KJ> HJJTJ ZWLL,None,None,,,,,,,,,,,0,,hif,infc,,,,,,,,,
1933974,CWB[,3Q3,Lamentations,1,11,HCJB,KL <MH N>NXJM MBQCJM LXM NTNW MXMWDJHM B >KL L HCJB NPC R>H W HBJVH JHWH KJ HJJTJ ZWLLH,None,None,,,,,,,,,,,0,,hif,infc,,,,,,,,,
2057664,<BR[,4Q111,Lamentations,1,12,<BRJ,LW> >LJKJ H KL <BRJ DRK HBJVW W R>W >M JC MK>WB K MK>WBJ >CR <WLLW LJ >CR HWGJRNJ JHWH B JWM XRWNW,None,None,,,,,,,,,,,0,,qal,ptca,,,,,,,,,
363777,CWB[,MT,Lamentations,1,13,HCJBNJ,M MRWM CLX >C B <YMTJ W JRDNH PRF RCT L RGLJ HCJBNJ >XWR NTNNJ CMMH KL H JWM DWH,HCJBNJ >XWR,,>XWR,>XWR/,,0,vc,,,und,subs,simple,,,hif,perf,,,,,,,,,
2057691,JRD[,4Q111,Lamentations,1,13,JWRJDNJ,M MRWM CLX >C B <YMWTJ W JWRJDNJ PRF RCT L RGLJ XCJBNJ >XWR NTNNJ CWMM KWL H JWM W DWJ,None,None,,,,,,,,,,,0,,hif,wayq,,,,,,,,,
2057696,CWB[,4Q111,Lamentations,1,13,XCJBNJ,M MRWM CLX >C B <YMWTJ W JWRJDNJ PRF RCT L RGLJ XCJBNJ >XWR NTNNJ CWMM KWL H JWM W DWJ,None,None,,,,,,,,,,,0,,hif,perf,,,,,,,,,
363791,<LH[,MT,Lamentations,1,14,<LW,NFQD <L PC<J B JDW JFTRGW <LW <L YW>RJ HKCJL KXJ NTNNJ >DNJ B JDJ L> >WKL QWM,<LW <L YW>RJ,,<L YW>RJ,<L YW>R/,,0,prep,,,det,subs,complex,,,qal,perf,,,<L,,,,,,
2057713,<LH[,4Q111,Lamentations,1,14,<WLW,NQCRH <L PC<J B JDW W JFTRG <WLW <L YW>RJ HKCJL KWXJ NTNNJ JHWH B JD LW> >WKL L QWM,None,None,,,,,,,,,,,0,,,,,,,,,,,,
2057777,JRD[,4Q111,Lamentations,1,16,JRDH,<L >LH BKW <JNJ JRDH DM<TJ KJ> RXQ MMNJ MNXM MCJB NPC HJW BNJ CWMMJM KJ> GBR >WJB,None,None,,,,,,,,,,,0,,qal,ptca,,,,,,,,,
2057783,CWB[,4Q111,Lamentations,1,16,MCJB,<L >LH BKW <JNJ JRDH DM<TJ KJ> RXQ MMNJ MNXM MCJB NPC HJW BNJ CWMMJM KJ> GBR >WJB,None,None,,,,,,,,,,,0,,hif,ptca,,,,,,,,,
363877,HLK[,MT,Lamentations,1,18,HLKW,YDJQ HW> JHWH KJ PJHW MRJTJ CM<W N> KL <MJM W R>W MK>BJ BTWLTJ W BXWRJ HLKW B CBJ,BTWLTJ W BXWRJ HLKW B CBJ,BTWLTJ W BXWRJ,B CBJ,B H CBJ/,,0,prep,,,det,subs,simple,,,qal,perf,,,B,,,,,,
363899,CWB[,MT,Lamentations,1,19,JCJBW,QR>TJ L M>HBJ HMH RMWNJ KHNJ W ZQNJ B <JR GW<W KJ BQCW >KL LMW W JCJBW >T NPCM,W JCJBW >T NPCM,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
363941,BW>[,MT,Lamentations,1,21,HB>T,CM<W KJ N>NXH >NJ >JN MNXM LJ KL >JBJ CM<W R<TJ FFW KJ >TH <FJT HB>T JWM QR>T W JHJW KMWNJ,HB>T JWM,,no complement,no complement,,,,,,,,,,,hif,perf,,,,,,,,,
363947,BW>[,MT,Lamentations,1,22,TB>,TB> KL R<TM L PNJK W <WLL LMW K >CR <WLLT LJ <L KL PC<J KJ RBWT >NXTJ W LBJ DWJ,TB> KL R<TM L PNJK,KL R<TM,L PNJK,L PNH/,,0,prep,,,det,subs,complex,,,qal,impf,,,L,,,,,,
364128,CWB[,MT,Lamentations,2,8,HCJB,XCB JHWH L HCXJT XWMT BT YJWN NVH QW L> HCJB JDW M BL< W J>BL XL W XWMH JXDW >MLLW,L> HCJB JDW,,no complement,no complement,,,,,,,,,,,hif,perf,,,,,,,,,
364139,VB<[,MT,Lamentations,2,9,VB<W,VB<W B >RY C<RJH >BD W CBR BRJXJH MLKH W FRJH B GWJM >JN TWRH GM NBJ>JH L> MY>W XZWN M JHWH,VB<W B >RY C<RJH,C<RJH,B >RY,B H >RY/,,0,prep,,,det,subs,simple,,,qal,perf,,,B,,,,,,
364171,<LH[,MT,Lamentations,2,10,H<LW,JCBW L >RY JDMW ZQNJ BT YJWN H<LW <PR <L R>CM XGRW FQJM HWRJDW L >RY R>CN BTWLT JRWCLM,H<LW <PR <L R>CM,,<L R>CM,<L R>C/,,0,prep,,,det,subs,complex,,,hif,perf,,,<L,,,,,,
364177,JRD[,MT,Lamentations,2,10,HWRJDW,JCBW L >RY JDMW ZQNJ BT YJWN H<LW <PR <L R>CM XGRW FQJM HWRJDW L >RY R>CN BTWLT JRWCLM,HWRJDW L >RY R>CN BTWLT JRWCLM,BTWLT JRWCLM,L >RY,L H >RY/,,0,prep,,,det,subs,simple,,,hif,perf,,,L,,,,,,
364262,GLH[,MT,Lamentations,2,14,GLW,NBJ>JK XZW LK CW> W TPL W L> GLW <L <WNK L HCJB CBJTK W JXZW LK MF>WT CW> W MDWXJM,W L> GLW <L <WNK,,<L <WNK,<L <WN/,,0,prep,,,det,subs,complex,,,piel,perf,,,<L,,,,,,
364266,CWB[,MT,Lamentations,2,14,HCJB,NBJ>JK XZW LK CW> W TPL W L> GLW <L <WNK L HCJB CBJTK W JXZW LK MF>WT CW> W MDWXJM,L HCJB CBJTK,,no complement,no complement,,,,,,,,,,,hif,infc,,,,,,,,,
364349,JRD[,MT,Lamentations,2,18,HWRJDJ,Y<Q LBM >L >DNJ XWMT BT YJWN HWRJDJ K NXL DM<H JWMM W LJLH >L TTNJ PWGT LK >L TDM BT <JNK,HWRJDJ K NXL DM<H JWMM W LJLH,,no complement,no complement,,,,,,,,,,,hif,impv,,,,,,,,,
364428,NPL[,MT,Lamentations,2,21,NPLW,CKBW L >RY XWYWT N<R W ZQN BTWLTJ W BXWRJ NPLW B XRB HRGT B JWM >PK VBXT L> XMLT,BTWLTJ W BXWRJ NPLW B XRB,BTWLTJ W BXWRJ,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
364473,HLK[,MT,Lamentations,3,2,JLK,>WTJ NHG W JLK XCK W L> >WR,W JLK XCK W L> >WR,,XCK W L> >WR,XCK/ W L> >WR/,,0,vc,,,und,subs,complex,,,hif,wayq,,,,,,,,,
364480,CWB[,MT,Lamentations,3,3,JCB,>K BJ JCB JHPK JDW KL H JWM,>K BJ JCB,,>K BJ,>K B,,0,prep,,,det,,simple,,,qal,impf,,,B,,,,,,
364509,JY>[,MT,Lamentations,3,7,>Y>,GDR B<DJ W L> >Y> HKBJD NXCTJ,W L> >Y>,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
364533,SWR[,MT,Lamentations,3,11,SWRR,DRKJ SWRR W JPCXNJ FMNJ CMM,DRKJ SWRR,,no complement,no complement,,,,,,,,,,,piel,perf,,,,,,,,,
364548,BW>[,MT,Lamentations,3,13,HBJ>,HBJ> B KLJWTJ BNJ >CPTW,HBJ> B KLJWTJ BNJ >CPTW,,B KLJWTJ,B KLJH/,,0,prep,,,det,subs,complex,,,hif,perf,,,B,,,,,,
364607,CWB[,MT,Lamentations,3,21,>CJB,Z>T >CJB >L LBJ <L KN >WXJL,Z>T >CJB >L LBJ,,>L LBJ,>L LB/,,0,prep,,,det,subs,complex,,,hif,impf,,,>L,,,,,,
364757,CWB[,MT,Lamentations,3,40,NCWBH,NXPFH DRKJNW W NXQRH W NCWBH <D JHWH,W NCWBH <D JHWH,,<D JHWH,<D JHWH/,,0,prep,pers,anim,det,nmpr,simple,,,qal,impf,,,<D,,,,,,
364791,<BR[,MT,Lamentations,3,44,<BWR,SKWTH B <NN LK M <BWR TPLH,M <BWR TPLH,TPLH,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
364818,JRD[,MT,Lamentations,3,48,TRD,PLGJ MJM TRD <JNJ <L CBR BT <MJ,PLGJ MJM TRD <JNJ <L CBR BT <MJ,<JNJ,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
364863,YWP[,MT,Lamentations,3,54,YPW,YPW MJM <L R>CJ >MRTJ NGZRTJ,YPW MJM <L R>CJ,MJM,<L R>CJ,<L R>C/,,0,prep,,,det,subs,complex,,,qal,perf,,,<L,,,,,,
1934024,YWP[,3Q3,Lamentations,3,54,YPW,YPW MJM <L R>CJ >MRTJ NGZRTJ,YPW MJM <L R>CJ,MJM,<L R>CJ,,,0,,,,,,,0,,qal,perf,,,<L,,,,,,
364884,QRB[,MT,Lamentations,3,57,QRBT,QRBT B JWM >QR>K >MRT >L TJR>,QRBT B JWM,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
364928,CWB[,MT,Lamentations,3,64,TCJB,TCJB LHM GMWL JHWH K M<FH JDJHM,TCJB LHM GMWL,,LHM,L,,0,prep,prsf,,det,prsf,simple,,,hif,impf,,,L,,,,,,
365124,BW>[,MT,Lamentations,4,12,JB>,L> H>MJNW MLKJ >RY WKL JCBJ TBL KJ JB> YR W >WJB B C<RJ JRWCLM,KJ JB> YR W >WJB B C<RJ JRWCLM,YR W >WJB,B C<RJ JRWCLM,B C<R/ JRWCLM/,,0,prep,topo,inanim,det,subs,complex,,,qal,impf,,,B,,,,,,
2073306,BW>[,5Q6,Lamentations,4,12,JBW>,L> H>MJNW MLKJ >RY W KL JWCBJ TBL KJ JBW> YR W >WJB B C<RJ JRWCLM,None,None,,,,,,,,,,,0,,qal,impf,,,,,,,,,
365157,SWR[,MT,Lamentations,4,15,SWRW,SWRW VM> QR>W LMW SWRW SWRW >L TG<W KJ NYW GM N<W >MRW B GWJM L> JWSJPW L GWR,SWRW,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
365161,SWR[,MT,Lamentations,4,15,SWRW,SWRW VM> QR>W LMW SWRW SWRW >L TG<W KJ NYW GM N<W >MRW B GWJM L> JWSJPW L GWR,SWRW,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
365162,SWR[,MT,Lamentations,4,15,SWRW,SWRW VM> QR>W LMW SWRW SWRW >L TG<W KJ NYW GM N<W >MRW B GWJM L> JWSJPW L GWR,SWRW,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
2073339,SWR[,5Q6,Lamentations,4,15,SWRW,SWRW VM>W QR>W LMW SWRW SWRW >L TG<W KJ NYW GM N<W >MRW B GWJM L> JWSJPW L GWR,None,None,,,,,,,,,,,0,,qal,impv,,,,,,,,,
2073343,SWR[,5Q6,Lamentations,4,15,SWRW,SWRW VM>W QR>W LMW SWRW SWRW >L TG<W KJ NYW GM N<W >MRW B GWJM L> JWSJPW L GWR,None,None,,,,,,,,,,,0,,qal,impv,,,,,,,,,
2073344,SWR[,5Q6,Lamentations,4,15,SWRW,SWRW VM>W QR>W LMW SWRW SWRW >L TG<W KJ NYW GM N<W >MRW B GWJM L> JWSJPW L GWR,None,None,,,,,,,,,,,0,,qal,impv,,,,,,,,,
365208,HLK[,MT,Lamentations,4,18,LKT,YDW Y<DJNW M LKT B RXBTJNW QRB QYJNW ML>W JMJNW KJ B> QYJNW,M LKT B RXBTJNW,,B RXBTJNW,B RXB==/,,0,prep,,,det,subs,complex,,,qal,infc,,,B,,,,,,
365211,QRB[,MT,Lamentations,4,18,QRB,YDW Y<DJNW M LKT B RXBTJNW QRB QYJNW ML>W JMJNW KJ B> QYJNW,QRB QYJNW,QYJNW,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
365216,BW>[,MT,Lamentations,4,18,B>,YDW Y<DJNW M LKT B RXBTJNW QRB QYJNW ML>W JMJNW KJ B> QYJNW,KJ B> QYJNW,QYJNW,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
2073700,HLK[,5Q7,Lamentations,4,18,LKT,YDW Y<DJNW M LKT B RXBTJNW QRB QYJNW ML>W JMJNW KJ B> QYJNW,M LKT B RXBTJNW,,B RXBTJNW,,,0,,,,,,,0,,qal,infc,,,B,,,,,,
2073381,HLK[,5Q6,Lamentations,4,18,LKT,YDW Y<DJNW M LKT B RXBTJNW QRB QYJNW ML>W H JWM KJ B> QYJNW,None,None,,,,,,,,,,,0,,qal,infc,,,,,,,,,
2073384,QRB[,5Q6,Lamentations,4,18,QRB,YDW Y<DJNW M LKT B RXBTJNW QRB QYJNW ML>W H JWM KJ B> QYJNW,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
2073390,BW>[,5Q6,Lamentations,4,18,B>,YDW Y<DJNW M LKT B RXBTJNW QRB QYJNW ML>W H JWM KJ B> QYJNW,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
365259,<BR[,MT,Lamentations,4,21,T<BR,FJFJ W FMXJ BT >DWM JWCBTJ B >RY <WY GM <LJK T<BR KWS TCKRJ W TT<RJ,GM <LJK T<BR KWS,KWS,GM <LJK,GM <L,,0,prep,,,det,,simple,,,qal,impf,,,<L,,,,,,
2073434,<BR[,5Q6,Lamentations,4,21,T<BWR,FJFJ W FMXJ BT >DWM JWCBTJ B >RY <WY GM <LJK T<BWR KWS TCKRJ W TT<RJ,GM <LJK T<BWR KWS,KWS,GM <LJK,,,0,,,,,,,0,,qal,impf,,,<L,,,,,,
365271,GLH[,MT,Lamentations,4,22,HGLWTK,TM <WNK BT YJWN L> JWSJP L HGLWTK PQD <WNK BT >DWM GLH <L XV>TJK,L HGLWTK,,no complement,no complement,,,,,,,,,,,hif,infc,,,,,,,,,
365276,GLH[,MT,Lamentations,4,22,GLH,TM <WNK BT YJWN L> JWSJP L HGLWTK PQD <WNK BT >DWM GLH <L XV>TJK,GLH <L XV>TJK,,<L XV>TJK,<L XV>T/,,0,prep,,,det,subs,complex,,,piel,perf,,,<L,,,,,,
2073447,GLH[,5Q6,Lamentations,4,22,HGLWTK,TM <WNK BT YJWN LW> JWSJP L HGLWTK PQD <WWNK BT >DWM GLH <L XV>WTJK,None,None,,,,,,,,,,,0,,hif,infc,,,,,,,,,
2073452,GLH[,5Q6,Lamentations,4,22,GLH,TM <WNK BT YJWN LW> JWSJP L HGLWTK PQD <WWNK BT >DWM GLH <L XV>WTJK,None,None,,,,,,,,,,,0,,piel,perf,,,,,,,,,
365311,BW>[,MT,Lamentations,5,4,JB>W,MJMJNW B KSP CTJNW <YJNW B MXJR JB>W,<YJNW B MXJR JB>W,<YJNW,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
365318,NWX[,MT,Lamentations,5,5,HWNX,<L YW>RNW NRDPNW JG<NW L> HWNX LNW,L> HWNX LNW,,LNW,L,,0,prep,prsf,,det,prsf,simple,,,hof,perf,,,L,,,,,,
2073500,NWX[,5Q6,Lamentations,5,5,HWNX,<L YW>RNW NRDPNW JG<NW W L> HWNX LNW,W L> HWNX LNW,,LNW,,,0,,,,,,,0,,hof,perf,,,L,,,,,,
365344,BW>[,MT,Lamentations,5,9,NBJ>,B NPCNW NBJ> LXMNW M PNJ XRB H MDBR,B NPCNW NBJ> LXMNW M PNJ XRB H MDBR,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
365398,NPL[,MT,Lamentations,5,16,NPLH,NPLH <VRT R>CNW >WJ N> LNW KJ XV>NW,NPLH <VRT R>CNW,<VRT R>CNW,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
2073574,NPL[,5Q6,Lamentations,5,16,NPLH,NPLH <VRT R>CNW >WJ N> LNW KJ XV>NW,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
365421,HLK[,MT,Lamentations,5,18,HLKW,<L HR YJWN C CMM CW<LJM HLKW BW,CW<LJM HLKW BW,CW<LJM,BW,B,,0,prep,prsf,,det,prsf,simple,,,piel,perf,,,B,,,,,,
2073599,HLK[,5Q6,Lamentations,5,18,HLKW,<L HR YJWN C CMM CW<LJM HLKW BW,CW<LJM HLKW BW,CW<LJM,BW,,,0,,,,,,,0,,piel,perf,,,B,,,,,,
365441,CWB[,MT,Lamentations,5,21,HCJBNW,HCJBNW JHWH >LJK W NCWB XDC JMJNW K QDM,HCJBNW >LJK,,>LJK,>L,,0,prep,prsf,,det,prsf,simple,,,hif,impv,,,>L,,,,,,
365445,CWB[,MT,Lamentations,5,21,NCWB,HCJBNW JHWH >LJK W NCWB XDC JMJNW K QDM,W NCWB,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
