verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
301731,RWY[,MT,Nahum,2,5,JRWYYW,B XWYWT JTHWLLW H RKB JCTQCQWN B RXBWT MR>JHN K LPJDM K BRQJM JRWYYW,K BRQJM JRWYYW,,no complement,no complement,,,,,,,,,,,piel,impf,,,,,,,,,
2096772,MHR[,Mur88,Nahum,2,6,JMHRW,JZKR >DJRJW JKCLW B HLKWTM JMHRW XWMTH W HKN H SKK,JMHRW XWMTH,,XWMTH,,,0,,,,,,,0,,piel,impf,,,,,,,,,
301737,MHR[,MT,Nahum,2,6,JMHRW,JZKR >DJRJW JKCLW B HLKWTM JMHRW XWMTH W HKN H SKK,JMHRW XWMTH,,XWMTH,XWMH/,,0,vc,,,det,subs,complex,,,piel,impf,,,,,,,,,
301753,GLH[,MT,Nahum,2,8,GLTH,W HYB GLTH H<LTH W >MHTJH MNHGWT K QWL JWNJM MTPPT <L LBBHN,GLTH,,no complement,no complement,,,,,,,,,,,pual,perf,,,,,,,,,
301754,<LH[,MT,Nahum,2,8,H<LTH,W HYB GLTH H<LTH W >MHTJH MNHGWT K QWL JWNJM MTPPT <L LBBHN,H<LTH,,no complement,no complement,,,,,,,,,,,hof,perf,,,,,,,,,
2046640,NWS[,4Q82,Nahum,2,9,NSJM,M JMJH HJ> W HMH NSJM <MDW <MDW W >JN MPNH,None,None,,,,,,,,,,,0,,qal,ptca,,,,,,,,,
2046645,PNH[,4Q82,Nahum,2,9,MPNH,M JMJH HJ> W HMH NSJM <MDW <MDW W >JN MPNH,None,None,,,,,,,,,,,0,,hif,ptca,,,,,,,,,
2096865,HLK[,Mur88,Nahum,2,12,HLK,>JH M<WN >RJWT W MR<H HW> L KPRJM >CR HLK >RJH LBJ> CM GWR >RJH W >JN MXRJD,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
301826,HLK[,MT,Nahum,2,12,HLK,>JH M<WN >RJWT W MR<H HW> L KPRJM >CR HLK >RJH LBJ> CM GWR >RJH W >JN MXRJD,>CR HLK >RJH LBJ> CM,>RJH LBJ>,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
301885,MWC[,MT,Nahum,3,1,JMJC,HWJ <JR DMJM KLH KXC PRQ ML>H L> JMJC VRP,L> JMJC VRP,VRP,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
2096943,<LH[,Mur88,Nahum,3,3,M<LH,PRC M<LH W LHB XRB W BRQ XNJT W RB XLL W KBD PGR W >JN QYH L GWJH JKCLW B GWJTM,None,None,,,,,,,,,,,0,,hif,ptca,,,,,,,,,
2046710,<LH[,4Q82,Nahum,3,3,M<LH,PRC M<LH W LHB XRB W BRQ XNJT W RB XLL W KBD PGR,None,None,,,,,,,,,,,0,,hif,ptca,,,,,,,,,
2096989,GLH[,Mur88,Nahum,3,5,GLJTJ,HNNJ >LJK N>M JHWH YB>WT W GLJTJ CWLJK <L PNJK W HR>JTJ GWJM M<RK W MMLKWT QLWNK,W GLJTJ CWLJK <L PNJK,,<L PNJK,,,0,,,,,,,0,,piel,perf,,,<L,,,,,,
301946,GLH[,MT,Nahum,3,5,GLJTJ,HNNJ >LJK N>M JHWH YB>WT W GLJTJ CWLJK <L PNJK W HR>JTJ GWJM M<RK W MMLKWT QLWNK,W GLJTJ CWLJK <L PNJK,,<L PNJK,<L PNH/,,0,prep,,,det,subs,complex,,,piel,perf,,,<L,,,,,,
2097067,HLK[,Mur88,Nahum,3,10,HLKH,GM HJ> L GLH HLKH B CBJ GM <LLJH JRVCW B R>C KL XWYWT W <L NKBDJH JDW GWRL W KL GDWLJH RTQW B ZQJM,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
302021,HLK[,MT,Nahum,3,10,HLKH,GM HJ> L GLH HLKH B CBJ GM <LLJH JRVCW B R>C KL XWYWT W <L NKBDJH JDW GWRL W KL GDWLJH RTQW B ZQJM,GM HJ> L GLH HLKH B CBJ,GM HJ>,L GLH,L H GWLH/,,0,prep,,,det,subs,simple,,,qal,perf,,,L,,,,,,
2097109,NPL[,Mur88,Nahum,3,12,NPLW,KL MBYRJK T>NJM <M BKWRJM >M JNW<W W NPLW <L PJ >WKL,W NPLW <L PJ >WKL,,<L PJ >WKL,,,0,,,,,,,0,,qal,perf,,,<L,,,,,,
302063,NPL[,MT,Nahum,3,12,NPLW,KL MBYRJK T>NJM <M BKWRJM >M JNW<W W NPLW <L PJ >WKL,W NPLW <L PJ >WKL,,<L PJ >WKL,<L PH/ >KL[,,0,prep,,,und,subs,complex,,,qal,perf,,,<L,,,,,,
2097135,BW>[,Mur88,Nahum,3,14,B>J,MJ MYWR C>BJ LK XZQJ MBYRJK B>J B VJV W RMSJ B XMR HXZJQJ MLBN,None,None,,,,,,,,,,,0,,qal,impv,,,,,,,,,
302087,BW>[,MT,Nahum,3,14,B>J,MJ MYWR C>BJ LK XZQJ MBYRJK B>J B VJV W RMSJ B XMR HXZJQJ MLBN,B>J B VJV,,B VJV,B H VJV/,,0,prep,,,det,subs,simple,,,qal,impv,,,B,,,,,,
302124,<WP[,MT,Nahum,3,16,J<P,HRBJT RKLJK M KWKBJ H CMJM JLQ PCV W J<P,W J<P,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
2097227,<BR[,Mur88,Nahum,3,19,<BRH,>JN KHH L CBRK NXLH MKTK KL CM<J CM<K TQ<W KP <LJK KJ <L MJ L> <BRH R<TK TMJD,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
302181,<BR[,MT,Nahum,3,19,<BRH,>JN KHH L CBRK NXLH MKTK KL CM<J CM<K TQ<W KP <LJK KJ <L MJ L> <BRH R<TK TMJD,KJ <L MJ L> <BRH R<TK TMJD,R<TK,<L MJ,<L MJ,,0,prep,,,und,,simple,,,qal,perf,,,<L,,,,,,
