verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_translation,motion_type,comments
2055884,CWB[,4Q104,Ruth,1,10,NCWB,W T>MRNH LH KJ >TK NCWB L <MK,KJ >TK NCWB L <MK,,L <MK,,0,,,,,,,0,0 000000 00 00 000 0000 0 000,qal,impf,L,,,,,,,,,
355999,CWB[,MT,Ruth,1,11,CBNH,W T>MR N<MJ CBNH BNTJ LMH TLKNH <MJ H <WD LJ BNJM B M<J W HJW LKM L >NCJM,CBNH,,no complement,no complement,,,,,,,,,,qal,impv,,,,,,,,,,
356002,HLK[,MT,Ruth,1,11,TLKNH,W T>MR N<MJ CBNH BNTJ LMH TLKNH <MJ H <WD LJ BNJM B M<J W HJW LKM L >NCJM,LMH TLKNH <MJ,,<MJ,<M,0,prep,,,det,,simple,,,qal,impf,<M,,,,,,,,,
2055894,HLK[,4Q104,Ruth,1,11,TLKNH,W T>MR N<MJ CBNH BNWTJ LMH TLKNH <MJ H <WD LJ BNJM B M<J W HJW LKM L >NCJM,LMH TLKNH <MJ,,<MJ,,0,,,,,,,0,0 0000 0000 0000 00000 000 00000 000 0 000 00 0000 0 000 0 000 000 0 00000,qal,impf,<MJ,,,,,,,,,
356015,CWB[,MT,Ruth,1,12,CBNH,CBNH BNTJ LKN KJ ZQNTJ M HJWT L >JC KJ >MRTJ JC LJ TQWH GM HJJTJ H LJLH L >JC W GM JLDTJ BNJM,CBNH,,no complement,no complement,,,,,,,,,,qal,impv,,,,,,,,,,
356017,HLK[,MT,Ruth,1,12,LKN,CBNH BNTJ LKN KJ ZQNTJ M HJWT L >JC KJ >MRTJ JC LJ TQWH GM HJJTJ H LJLH L >JC W GM JLDTJ BNJM,LKN,,no complement,no complement,,,,,,,,,,qal,impv,,,,,,,,,,
356061,JY>[,MT,Ruth,1,13,JY>H,H LHN TFBRNH <D >CR JGDLW H LHN T<GNH L BLTJ HJWT L >JC >L BNTJ KJ MR LJ M>D MKM KJ JY>H BJ JD JHWH,KJ JY>H BJ JD JHWH,JD JHWH,BJ,B,0,prep,,,det,,simple,,,qal,perf,B,,,,,,,,,
2056056,JY>[,4Q105,Ruth,1,13,JY>H,H LHN TFBRNH <D >CR JGDLW H LHN T<GNH L BLTJ HJWT L >JC >L BNTJ KJ MR LJ M>D MKM KJ JY>H BJ JD JHWH,KJ JY>H BJ JD JHWH,JD JHWH,BJ,,0,,,,,,,0,0 000 000000 00 000 00000 0 000 00000 0 0000 0000 0 000 00 0000 00 00 00 000 000 00 0000 00 00 0000,qal,perf,BJ,,,,,,,,,
356083,CWB[,MT,Ruth,1,15,CBH,W T>MR HNH CBH JBMTK >L <MH W >L >LHJH CWBJ >XRJ JBMTK,HNH CBH JBMTK >L <MH W >L >LHJH,JBMTK,>L <MH W >L >LHJH,>L <M/ W >L >LHJM/,0,prep + prep,,,det,subs,complex,,,qal,perf,>L,>L,,,,,,,,
356090,CWB[,MT,Ruth,1,15,CWBJ,W T>MR HNH CBH JBMTK >L <MH W >L >LHJH CWBJ >XRJ JBMTK,CWBJ >XRJ JBMTK,,>XRJ JBMTK,>XR/ JBMT/,0,vc,,,det,subs,complex,,,qal,impv,,,,,,,,,,
2056080,CWB[,4Q105,Ruth,1,15,CBH,W T>MR HNH CBH JBMTK L <MH W L >LHJM CWBJ >XRJ JBMTK,None,None,,,,,,,,,,0,0 0000 000 000 00000 0 000 0 0 00000 0000 0000 00000,qal,perf,,,,,,,,,,
2056087,CWB[,4Q105,Ruth,1,15,CWBJ,W T>MR HNH CBH JBMTK L <MH W L >LHJM CWBJ >XRJ JBMTK,None,None,,,,,,,,,,0,0 0000 000 000 00000 0 000 0 0 00000 0000 0000 00000,qal,impv,,,,,,,,,,
356102,CWB[,MT,Ruth,1,16,CWB,W T>MR RWT >L TPG<J BJ L <ZBK L CWB M >XRJK KJ >L >CR TLKJ >LK W B >CR TLJNJ >LJN <MK <MJ W >LHJK >LHJ,L CWB M >XRJK,,M >XRJK,MN >XR/,0,prep,,,det,subs,simple,,,qal,infc,MN,,,,,,,,,
356108,HLK[,MT,Ruth,1,16,TLKJ,W T>MR RWT >L TPG<J BJ L <ZBK L CWB M >XRJK KJ >L >CR TLKJ >LK W B >CR TLJNJ >LJN <MK <MJ W >LHJK >LHJ,>L >CR TLKJ,,no complement,no complement,,,,,,,,,,qal,impf,,,,,,,,,,
356109,HLK[,MT,Ruth,1,16,>LK,W T>MR RWT >L TPG<J BJ L <ZBK L CWB M >XRJK KJ >L >CR TLKJ >LK W B >CR TLJNJ >LJN <MK <MJ W >LHJK >LHJ,KJ >LK,,no complement,no complement,,,,,,,,,,qal,impf,,,,,,,,,,
356147,HLK[,MT,Ruth,1,18,LKT,W TR> KJ MT>MYT HJ> L LKT >TH W TXDL L DBR >LJH,L LKT >TH,,>TH,>T==,0,prep,,,det,,simple,,,qal,infc,>T==,,,,,,,,,
356155,HLK[,MT,Ruth,1,19,TLKNH,W TLKNH CTJHM <D B>NH BJT_LXM W JHJ K B>NH BJT_LXM W THM KL H <JR <LJHN W T>MRNH H Z>T N<MJ,W TLKNH CTJHM,CTJHM,no complement,no complement,,,,,,,,,,qal,wayq,,,,,,,,,,
356158,BW>[,MT,Ruth,1,19,B>NH,W TLKNH CTJHM <D B>NH BJT_LXM W JHJ K B>NH BJT_LXM W THM KL H <JR <LJHN W T>MRNH H Z>T N<MJ,<D B>NH BJT_LXM,,BJT_LXM,BJT_LXM/,0,vc,topo,inanim,det,nmpr,simple,,,qal,infc,,,,,,,,,,
356163,BW>[,MT,Ruth,1,19,B>NH,W TLKNH CTJHM <D B>NH BJT_LXM W JHJ K B>NH BJT_LXM W THM KL H <JR <LJHN W T>MRNH H Z>T N<MJ,K B>NH BJT_LXM,,BJT_LXM,BJT_LXM/,0,vc,topo,inanim,det,nmpr,simple,,,qal,infc,,,,,,,,,,
356193,HLK[,MT,Ruth,1,21,HLKTJ,>NJ ML>H HLKTJ W RJQM HCJBNJ JHWH LMH TQR>NH LJ N<MJ W JHWH <NH BJ W CDJ HR< LJ,>NJ ML>H HLKTJ,>NJ,no complement,no complement,,,,,,,,,,qal,perf,,,,,,,,,,
356196,CWB[,MT,Ruth,1,21,HCJBNJ,>NJ ML>H HLKTJ W RJQM HCJBNJ JHWH LMH TQR>NH LJ N<MJ W JHWH <NH BJ W CDJ HR< LJ,W RJQM HCJBNJ JHWH,JHWH,no complement,no complement,,,,,,,,,,hif,perf,,,,,,,,,,
356211,CWB[,MT,Ruth,1,22,TCB,W TCB N<MJ W RWT H MW>BJH KLTH <MH H CBH M FDJ MW>B W HMH B>W BJT_LXM B TXLT QYJR F<RJM,W TCB N<MJ,N<MJ,no complement,no complement,,,,,,,,,,qal,wayq,,,,,,,,,,
356220,CWB[,MT,Ruth,1,22,CBH,W TCB N<MJ W RWT H MW>BJH KLTH <MH H CBH M FDJ MW>B W HMH B>W BJT_LXM B TXLT QYJR F<RJM,H CBH M FDJ MW>B,,M FDJ MW>B,MN FDH/ MW>B/,0,prep,"pers,gens,topo",,det,subs,complex,,,qal,perf,MN,,,,,,,,,
356226,BW>[,MT,Ruth,1,22,B>W,W TCB N<MJ W RWT H MW>BJH KLTH <MH H CBH M FDJ MW>B W HMH B>W BJT_LXM B TXLT QYJR F<RJM,W HMH B>W BJT_LXM B TXLT QYJR F<RJM,HMH,BJT_LXM,BJT_LXM/,0,vc,topo,inanim,det,nmpr,simple,,,qal,perf,,,,,,,,,,
356254,HLK[,MT,Ruth,2,2,>LKH,W T>MR RWT H MW>BJH >L N<MJ >LKH N> H FDH W >LQVH B CBLJM >XR >CR >MY> XN B <JNJW W T>MR LH LKJ BTJ,>LKH N> H FDH,,H FDH,H FDH/,0,vc,,,det,subs,simple,,,qal,impf,,,,,,,,,,
356272,HLK[,MT,Ruth,2,2,LKJ,W T>MR RWT H MW>BJH >L N<MJ >LKH N> H FDH W >LQVH B CBLJM >XR >CR >MY> XN B <JNJW W T>MR LH LKJ BTJ,LKJ,,no complement,no complement,,,,,,,,,,qal,impv,,,,,,,,,,
356275,HLK[,MT,Ruth,2,3,TLK,W TLK W TBW> W TLQV B FDH >XRJ H QYRJM W JQR MQRH XLQT H FDH L B<Z >CR M MCPXT >LJMLK,W TLK,,no complement,no complement,,,,,,,,,,qal,wayq,,,,,,,,,,
356277,BW>[,MT,Ruth,2,3,TBW>,W TLK W TBW> W TLQV B FDH >XRJ H QYRJM W JQR MQRH XLQT H FDH L B<Z >CR M MCPXT >LJMLK,W TBW>,,no complement,no complement,,,,,,,,,,qal,wayq,,,,,,,,,,
356301,BW>[,MT,Ruth,2,4,B>,W HNH B<Z B> M BJT_LXM W J>MR L QWYRJM JHWH <MKM W J>MRW LW JBRKK JHWH,B<Z B> M BJT_LXM,B<Z,M BJT_LXM,MN BJT_LXM/,0,prep,topo,inanim,det,nmpr,simple,,,qal,perf,MN,,,,,,,,,
356347,CWB[,MT,Ruth,2,6,CBH,W J<N H N<R H NYB <L H QWYRJM W J>MR N<RH MW>BJH HJ> H CBH <M N<MJ M FDH MW>B,H CBH <M N<MJ M FDH MW>B,,<M N<MJ,<M N<MJ=/,0,prep,pers,anim,det,nmpr,simple,,,qal,perf,<M,,,,,,,,,
356347,CWB[,MT,Ruth,2,6,CBH,W J<N H N<R H NYB <L H QWYRJM W J>MR N<RH MW>BJH HJ> H CBH <M N<MJ M FDH MW>B,H CBH <M N<MJ M FDH MW>B,,M FDH MW>B,MN FDH/ MW>B/,0,prep,"pers,gens,topo",,det,subs,complex,,,qal,perf,MN,,,,,,,,,
356366,BW>[,MT,Ruth,2,7,TBW>,W T>MR >LQVH N> W >SPTJ B <MRJM >XRJ H QWYRJM W TBW> W T<MWD M >Z H BQR W <D <TH ZH CBTH H BJT M<V,W TBW>,,no complement,no complement,,,,,,,,,,qal,wayq,,,,,,,,,,
356391,HLK[,MT,Ruth,2,8,TLKJ,W J>MR B<Z >L RWT H LW> CM<T BTJ >L TLKJ L LQV B FDH >XR W GM L> T<BWRJ M ZH W KH TDBQJN <M N<RTJ,>L TLKJ,,no complement,no complement,,,,,,,,,,qal,impf,,,,,,,,,,
356400,<BR[,MT,Ruth,2,8,T<BWRJ,W J>MR B<Z >L RWT H LW> CM<T BTJ >L TLKJ L LQV B FDH >XR W GM L> T<BWRJ M ZH W KH TDBQJN <M N<RTJ,W GM L> T<BWRJ M ZH,,M ZH,MN ZH,0,prep,,,det,,simple,,,qal,impf,MN,,,,,,,,,
356415,HLK[,MT,Ruth,2,9,HLKT,<JNJK B FDH >CR JQYRWN W HLKT >XRJHN H LW> YWJTJ >T H N<RJM L BLTJ NG<K W YMT W HLKT >L H KLJM W CTJT M >CR JC>BWN H N<RJM,W HLKT >XRJHN,,>XRJHN,>XR/,0,vc,,,det,subs,simple,,,qal,perf,,,,,,,,,,
356429,HLK[,MT,Ruth,2,9,HLKT,<JNJK B FDH >CR JQYRWN W HLKT >XRJHN H LW> YWJTJ >T H N<RJM L BLTJ NG<K W YMT W HLKT >L H KLJM W CTJT M >CR JC>BWN H N<RJM,W HLKT >L H KLJM,,>L H KLJM,>L H KLJ/,0,prep,,,det,subs,simple,,,qal,perf,>L,,,,,,,,,
356441,NPL[,MT,Ruth,2,10,TPL,W TPL <L PNJH W TCTXW >RYH W T>MR >LJW MDW< MY>TJ XN B <JNJK L HKJRNJ W >NKJ NKRJH,W TPL <L PNJH,,<L PNJH,<L PNH/,0,prep,,,det,subs,simple,,,qal,wayq,<L,,,,,,,,,
356486,HLK[,MT,Ruth,2,11,TLKJ,W J<N B<Z W J>MR LH HGD HGD LJ KL >CR <FJT >T XMWTK >XRJ MWT >JCK W T<ZBJ >BJK W >MK W >RY MWLDTK W TLKJ >L <M >CR L> JD<T TMWL CLCWM,W TLKJ >L <M,,>L <M,>L <M/,0,prep,,,det,subs,simple,,,qal,wayq,>L,,,,,,,,,
356507,BW>[,MT,Ruth,2,12,B>T,JCLM JHWH P<LK W THJ MFKRTK CLMH M <M JHWH >LHJ JFR>L >CR B>T L XSWT TXT KNPJW,>CR B>T,,no complement,no complement,,,,,,,,,,qal,perf,,,,,,,,,,
356509,XSH[,MT,Ruth,2,12,XSWT,JCLM JHWH P<LK W THJ MFKRTK CLMH M <M JHWH >LHJ JFR>L >CR B>T L XSWT TXT KNPJW,L XSWT TXT KNPJW,,TXT KNPJW,TXT/ KNP/,0,vc,,,det,subs,complex,,,qal,infc,,,,,,,,,,
356542,NGC[,MT,Ruth,2,14,GCJ,W J>MR LH B<Z L <T H >KL GCJ HLM W >KLT MN H LXM W VBLT PTK B XMY W TCB M YD H QWYRJM W JYBV LH QLJ W T>KL W TFB< W TTR,GCJ HLM,,no complement,no complement,,,,,,,,,,qal,impv,,,,,,,,,,
1933355,NGC[,2Q16,Ruth,2,14,GCJ,W J>MR LH B<Z L <T H >KL GCJ HLM W >KLT MN H LXM W VBLT PTK B XMY W TCB M YD H QYRJM W JYBV LH QLJ W T>KL W TFB< W TTR,None,None,,,,,,,,,,0,0 0000 00 000 0 00 0 000 000 000 0 0000 00 0 000 0 0000 000 0 000 0 000 0 00 0 00000 0 0000 00 000 0 0000 0 0000 0 000,qal,impv,,,,,,,,,,
356627,BW>[,MT,Ruth,2,18,TBW>,W TF> W TBW> H <JR W TR> XMWTH >T >CR LQVH W TWY> W TTN LH >T >CR HWTRH M FB<H,W TBW> H <JR,,H <JR,H <JR/,0,vc,,,det,subs,simple,,,qal,wayq,,,,,,,,,,
356637,JY>[,MT,Ruth,2,18,TWY>,W TF> W TBW> H <JR W TR> XMWTH >T >CR LQVH W TWY> W TTN LH >T >CR HWTRH M FB<H,W TWY>,,no complement,no complement,,,,,,,,,,hif,wayq,,,,,,,,,,
1933442,BW>[,2Q16,Ruth,2,18,TBW>,W TF> W TBW> H <JR W TR> XMWTH >T >CR LQVH W TWY> W TTN LH >T >CR HWTRH B FB<H,None,None,,,,,,,,,,0,0 000 0 0000 0 000 0 000 00000 00 000 0000 0 0000 0 000 00 00 000 00000 0 0000,qal,wayq,,,,,,,,,,
1933452,JY>[,2Q16,Ruth,2,18,TWY>,W TF> W TBW> H <JR W TR> XMWTH >T >CR LQVH W TWY> W TTN LH >T >CR HWTRH B FB<H,None,None,,,,,,,,,,0,0 000 0 0000 0 000 0 000 00000 00 000 0000 0 0000 0 000 00 00 000 00000 0 0000,hif,wayq,,,,,,,,,,
356743,JY>[,MT,Ruth,2,22,TY>J,W T>MR N<MJ >L RWT KLTH VWB BTJ KJ TY>J <M N<RWTJW W L> JPG<W BK B FDH >XR,KJ TY>J <M N<RWTJW,,<M N<RWTJW,<M N<RH/,0,prep,,,det,subs,simple,,,qal,impf,<M,,,,,,,,,
1933562,JY>[,2Q16,Ruth,2,22,TY>J,W T>MR N<MJ >L RWT KLTH VWB BTJ KJ TY>J <M N<RWTW W L> JPG<W BK B FDH >XR,KJ TY>J <M N<RWTW,,<M N<RWTW,,0,,,,,,,0,0 0000 0000 00 000 0000 000 000 00 0000 00 000000 0 00 00000 00 0 000 000,qal,impf,<M,,,,,,,,,
356815,JRD[,MT,Ruth,3,3,JRDTJ,W RXYT W SKT W FMT FMLTK <LJK W JRDTJ H GRN >L TWD<J L >JC <D KLTW L >KL W L CTWT,W JRDTJ H GRN,,H GRN,H GRN/,0,vc,,,det,subs,simple,,,qal,perf,,,,,,,,,,
356843,BW>[,MT,Ruth,3,4,B>T,W JHJ B CKBW W JD<T >T H MQWM >CR JCKB CM W B>T W GLJT MRGLTJW W CKBTJ W HW> JGJD LK >T >CR T<FJN,W B>T,,no complement,no complement,,,,,,,,,,qal,perf,,,,,,,,,,
356845,GLH[,MT,Ruth,3,4,GLJT,W JHJ B CKBW W JD<T >T H MQWM >CR JCKB CM W B>T W GLJT MRGLTJW W CKBTJ W HW> JGJD LK >T >CR T<FJN,W GLJT MRGLTJW,,no complement,no complement,,,,,,,,,,piel,perf,,,,,,,,,,
356865,JRD[,MT,Ruth,3,6,TRD,W TRD H GRN W T<F K KL >CR YWTH XMWTH,W TRD H GRN,,H GRN,H GRN/,0,vc,,,det,subs,simple,,,qal,wayq,,,,,,,,,,
1933674,JRD[,2Q16,Ruth,3,6,TRD,W TRD H GRN W T<F K KL >CR YWTH XMWTH,W TRD H GRN,,H GRN,,0,,,,,,,0,0 000 0 000 0 000 0 00 000 0000 00000,qal,wayq,,,,,,,,,,
356884,BW>[,MT,Ruth,3,7,JB>,W J>KL B<Z W JCT W JJVB LBW W JB> L CKB B QYH H <RMH W TB> B LV W TGL MRGLTJW W TCKB,W JB>,,no complement,no complement,,,,,,,,,,qal,wayq,,,,,,,,,,
356892,BW>[,MT,Ruth,3,7,TB>,W J>KL B<Z W JCT W JJVB LBW W JB> L CKB B QYH H <RMH W TB> B LV W TGL MRGLTJW W TCKB,W TB> B LV,,no complement,no complement,,,,,,,,,,qal,wayq,,,,,,,,,,
356897,GLH[,MT,Ruth,3,7,TGL,W J>KL B<Z W JCT W JJVB LBW W JB> L CKB B QYH H <RMH W TB> B LV W TGL MRGLTJW W TCKB,W TGL MRGLTJW,,no complement,no complement,,,,,,,,,,piel,wayq,,,,,,,,,,
1933694,BW>[,2Q16,Ruth,3,7,JB>,W J>KL B<Z W JCT W JJVB LBW W JB> L CKB B QYH H <RMH W TB> B LV W TGL MRGLTJW W TCKB,None,None,,,,,,,,,,0,0 0000 000 0 000 0 0000 000 0 000 0 000 0 000 0 0000 0 000 0 00 0 000 0000000 0 0000,qal,wayq,,,,,,,,,,
1933702,BW>[,2Q16,Ruth,3,7,TB>,W J>KL B<Z W JCT W JJVB LBW W JB> L CKB B QYH H <RMH W TB> B LV W TGL MRGLTJW W TCKB,None,None,,,,,,,,,,0,0 0000 000 0 000 0 0000 000 0 000 0 000 0 000 0 0000 0 000 0 00 0 000 0000000 0 0000,qal,wayq,,,,,,,,,,
1933706,GLH[,2Q16,Ruth,3,7,TGL,W J>KL B<Z W JCT W JJVB LBW W JB> L CKB B QYH H <RMH W TB> B LV W TGL MRGLTJW W TCKB,None,None,,,,,,,,,,0,0 0000 000 0 000 0 0000 000 0 000 0 000 0 000 0 0000 0 000 0 00 0 000 0000000 0 0000,piel,wayq,,,,,,,,,,
356951,HLK[,MT,Ruth,3,10,LKT,W J>MR BRWKH >T L JHWH BTJ HJVBT XSDK H >XRWN MN H R>CWN L BLTJ LKT >XRJ H BXWRJM >M DL W >M <CJR,L BLTJ LKT >XRJ H BXWRJM,,>XRJ H BXWRJM,>XR/ H BXWR/,0,vc,,,det,subs,complex,,,qal,infc,,,,,,,,,,
357038,BW>[,MT,Ruth,3,14,B>H,W TCKB MRGLTW <D H BQR W TQM B VRWM JKJR >JC >T R<HW W J>MR >L JWD< KJ B>H H >CH H GRN,KJ B>H H >CH H GRN,H >CH,H GRN,H GRN/,0,vc,,,det,subs,simple,,,qal,perf,,,,,,,,,,
1933789,BW>[,2Q17,Ruth,3,14,B>H,W TCKB MRGLTJW <D H BQR W TQM B VRWM JKJR >JC >T R<HW W J>MR >L JWD< KJ B>H H GRN,None,None,,,,,,,,,,0,0 0000 0000000 00 0 000 0 000 0 0000 0000 000 00 0000 0 0000 00 0000 00 000 0 000,qal,perf,,,,,,,,,,
357064,BW>[,MT,Ruth,3,15,JB>,W J>MR HBJ H MVPXT >CR <LJK W >XZJ BH W T>XZ BH W JMD CC F<RJM W JCT <LJH W JB> H <JR,W JB> H <JR,,H <JR,H <JR/,0,vc,,,det,subs,simple,,,qal,wayq,,,,,,,,,,
1933815,BW>[,2Q17,Ruth,3,15,JB>,W J>MR HBJ H MVPXT >CR <LJK W >XZJ BH W T>XZ BH W JMD CM CC F<RJM W JCT <LJH W JB> H <JR,None,None,,,,,,,,,,0,0 0000 000 0 00000 000 0000 0 0000 00 0 0000 00 0 000 00 00 00000 0 000 0000 0 000 0 000,qal,wayq,,,,,,,,,,
357068,BW>[,MT,Ruth,3,16,TBW>,W TBW> >L XMWTH W T>MR MJ >T BTJ W TGD LH >T KL >CR <FH LH H >JC,W TBW> >L XMWTH,,>L XMWTH,>L XMWT/,0,prep,,,det,subs,simple,,,qal,wayq,>L,,,,,,,,,
1933820,BW>[,2Q17,Ruth,3,16,TBW>,W TBW> >L XMWTH W T>MR MH >T BTJ W TGD LH >T KL >CR <FH LH H >JC,None,None,,,,,,,,,,0,0 0000 00 00000 0 0000 00 00 000 0 000 00 00 00 000 000 00 0 000,qal,wayq,,,,,,,,,,
357099,BW>[,MT,Ruth,3,17,TBW>J,W T>MR CC H F<RJM H >LH NTN LJ KJ >MR >L TBW>J RJQM >L XMWTK,>L TBW>J RJQM >L XMWTK,,>L XMWTK,>L XMWT/,0,prep,,,det,subs,simple,,,qal,impf,>L,,,,,,,,,
1933851,BW>[,2Q17,Ruth,3,17,TBW>J,W T>MR CC H F<RJM H >LH NTN LJ KJ >MR >L TBW>J RJQM >L XMWTK,None,None,,,,,,,,,,0,0 0000 00 0 00000 0 000 000 00 00 000 00 00000 0000 00 00000,qal,impf,,,,,,,,,,
357111,NPL[,MT,Ruth,3,18,JPL,W T>MR CBJ BTJ <D >CR TD<JN >JK JPL DBR KJ L> JCQV H >JC KJ >M KLH H DBR H JWM,>JK JPL DBR,DBR,no complement,no complement,,,,,,,,,,qal,impf,,,,,,,,,,
1933864,NPL[,2Q17,Ruth,3,18,JPL,W T>MR CBJ BTJ <D >CR TD<JN >JK JPL DBR,None,None,,,,,,,,,,0,0 0000 000 000 00 000 00000 000 000 000 1,qal,impf,,,,,,,,,,
