verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_lex,motion_type
336506,CWB[,MT,Job,1,21,>CWB,W J>MR <RM JYTJ M BVN >MJ W <RM >CWB CMH JHWH NTN W JHWH LQX JHJ CM JHWH MBRK,W <RM >CWB CMH,,CMH,1,,,,,,,,qal,impf,,,,,,,,,
338675,CWB[,MT,Job,10,9,TCJBNJ,ZKR N> KJ K XMR <FJTNJ W >L <PR TCJBNJ,W >L <PR TCJBNJ,,>L <PR,0,,,,,,,,hif,impf,>L,,,,,,,,
338681,NTK[,MT,Job,10,10,TTJKNJ,H L> K XLB TTJKNJ W K GBNH TQPJ>NJ,H L> K XLB TTJKNJ,,no complement,,,,,,,,,hif,impf,,,,,,,,,
338745,CWB[,MT,Job,10,16,TCB,W JG>H K CXL TYWDNJ W TCB TTPL> BJ,W TCB,,no complement,,,,,,,,,qal,impf,,,,,,,,,
338763,JY>[,MT,Job,10,18,HY>TNJ,W LMH M RXM HY>TNJ >GW< W <JN L> TR>NJ,W LMH M RXM HY>TNJ,,M RXM,0,,,,,,,,hif,perf,M,,,,,,,,
338794,HLK[,MT,Job,10,21,>LK,B VRM >LK W L> >CWB >L >RY XCK W YLMWT,B VRM >LK >L >RY XCK W YLMWT,,>L >RY XCK W YLMWT,0,,,,,,,,qal,impf,>L,,,,,,,,
338797,CWB[,MT,Job,10,21,>CWB,B VRM >LK W L> >CWB >L >RY XCK W YLMWT,W L> >CWB,,no complement,,,,,,,,,qal,impf,,,,,,,,,
338903,XLP[,MT,Job,11,10,JXLP,>M JXLP W JSGJR W JQHJL W MJ JCJBNW,>M JXLP,,no complement,,,,,,,,,qal,impf,,,,,,,,,
338907,QHL[,MT,Job,11,10,JQHJL,>M JXLP W JSGJR W JQHJL W MJ JCJBNW,W JQHJL,,no complement,,,,,,,,,hif,impf,,,,,,,,,
338910,CWB[,MT,Job,11,10,JCJBNW,>M JXLP W JSGJR W JQHJL W MJ JCJBNW,W MJ JCJBNW,MJ,no complement,,,,,,,,,hif,impf,,,,,,,,,
338968,<BR[,MT,Job,11,16,<BRW,KJ >TH <ML TCKX K MJM <BRW TZKR,<BRW,,no complement,,,,,,,,,qal,perf,,,,,,,,,
339029,NPL[,MT,Job,12,3,NPL,GM LJ LBB KMWKM L> NPL >NKJ MKM W >T MJ >JN KMW >LH,L> NPL >NKJ MKM,>NKJ,MKM,0,,,,,,,,qal,ptca,MKM,,,,,,,,
339072,BW>[,MT,Job,12,6,HBJ>,JCLJW >HLJM L CDDJM W BVXWT L MRGJZJ >L L >CR HBJ> >LWH B JDW,L >CR HBJ> >LWH B JDW,>LWH,no complement,,,,,,,,,hif,perf,,,,,,,,,
339181,HLK[,MT,Job,12,17,MWLJK,MWLJK JW<YJM CWLL W CPVJM JHWLL,MWLJK JW<YJM CWLL,,no complement,,,,,,,,,hif,ptca,,,,,,,,,
339195,HLK[,MT,Job,12,19,MWLJK,MWLJK KHNJM CWLL W >TNJM JSLP,MWLJK KHNJM CWLL,,no complement,,,,,,,,,hif,ptca,,,,,,,,,
339201,SWR[,MT,Job,12,20,MSJR,MSJR FPH L N>MNJM W V<M ZQNJM JQX,MSJR FPH L N>MNJM,,L N>MNJM,0,,,,,,,,hif,ptca,L,,,,,,,,
339217,GLH[,MT,Job,12,22,MGLH,MGLH <MQWT MNJ XCK W JY> L >WR YLMWT,MGLH <MQWT MNJ XCK,,no complement,,,,,,,,,piel,ptca,,,,,,,,,
339222,JY>[,MT,Job,12,22,JY>,MGLH <MQWT MNJ XCK W JY> L >WR YLMWT,W JY> L >WR YLMWT,,L >WR,0,,,,,,,,hif,wayq,L,,,,,,,,
339239,SWR[,MT,Job,12,24,MSJR,MSJR LB R>CJ <M H >RY W JT<M B THW L> DRK,MSJR LB R>CJ <M H >RY,,no complement,,,,,,,,,hif,ptca,,,,,,,,,
339246,T<H[,MT,Job,12,24,JT<M,MSJR LB R>CJ <M H >RY W JT<M B THW L> DRK,W JT<M B THW,,B THW,0,,,,,,,,hif,wayq,B,,,,,,,,
339257,T<H[,MT,Job,12,25,JT<M,JMCCW XCK W L> >WR W JT<M K CKWR,W JT<M K CKWR,,no complement,,,,,,,,,hif,wayq,,,,,,,,,
339276,NPL[,MT,Job,13,2,NPL,K D<TKM JD<TJ GM >NJ L> NPL >NKJ MKM,L> NPL >NKJ MKM,>NKJ,MKM,0,,,,,,,,qal,ptca,MKM,,,,,,,,
339358,NPL[,MT,Job,13,11,JPL,H L> F>TW TB<T >TKM W PXDW JPL <LJKM,W PXDW JPL <LJKM,PXDW,<LJKM,0,,,,,,,,qal,impf,<LJKM,,,,,,,,
339373,<BR[,MT,Job,13,13,J<BR,HXRJCW MMNJ W >DBRH >NJ W J<BR <LJ MH,W J<BR <LJ,,<LJ,0,,,,,,,,qal,impf,<LJ,,,,,,,,
339406,BW>[,MT,Job,13,16,JBW>,GM HW> LJ L JCW<H KJ L> L PNJW XNP JBW>,KJ L> L PNJW XNP JBW>,XNP,L PNJW,0,,,,,,,,qal,impf,L,,,,,,,,
339457,CWB[,MT,Job,13,22,HCJBNJ,W QR> W >NKJ ><NH >W >DBR W HCJBNJ,W HCJBNJ,,no complement,,,,,,,,,hif,impv,,,,,,,,,
339526,JY>[,MT,Job,14,2,JY>,K YJY JY> W JML W JBRX K YL W L> J<MWD,K YJY JY>,,no complement,,,,,,,,,qal,perf,,,,,,,,,
339530,BRX[,MT,Job,14,2,JBRX,K YJY JY> W JML W JBRX K YL W L> J<MWD,W JBRX K YL,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
339544,BW>[,MT,Job,14,3,TBJ>,>P <L ZH PQXT <JNK W >TJ TBJ> B MCPV <MK,W >TJ TBJ> B MCPV <MK,,B MCPV,0,,,,,,,,hif,impf,B,,,,,,,,
339544,BW>[,MT,Job,14,3,TBJ>,>P <L ZH PQXT <JNK W >TJ TBJ> B MCPV <MK,W >TJ TBJ> B MCPV <MK,,<MK,0,,,,,,,,hif,impf,<MK,,,,,,,,
339565,<BR[,MT,Job,14,5,J<BWR,>M XRWYJM JMJW MSPR XDCJW >TK XQW <FJT W L> J<BWR,W L> J<BWR,,no complement,,,,,,,,,qal,impf,,,,,,,,,
339586,XLP[,MT,Job,14,7,JXLJP,KJ JC L <Y TQWH >M JKRT W <WD JXLJP W JNQTW L> TXDL,W <WD JXLJP,,no complement,,,,,,,,,hif,impf,,,,,,,,,
339654,CWB[,MT,Job,14,13,CWB,MJ JTN B C>WL TYPNNJ TSTJRNJ <D CWB >PK TCJT LJ XQ W TZKRNJ,<D CWB >PK,>PK,no complement,,,,,,,,,qal,infc,,,,,,,,,
339671,BW>[,MT,Job,14,14,BW>,>M JMWT GBR H JXJH KL JMJ YB>J >JXL <D BW> XLJPTJ,<D BW> XLJPTJ,XLJPTJ,no complement,,,,,,,,,qal,infc,,,,,,,,,
339700,NPL[,MT,Job,14,18,NWPL,W >WLM HR NWPL JBWL W YWR J<TQ M MQMW,HR NWPL JBWL,HR NWPL,no complement,,,,,,,,,qal,ptca,,,,,,,,,
339710,CVP[,MT,Job,14,19,TCVP,>BNJM CXQW MJM TCVP SPJXJH <PR >RY W TQWT >NWC H>BDT,TCVP SPJXJH <PR >RY,SPJXJH,no complement,,,,,,,,,qal,impf,,,,,,,,,
339722,HLK[,MT,Job,14,20,JHLK,TTQPHW L NYX W JHLK MCNH PNJW W TCLXHW,W JHLK,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
339855,CWB[,MT,Job,15,13,TCJB,KJ TCJB >L >L RWXK W HY>T M PJK MLJN,KJ TCJB >L >L RWXK,,>L >L,0,,,,,,,,hif,impf,>L,,,,,,,,
339860,JY>[,MT,Job,15,13,HY>T,KJ TCJB >L >L RWXK W HY>T M PJK MLJN,W HY>T M PJK MLJN,,M PJK,0,,,,,,,,hif,perf,M,,,,,,,,
339919,<BR[,MT,Job,15,19,<BR,LHM L BDM NTNH H >RY W L> <BR ZR B TWKM,W L> <BR ZR B TWKM,ZR,B TWKM,0,,,,,,,,qal,perf,B,,,,,,,,
339943,BW>[,MT,Job,15,21,JBW>NW,QWL PXDJM B >ZNJW B CLWM CWDD JBW>NW,B CLWM CWDD JBW>NW,CWDD,no complement,,,,,,,,,qal,impf,,,,,,,,,
339946,CWB[,MT,Job,15,22,CWB,L> J>MJN CWB MNJ XCK W YPW HW> >LJ XRB,CWB MNJ XCK,,MNJ XCK,0,,,,,,,,qal,infc,MNJ,,,,,,,,
339987,RWY[,MT,Job,15,26,JRWY,JRWY >LJW B YW>R B <BJ GBJ MGNJW,JRWY >LJW B YW>R B <BJ GBJ MGNJW,,>LJW,0,,,,,,,,qal,impf,>LJW,,,,,,,,
340031,SWR[,MT,Job,15,30,JSWR,L> JSWR MNJ XCK JNQTW TJBC CLHBT W JSWR B RWX PJW,L> JSWR MNJ XCK,,MNJ XCK,0,,,,,,,,qal,impf,MNJ,,,,,,,,
340038,SWR[,MT,Job,15,30,JSWR,L> JSWR MNJ XCK JNQTW TJBC CLHBT W JSWR B RWX PJW,W JSWR B RWX PJW,,no complement,,,,,,,,,qal,impf,,,,,,,,,
340047,T<H[,MT,Job,15,31,NT<H,>L J>MN B CW NT<H KJ CW> THJH TMWRTW,NT<H,,no complement,,,,,,,,,nif,perf,,,,,,,,,
340145,HLK[,MT,Job,16,6,JHLK,>M >DBRH L> JXFK K>BJ W >XDLH MH MNJ JHLK,MH MNJ JHLK,MH,MNJ,0,,,,,,,,qal,impf,MNJ,,,,,,,,
340211,SBB[,MT,Job,16,13,JSBW,JSBW <LJ RBJW JPLX KLJWTJ W L> JXMWL JCPK L >RY MRRTJ,JSBW <LJ RBJW,RBJW,<LJ,0,,,,,,,,qal,impf,<LJ,,,,,,,,
340229,RWY[,MT,Job,16,14,JRY,JPRYNJ PRY <L PNJ PRY JRY <LJ K GBWR,JRY <LJ K GBWR,,<LJ,0,,,,,,,,qal,impf,<LJ,,,,,,,,
340301,>TH[,MT,Job,16,22,J>TJW,KJ CNWT MSPR J>TJW W >RX L> >CWB >HLK,KJ CNWT MSPR J>TJW,CNWT MSPR,no complement,,,,,,,,,qal,impf,,,,,,,,,
340305,CWB[,MT,Job,16,22,>CWB,KJ CNWT MSPR J>TJW W >RX L> >CWB >HLK,L> >CWB,,no complement,,,,,,,,,qal,impf,,,,,,,,,
340306,HLK[,MT,Job,16,22,>HLK,KJ CNWT MSPR J>TJW W >RX L> >CWB >HLK,W >RX >HLK,,no complement,,,,,,,,,qal,impf,,,,,,,,,
340390,CWB[,MT,Job,17,10,TCBW,W >WLM KLM TCBW W B>W N> W L> >MY> BKM XKM,KLM TCBW,,no complement,,,,,,,,,qal,impf,,,,,,,,,
340392,BW>[,MT,Job,17,10,B>W,W >WLM KLM TCBW W B>W N> W L> >MY> BKM XKM,W B>W N>,,no complement,,,,,,,,,qal,impv,,,,,,,,,
340400,<BR[,MT,Job,17,11,<BRW,JMJ <BRW ZMTJ NTQW MWRCJ LBBJ,JMJ <BRW,JMJ,no complement,,,,,,,,,qal,perf,,,,,,,,,
340445,JRD[,MT,Job,17,16,TRDNH,BDJ C>L TRDNH >M JXD <L <PR NXT,BDJ C>L TRDNH,,no complement,,,,,,,,,qal,impf,,,,,,,,,
340521,HLK[,MT,Job,18,8,JTHLK,KJ CLX B RCT B RGLJW W <L FBKH JTHLK,W <L FBKH JTHLK,,no complement,,,,,,,,,hit,impf,,,,,,,,,
340565,Y<D[,MT,Job,18,14,TY<DHW,JNTQ M >HLW MBVXW W TY<DHW L MLK BLHWT,W TY<DHW L MLK BLHWT,,L MLK BLHWT,0,,,,,,,,hif,impf,L,,,,,,,,
340698,<BR[,MT,Job,19,8,><BWR,>RXJ GDR W L> ><BWR W <L NTJBWTJ XCK JFJM,W L> ><BWR,,no complement,,,,,,,,,qal,impf,,,,,,,,,
340709,SWR[,MT,Job,19,9,JSR,KBWDJ M <LJ HPCJV W JSR <VRT R>CJ,W JSR <VRT R>CJ,,no complement,,,,,,,,,hif,wayq,,,,,,,,,
340715,HLK[,MT,Job,19,10,>LK,JTYNJ SBJB W >LK W JS< K <Y TQWTJ,W >LK,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
340717,NS<[,MT,Job,19,10,JS<,JTYNJ SBJB W >LK W JS< K <Y TQWTJ,W JS< K <Y TQWTJ,,no complement,,,,,,,,,hif,wayq,,,,,,,,,
340732,BW>[,MT,Job,19,12,JB>W,JXD JB>W GDWDJW W JSLW <LJ DRKM W JXNW SBJB L >HLJ,JXD JB>W GDWDJW,GDWDJW,no complement,,,,,,,,,qal,impf,,,,,,,,,
336534,BW>[,MT,Job,2,1,JB>W,W JHJ H JWM W JB>W BNJ H >LHJM L HTJYB <L JHWH W JBW> GM H FVN B TKM L HTJYB <L JHWH,W JB>W BNJ H >LHJM,BNJ H >LHJM,no complement,,,,,,,,,qal,wayq,,,,,,,,,
336543,BW>[,MT,Job,2,1,JBW>,W JHJ H JWM W JB>W BNJ H >LHJM L HTJYB <L JHWH W JBW> GM H FVN B TKM L HTJYB <L JHWH,W JBW> GM H FVN B TKM,GM H FVN,no complement,,,,,,,,,qal,wayq,,,,,,,,,
336562,BW>[,MT,Job,2,2,TB>,W J>MR JHWH >L H FVN >J M ZH TB> W J<N H FVN >T JHWH W J>MR M CV B >RY W M HTHLK BH,>J M ZH TB>,,>J M ZH,0,,,,,,,,qal,impf,M,,,,,,,,
336578,HLK[,MT,Job,2,2,HTHLK,W J>MR JHWH >L H FVN >J M ZH TB> W J<N H FVN >T JHWH W J>MR M CV B >RY W M HTHLK BH,W M HTHLK BH,,BH,0,,,,,,,,hit,infc,BH,,,,,,,,
336605,SWR[,MT,Job,2,3,SR,W J>MR JHWH >L H FVN H FMT LBK >L <BDJ >JWB KJ >JN KMHW B >RY >JC TM W JCR JR> >LHJM W SR M R< W <DNW MXZJQ B TMTW W TSJTNJ BW L BL<W XNM,W SR M R<,,M R<,0,,,,,,,,qal,ptca,M,,,,,,,,
336669,JY>[,MT,Job,2,7,JY>,W JY> H FVN M >T PNJ JHWH W JK >T >JWB B CXJN R< M KP RGLW <D QDQDW,W JY> H FVN M >T PNJ JHWH,H FVN,M >T PNJ JHWH,0,,,,,,,,qal,wayq,M,>T,,,,,,,
336759,BW>[,MT,Job,2,11,B>H,W JCM<W CLCT R<J >JWB >T KL H R<H H Z>T H B>H <LJW W JB>W >JC M MQMW >LJPZ H TJMNJ W BLDD H CWXJ W YWPR H N<MTJ W JW<DW JXDW L BW> L NWD LW W L NXMW,H B>H <LJW,,<LJW,0,,,,,,,,qal,perf,<LJW,,,,,,,,
336762,BW>[,MT,Job,2,11,JB>W,W JCM<W CLCT R<J >JWB >T KL H R<H H Z>T H B>H <LJW W JB>W >JC M MQMW >LJPZ H TJMNJ W BLDD H CWXJ W YWPR H N<MTJ W JW<DW JXDW L BW> L NWD LW W L NXMW,W JB>W,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
336781,BW>[,MT,Job,2,11,BW>,W JCM<W CLCT R<J >JWB >T KL H R<H H Z>T H B>H <LJW W JB>W >JC M MQMW >LJPZ H TJMNJ W BLDD H CWXJ W YWPR H N<MTJ W JW<DW JXDW L BW> L NWD LW W L NXMW,L BW>,,no complement,,,,,,,,,qal,infc,,,,,,,,,
340923,CWB[,MT,Job,20,2,JCJBWNJ,LKN F<PJ JCJBWNJ W B <BWR XWCJ BJ,LKN F<PJ JCJBWNJ,F<PJ,no complement,,,,,,,,,hif,impf,,,,,,,,,
340927,XWC[,MT,Job,20,2,XWCJ,LKN F<PJ JCJBWNJ W B <BWR XWCJ BJ,W B <BWR XWCJ BJ,,no complement,,,,,,,,,qal,infc,,,,,,,,,
340958,<LH[,MT,Job,20,6,J<LH,>M J<LH L CMJM FJ>W W R>CW L <B JGJ<,>M J<LH L CMJM FJ>W,FJ>W,L CMJM,0,,,,,,,,qal,impf,L,,,,,,,,
340979,<WP[,MT,Job,20,8,J<WP,K XLWM J<WP W L> JMY>WHW W JDD K XZJWN LJLH,K XLWM J<WP,,no complement,,,,,,,,,qal,impf,,,,,,,,,
341003,CWB[,MT,Job,20,10,TCBNH,BNJW JRYW DLJM W JDJW TCBNH >WNW,W JDJW TCBNH >WNW,JDJW,no complement,,,,,,,,,hif,impf,,,,,,,,,
341062,CWB[,MT,Job,20,18,MCJB,MCJB JG< W L> JBL< K XJL TMWRTW W L> J<LS,MCJB JG< K XJL TMWRTW,,no complement,,,,,,,,,hif,ptca,,,,,,,,,
341109,BW>[,MT,Job,20,22,TBW>NW,B ML>WT FPQW JYR LW KL JD <ML TBW>NW,KL JD <ML TBW>NW,KL JD <ML,no complement,,,,,,,,,qal,impf,,,,,,,,,
341123,BRX[,MT,Job,20,24,JBRX,JBRX M NCQ BRZL TXLPHW QCT NXWCH,JBRX M NCQ BRZL,,M NCQ BRZL,0,,,,,,,,qal,impf,M,,,,,,,,
341132,JY>[,MT,Job,20,25,JY>,CLP W JY> M GWH W BRQ M MRRTW JHLK <LJW >MJM,W JY> M GWH,,M GWH,0,,,,,,,,qal,wayq,M,,,,,,,,
341139,HLK[,MT,Job,20,25,JHLK,CLP W JY> M GWH W BRQ M MRRTW JHLK <LJW >MJM,W BRQ M MRRTW JHLK,BRQ,M MRRTW,0,,,,,,,,qal,impf,M,,,,,,,,
341155,GLH[,MT,Job,20,27,JGLW,JGLW CMJM <WNW W >RY MTQWMMH LW,JGLW CMJM <WNW,CMJM,no complement,,,,,,,,,piel,impf,,,,,,,,,
341162,GLH[,MT,Job,20,28,JGL,JGL JBWL BJTW NGRWT B JWM >PW,JGL JBWL BJTW,JBWL BJTW,no complement,,,,,,,,,qal,impf,,,,,,,,,
341211,PNH[,MT,Job,21,5,PNW,PNW >LJ W HCMW W FJMW JD <L PH,PNW >LJ,,>LJ,0,,,,,,,,qal,impv,>LJ,,,,,,,,
341255,<BR[,MT,Job,21,10,<BR,CWRW <BR W L> JG<L TPLV PRTW W L> TCKL,CWRW <BR,CWRW,no complement,,,,,,,,,piel,perf,,,,,,,,,
341297,SWR[,MT,Job,21,14,SWR,W J>MRW L >L SWR MMNW W D<T DRKJK L> XPYNW,SWR MMNW,,MMNW,0,,,,,,,,qal,impv,MMNW,,,,,,,,
341329,BW>[,MT,Job,21,17,JB>,K MH NR RC<JM JD<K W JB> <LJMW >JDM XBLJM JXLQ B >PW,W JB> <LJMW >JDM,>JDM,<LJMW,0,,,,,,,,qal,impf,<LJMW,,,,,,,,
341439,<BR[,MT,Job,21,29,<WBRJ,H L> C>LTM <WBRJ DRK W >TTM L> TNKRW,H L> C>LTM <WBRJ DRK,,no complement,,,,,,,,,qal,ptca,,,,,,,,,
341529,BW>[,MT,Job,22,4,JBW>,H M JR>TK JKJXK JBW> <MK B MCPV,JBW> <MK B MCPV,,B MCPV,0,,,,,,,,qal,impf,B,,,,,,,,
341623,HLK[,MT,Job,22,14,JTHLK,<BJM STR LW W L> JR>H W XWG CMJM JTHLK,W XWG CMJM JTHLK,,no complement,,,,,,,,,hit,impf,,,,,,,,,
341645,SWR[,MT,Job,22,17,SWR,H >MRJM L >L SWR MMNW W MH JP<L CDJ LMW,SWR MMNW,,MMNW,0,,,,,,,,qal,impv,MMNW,,,,,,,,
341697,CWB[,MT,Job,22,23,TCWB,>M TCWB <D CDJ TBNH TRXJQ <WLH M >HLK,>M TCWB <D CDJ,,<D CDJ,0,,,,,,,,qal,impf,<D,,,,,,,,
341787,BW>[,MT,Job,23,3,>BW>,MJ JTN JD<TJ W >MY>HW >BW> <D TKWNTW,>BW> <D TKWNTW,,<D TKWNTW,0,,,,,,,,qal,impf,<D,,,,,,,,
341829,HLK[,MT,Job,23,8,>HLK,HN QDM >HLK W >JNNW W >XWR W L> >BJN LW,HN QDM >HLK,,QDM,0,,,,,,,,qal,impf,,,,,,,,,
341857,JY>[,MT,Job,23,10,>Y>,KJ JD< DRK <MDJ BXNNJ K ZHB >Y>,K ZHB >Y>,,no complement,,,,,,,,,qal,impf,,,,,,,,,
341871,MWC[,MT,Job,23,12,>MJC,MYWT FPTJW W L> >MJC M XQJ YPNTJ >MRJ PJW,W L> >MJC,,no complement,,,,,,,,,hif,impf,,,,,,,,,
341883,CWB[,MT,Job,23,13,JCJBNW,W HW> B >XD W MJ JCJBNW W NPCW >WTH W J<F,W MJ JCJBNW,MJ,no complement,,,,,,,,,hif,impf,,,,,,,,,
341960,JY>[,MT,Job,24,5,JY>W,HN PR>JM B MDBR JY>W B P<LM MCXRJ L VRP <RBH LW LXM L N<RJM,JY>W B P<LM,,B P<LM,0,,,,,,,,qal,perf,B,,,,,,,,
342012,HLK[,MT,Job,24,10,HLKW,<RWM HLKW BLJ LBWC W R<BJM NF>W <MR,<RWM HLKW BLJ LBWC,,no complement,,,,,,,,,piel,perf,,,,,,,,,
342114,PNH[,MT,Job,24,18,JPNH,QL HW> <L PNJ MJM TQLL XLQTM B >RY L> JPNH DRK KRMJM,L> JPNH DRK KRMJM,,no complement,,,,,,,,,qal,impf,,,,,,,,,
342177,QPY[,MT,Job,24,24,JQPYWN,RWMW M<V W >JNNW W HMKW K KL JQPYWN W K R>C CBLT JMLW,K KL JQPYWN,,no complement,,,,,,,,,nif,impf,,,,,,,,,
342282,JY>[,MT,Job,26,4,JY>H,>T MJ HGDT MLJN W NCMT MJ JY>H MMK,W NCMT MJ JY>H MMK,NCMT MJ,no complement,,,,,,,,,qal,perf,,,,,,,,,
342384,SWR[,MT,Job,27,2,HSJR,XJ >L HSJR MCPVJ W CDJ HMR NPCJ,HSJR MCPVJ,,no complement,,,,,,,,,hif,perf,,,,,,,,,
342417,SWR[,MT,Job,27,5,>SJR,XLJLH LJ >M >YDJQ >TKM <D >GW< L> >SJR TMTJ MMNJ,L> >SJR TMTJ MMNJ,,MMNJ,0,,,,,,,,hif,impf,MMNJ,,,,,,,,
