verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_lex,motion_type
4794,BW>[,MT,Genesis,10,19,B>KH,W JHJ GBWL H KN<NJ M YJDN B>KH GRRH <D <ZH B>KH SDMH W <MRH W >DMH W YBJM <D LC<,B>KH SDMH W <MRH W >DMH W YBJM,,SDMH W <MRH W >DMH W YBJM,1,,,,,,,,qal,infc,,,,,,,,,
4930,BW>[,MT,Genesis,10,30,B>KH,W JHJ MWCBM M MC> B>KH SPRH HR H QDM,B>KH SPRH HR H QDM,,SPRH HR H QDM,1,,,,,,,,qal,infc,,,,,,,,,
4979,NS<[,MT,Genesis,11,2,NS<M,W JHJ B NS<M M QDM W JMY>W BQ<H B >RY CN<R W JCBW CM,B NS<M M QDM,,M QDM,0,,,,,,,,qal,infc,M,,,,,,,,
5043,JRD[,MT,Genesis,11,5,JRD,W JRD JHWH L R>T >T H <JR W >T H MGDL >CR BNW BNJ H >DM,W JRD JHWH,JHWH,no complement,,,,,,,,,qal,wayq,,,,,,,,,
5086,JRD[,MT,Genesis,11,7,NRDH,HBH NRDH W NBLH CM FPTM >CR L> JCM<W >JC FPT R<HW,NRDH,,no complement,,,,,,,,,qal,impf,,,,,,,,,
5454,JY>[,MT,Genesis,11,31,JY>W,W JQX TRX >T >BRM BNW W >T LWV BN HRN BN BNW W >T FRJ KLTW >CT >BRM BNW W JY>W >TM M >WR KFDJM L LKT >RYH KN<N W JB>W <D XRN W JCBW CM,W JY>W >TM M >WR KFDJM,,M >WR KFDJM,0,,,,,,,,qal,wayq,M,,,,,,,,
5460,HLK[,MT,Genesis,11,31,LKT,W JQX TRX >T >BRM BNW W >T LWV BN HRN BN BNW W >T FRJ KLTW >CT >BRM BNW W JY>W >TM M >WR KFDJM L LKT >RYH KN<N W JB>W <D XRN W JCBW CM,L LKT >RYH KN<N,,>RYH KN<N,1,,,,,,,,qal,infc,,,,,,,,,
5464,BW>[,MT,Genesis,11,31,JB>W,W JQX TRX >T >BRM BNW W >T LWV BN HRN BN BNW W >T FRJ KLTW >CT >BRM BNW W JY>W >TM M >WR KFDJM L LKT >RYH KN<N W JB>W <D XRN W JCBW CM,W JB>W <D XRN,,<D XRN,0,,,,,,,,qal,wayq,<D,,,,,,,,
5489,HLK[,MT,Genesis,12,1,LK,W J>MR JHWH >L >BRM LK LK M >RYK W M MWLDTK W M BJT >BJK >L H >RY >CR >R>K,LK LK M >RYK W M MWLDTK W M BJT >BJK >L H >RY,,M >RYK W M MWLDTK W M BJT >BJK,0,,,,,,,,qal,impv,M,M,M,,,,,,
5489,HLK[,MT,Genesis,12,1,LK,W J>MR JHWH >L >BRM LK LK M >RYK W M MWLDTK W M BJT >BJK >L H >RY >CR >R>K,LK LK M >RYK W M MWLDTK W M BJT >BJK >L H >RY,,>L H >RY,0,,,,,,,,qal,impv,>L,,,,,,,,
5532,HLK[,MT,Genesis,12,4,JLK,W JLK >BRM K >CR DBR >LJW JHWH W JLK >TW LWV W >BRM BN XMC CNJM W CB<JM CNH B Y>TW M XRN,W JLK >BRM,>BRM,no complement,,,,,,,,,qal,wayq,,,,,,,,,
5540,HLK[,MT,Genesis,12,4,JLK,W JLK >BRM K >CR DBR >LJW JHWH W JLK >TW LWV W >BRM BN XMC CNJM W CB<JM CNH B Y>TW M XRN,W JLK >TW LWV,LWV,no complement,,,,,,,,,qal,wayq,,,,,,,,,
5552,JY>[,MT,Genesis,12,4,Y>TW,W JLK >BRM K >CR DBR >LJW JHWH W JLK >TW LWV W >BRM BN XMC CNJM W CB<JM CNH B Y>TW M XRN,B Y>TW M XRN,,M XRN,0,,,,,,,,qal,infc,M,,,,,,,,
5581,JY>[,MT,Genesis,12,5,JY>W,W JQX >BRM >T FRJ >CTW W >T LWV BN >XJW W >T KL RKWCM >CR RKCW W >T H NPC >CR <FW B XRN W JY>W L LKT >RYH KN<N W JB>W >RYH KN<N,W JY>W,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
5583,HLK[,MT,Genesis,12,5,LKT,W JQX >BRM >T FRJ >CTW W >T LWV BN >XJW W >T KL RKWCM >CR RKCW W >T H NPC >CR <FW B XRN W JY>W L LKT >RYH KN<N W JB>W >RYH KN<N,L LKT >RYH KN<N,,>RYH KN<N,1,,,,,,,,qal,infc,,,,,,,,,
5587,BW>[,MT,Genesis,12,5,JB>W,W JQX >BRM >T FRJ >CTW W >T LWV BN >XJW W >T KL RKWCM >CR RKCW W >T H NPC >CR <FW B XRN W JY>W L LKT >RYH KN<N W JB>W >RYH KN<N,W JB>W >RYH KN<N,,>RYH KN<N,1,,,,,,,,qal,wayq,,,,,,,,,
5591,<BR[,MT,Genesis,12,6,J<BR,W J<BR >BRM B >RY <D MQWM CKM <D >LWN MWRH W H KN<NJ >Z B >RY,W J<BR >BRM B >RY <D MQWM CKM <D >LWN MWRH,>BRM,B >RY,0,,,,,,,,qal,wayq,B,,,,,,,,
5591,<BR[,MT,Genesis,12,6,J<BR,W J<BR >BRM B >RY <D MQWM CKM <D >LWN MWRH W H KN<NJ >Z B >RY,W J<BR >BRM B >RY <D MQWM CKM <D >LWN MWRH,>BRM,<D MQWM CKM <D >LWN MWRH,0,,,,,,,,qal,wayq,<D,<D,,,,,,,
5666,NS<[,MT,Genesis,12,9,JS<,W JS< >BRM HLWK W NSW< H NGBH,W JS< >BRM HLWK W NSW< H NGBH,>BRM,H NGBH,1,,,,,,,,qal,wayq,,,,,,,,,
5668,HLK[,MT,Genesis,12,9,HLWK,W JS< >BRM HLWK W NSW< H NGBH,W JS< >BRM HLWK W NSW< H NGBH,>BRM,H NGBH,1,,,,,,,,qal,infa,,,,,,,,,
5670,NS<[,MT,Genesis,12,9,NSW<,W JS< >BRM HLWK W NSW< H NGBH,W JS< >BRM HLWK W NSW< H NGBH,>BRM,H NGBH,1,,,,,,,,qal,infa,,,,,,,,,
5680,JRD[,MT,Genesis,12,10,JRD,W JHJ R<B B >RY W JRD >BRM MYRJMH L GWR CM KJ KBD H R<B B >RY,W JRD >BRM MYRJMH,>BRM,MYRJMH,1,,,,,,,,qal,wayq,,,,,,,,,
5697,QRB[,MT,Genesis,12,11,HQRJB,W JHJ K >CR HQRJB L BW> MYRJMH W J>MR >L FRJ >CTW HNH N> JD<TJ KJ >CH JPT MR>H >T,K >CR HQRJB,,no complement,,,,,,,,,hif,perf,,,,,,,,,
5699,BW>[,MT,Genesis,12,11,BW>,W JHJ K >CR HQRJB L BW> MYRJMH W J>MR >L FRJ >CTW HNH N> JD<TJ KJ >CH JPT MR>H >T,L BW> MYRJMH,,MYRJMH,1,,,,,,,,qal,infc,,,,,,,,,
5748,BW>[,MT,Genesis,12,14,BW>,W JHJ K BW> >BRM MYRJMH W JR>W H MYRJM >T H >CH KJ JPH HW> M>D,K BW> >BRM MYRJMH,>BRM,MYRJMH,1,,,,,,,,qal,infc,,,,,,,,,
5849,HLK[,MT,Genesis,12,19,LK,LMH >MRT >XTJ HW> W >QX >TH LJ L >CH W <TH HNH >CTK QX W LK,W LK,,no complement,,,,,,,,,qal,impv,,,,,,,,,
5867,<LH[,MT,Genesis,13,1,J<L,W J<L >BRM M MYRJM HW> W >CTW W KL >CR LW W LWV <MW H NGBH,W J<L >BRM M MYRJM HW> W >CTW W KL H NGBH,>BRM HW> W >CTW W KL,M MYRJM,0,,,,,,,,qal,wayq,M,,,,,,,,
5867,<LH[,MT,Genesis,13,1,J<L,W J<L >BRM M MYRJM HW> W >CTW W KL >CR LW W LWV <MW H NGBH,W J<L >BRM M MYRJM HW> W >CTW W KL H NGBH,>BRM HW> W >CTW W KL,H NGBH,1,,,,,,,,qal,wayq,,,,,,,,,
2075712,<LH[,8Q1,Genesis,13,1,J<L,W J<L >BRM M MYRJM HW> W >CTW W KL >CR LW W LWV <MW H NGBH,W J<L >BRM M MYRJM HW> W >CTW W KL >CR LW W LWV <MW H NGBH,>BRM M MYRJM HW> W >CTW W KL,M MYRJM,0,,,,,,1,0 000 0000 0 00000 000 0 00000 0 00 000 000 0 000 0000 0 00000 00,qal,wayy,M,,,,,,,,
2075712,<LH[,8Q1,Genesis,13,1,J<L,W J<L >BRM M MYRJM HW> W >CTW W KL >CR LW W LWV <MW H NGBH,W J<L >BRM M MYRJM HW> W >CTW W KL >CR LW W LWV <MW H NGBH,>BRM M MYRJM HW> W >CTW W KL,H NGBH,1,,,,,,1,0 000 0000 0 00000 000 0 00000 0 00 000 000 0 000 0000 0 00000 00,qal,wayy,M,,,,,,,,
5898,HLK[,MT,Genesis,13,3,JLK,W JLK L MS<JW M NGB W <D BJT_>L <D H MQWM >CR HJH CM >HLH B TXLH BJN BJT_>L W BJN H <J,W JLK L MS<JW M NGB W <D BJT_>L <D H MQWM >L MQWM H MZBX,,M NGB W <D BJT_>L,0,,,,,,,,qal,wayq,M,<D,,,,,,,
5898,HLK[,MT,Genesis,13,3,JLK,W JLK L MS<JW M NGB W <D BJT_>L <D H MQWM >CR HJH CM >HLH B TXLH BJN BJT_>L W BJN H <J,W JLK L MS<JW M NGB W <D BJT_>L <D H MQWM >L MQWM H MZBX,,<D H MQWM,0,,,,,,,,qal,wayq,<D,,,,,,,,
5898,HLK[,MT,Genesis,13,3,JLK,W JLK L MS<JW M NGB W <D BJT_>L <D H MQWM >CR HJH CM >HLH B TXLH BJN BJT_>L W BJN H <J,W JLK L MS<JW M NGB W <D BJT_>L <D H MQWM >L MQWM H MZBX,,>L MQWM H MZBX,0,,,,,,,,qal,wayq,>L,,,,,,,,
2075742,HLK[,8Q1,Genesis,13,3,JLK,W JLK L MS<JW M NGB W <D BJT >L <D H MQWM >CR HJH CM >HLW B TXLH BJN BJT >L W BJN H <J,None,None,,,,,,,,0,0 000 0 000000 0 000 0 00 000 00 00 0 0000 000 000 00 00000 0 0000 000 000 00 0 000 0 00 00,qal,wayy,,,,,,,,,
5944,HLK[,MT,Genesis,13,5,HLK,W GM L LWV H HLK >T >BRM HJH Y>N W BQR W >HLJM,H HLK >T >BRM,,no complement,,,,,,,,,qal,ptca,,,,,,,,,
6069,BW>[,MT,Genesis,13,10,B>KH,W JF> LWV >T <JNJW W JR> >T KL KKR H JRDN KJ KLH MCQH L PNJ CXT JHWH >T SDM W >T <MRH K GN JHWH K >RY MYRJM B>KH Y<R,B>KH Y<R,,Y<R,0,,,,,,,,qal,infc,,,,,,,,,
6081,NS<[,MT,Genesis,13,11,JS<,W JBXR LW LWV >T KL KKR H JRDN W JS< LWV M QDM W JPRDW >JC M <L >XJW,W JS< LWV M QDM,LWV,M QDM,0,,,,,,,,qal,wayq,M,,,,,,,,
6181,HLK[,MT,Genesis,13,17,HTHLK,QWM HTHLK B >RY L >RKH W L RXBH KJ LK >TNNH,HTHLK B >RY L >RKH W L RXBH,,B >RY,0,,,,,,,,hit,impv,B,,,,,,,,
6197,BW>[,MT,Genesis,13,18,JB>,W J>HL >BRM W JB> W JCB B >LNJ MMR> >CR B XBRWN W JBN CM MZBX L JHWH,W JB>,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
6279,BW>[,MT,Genesis,14,5,B>,W B >RB< <FRH CNH B> KDRL<MR W H MLKJM >CR >TW W JKW >T RP>JM B <CTRT_QRNJM W >T H ZWZJM B HM W >T H >JMJM B CWH QRJTJM,W B >RB< <FRH CNH B> KDRL<MR W H MLKJM,KDRL<MR W H MLKJM,no complement,,,,,,,,,qal,perf,,,,,,,,,
6319,CWB[,MT,Genesis,14,7,JCBW,W JCBW W JB>W >L <JN_MCPV HW> QDC W JKW >T KL FDH H <MLQJ W GM >T H >MRJ H JCB B XYYN_TMR,W JCBW,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
6321,BW>[,MT,Genesis,14,7,JB>W,W JCBW W JB>W >L <JN_MCPV HW> QDC W JKW >T KL FDH H <MLQJ W GM >T H >MRJ H JCB B XYYN_TMR,W JB>W >L <JN_MCPV,,>L <JN_MCPV,0,,,,,,,,qal,wayq,>L,,,,,,,,
6343,JY>[,MT,Genesis,14,8,JY>,W JY> MLK SDM W MLK <MRH W MLK >DMH W MLK YBJJM W MLK BL< HW> Y<R W J<RKW >TM MLXMH B <MQ H FDJM,W JY> MLK SDM W MLK <MRH W MLK >DMH W MLK YBJJM W MLK BL<,MLK SDM W MLK <MRH W MLK >DMH W MLK YBJJM W MLK BL<,no complement,,,,,,,,,qal,wayq,,,,,,,,,
6397,NWS[,MT,Genesis,14,10,JNSW,W <MQ H FDJM B>RT B>RT XMR W JNSW MLK SDM W <MRH W JPLW CMH W H NC>RJM HRH NSW,W JNSW MLK SDM W <MRH,MLK SDM W <MRH,no complement,,,,,,,,,qal,wayq,,,,,,,,,
6403,NPL[,MT,Genesis,14,10,JPLW,W <MQ H FDJM B>RT B>RT XMR W JNSW MLK SDM W <MRH W JPLW CMH W H NC>RJM HRH NSW,W JPLW CMH,,CMH,1,,,,,,,,qal,wayq,,,,,,,,,
6409,NWS[,MT,Genesis,14,10,NSW,W <MQ H FDJM B>RT B>RT XMR W JNSW MLK SDM W <MRH W JPLW CMH W H NC>RJM HRH NSW,W H NC>RJM HRH NSW,H NC>RJM,HRH,1,,,,,,,,qal,perf,,,,,,,,,
6423,HLK[,MT,Genesis,14,11,JLKW,W JQXW >T KL RKC SDM W <MRH W >T KL >KLM W JLKW,W JLKW,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
6435,HLK[,MT,Genesis,14,12,JLKW,W JQXW >T LWV W >T RKCW BN >XJ >BRM W JLKW W HW> JCB B SDM,W JLKW,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
6442,BW>[,MT,Genesis,14,13,JB>,W JB> H PLJV W JGD L >BRM H <BRJ W HW> CKN B >LNJ MMR> H >MRJ >XJ >CKL W >XJ <NR W HM B<LJ BRJT >BRM,W JB> H PLJV,H PLJV,no complement,,,,,,,,,qal,wayq,,,,,,,,,
6509,CWB[,MT,Genesis,14,16,JCB,W JCB >T KL H RKC W GM >T LWV >XJW W RKCW HCJB W GM >T H NCJM W >T H <M,W JCB >T KL H RKC,,no complement,,,,,,,,,hif,wayq,,,,,,,,,
6521,CWB[,MT,Genesis,14,16,HCJB,W JCB >T KL H RKC W GM >T LWV >XJW W RKCW HCJB W GM >T H NCJM W >T H <M,W GM >T LWV >XJW W RKCW HCJB W GM >T H NCJM W >T H <M,,no complement,,,,,,,,,hif,perf,,,,,,,,,
6532,JY>[,MT,Genesis,14,17,JY>,W JY> MLK SDM L QR>TW >XRJ CWBW M HKWT >T KDR_L<MR W >T H MLKJM >CR >TW >L <MQ CWH HW> <MQ H MLK,W JY> MLK SDM,MLK SDM,no complement,,,,,,,,,qal,wayq,,,,,,,,,
6538,CWB[,MT,Genesis,14,17,CWBW,W JY> MLK SDM L QR>TW >XRJ CWBW M HKWT >T KDR_L<MR W >T H MLKJM >CR >TW >L <MQ CWH HW> <MQ H MLK,>XRJ CWBW,,no complement,,,,,,,,,qal,infc,,,,,,,,,
6560,JY>[,MT,Genesis,14,18,HWYJ>,W MLKJ_YDQ MLK CLM HWYJ> LXM W JJN W HW> KHN L >L <LJWN,W MLKJ_YDQ MLK CLM HWYJ> LXM W JJN,MLKJ_YDQ MLK CLM,no complement,,,,,,,,,hif,perf,,,,,,,,,
6661,HLK[,MT,Genesis,14,24,HLKW,BL<DJ RQ >CR >KLW H N<RJM W XLQ H >NCJM >CR HLKW >TJ <NR >CKL W MMR> HM JQXW XLQM,>CR HLKW >TJ,,>TJ,0,,,,,,,,qal,perf,>TJ,,,,,,,,
6704,HLK[,MT,Genesis,15,2,HWLK,W J>MR >BRM >DNJ JHWH MH TTN LJ W >NKJ HWLK <RJRJ W BN MCQ BJTJ HW> DMFQ >LJ<ZR,W >NKJ HWLK <RJRJ,>NKJ,no complement,,,,,,,,,qal,ptca,,,,,,,,,
6740,JY>[,MT,Genesis,15,4,JY>,W HNH DBR JHWH >LJW L >MR L> JJRCK ZH KJ >M >CR JY> M M<JK HW> JJRCK,>CR JY> M M<JK,,M M<JK,0,,,,,,,,qal,impf,M,,,,,,,,
6746,JY>[,MT,Genesis,15,5,JWY>,W JWY> >TW H XWYH W J>MR HBV N> H CMJMH W SPR H KWKBJM >M TWKL L SPR >TM W J>MR LW KH JHJH ZR<K,W JWY> >TW H XWYH,,H XWYH,1,,,,,,,,hif,wayq,,,,,,,,,
6785,JY>[,MT,Genesis,15,7,HWY>TJK,W J>MR >LJW >NJ JHWH >CR HWY>TJK M >WR KFDJM L TT LK >T H >RY H Z>T L RCTH,>CR HWY>TJK M >WR KFDJM,,M >WR KFDJM,0,,,,,,,,hif,perf,M,,,,,,,,
6851,JRD[,MT,Genesis,15,11,JRD,W JRD H <JV <L H PGRJM W JCB >TM >BRM,W JRD H <JV <L H PGRJM,H <JV,<L H PGRJM,0,,,,,,,,qal,wayq,<L,,,,,,,,
6866,BW>[,MT,Genesis,15,12,BW>,W JHJ H CMC L BW> W TRDMH NPLH <L >BRM W HNH >JMH XCKH GDLH NPLT <LJW,L BW>,,no complement,,,,,,,,,qal,infc,,,,,,,,,
6869,NPL[,MT,Genesis,15,12,NPLH,W JHJ H CMC L BW> W TRDMH NPLH <L >BRM W HNH >JMH XCKH GDLH NPLT <LJW,W TRDMH NPLH <L >BRM,TRDMH,<L >BRM,0,,,,,,,,qal,perf,<L,,,,,,,,
6877,NPL[,MT,Genesis,15,12,NPLT,W JHJ H CMC L BW> W TRDMH NPLH <L >BRM W HNH >JMH XCKH GDLH NPLT <LJW,W HNH >JMH XCKH GDLH NPLT <LJW,>JMH XCKH GDLH,<LJW,0,,,,,,,,qal,ptca,<LJW,,,,,,,,
6913,JY>[,MT,Genesis,15,14,JY>W,W GM >T H GWJ >CR J<BDW DN >NKJ W >XRJ KN JY>W B RKC GDWL,W >XRJ KN JY>W B RKC GDWL,,no complement,,,,,,,,,qal,impf,,,,,,,,,
6919,BW>[,MT,Genesis,15,15,TBW>,W >TH TBW> >L >BTJK B CLWM TQBR B FJBH VWBH,W >TH TBW> >L >BTJK B CLWM,>TH,>L >BTJK,0,,,,,,,,qal,impf,>L,,,,,,,,
6931,CWB[,MT,Genesis,15,16,JCWBW,W DWR RBJ<J JCWBW HNH KJ L> CLM <WN H >MRJ <D HNH,W DWR RBJ<J JCWBW HNH,DWR RBJ<J,HNH,0,,,,,,,,qal,impf,,,,,,,,,
6945,BW>[,MT,Genesis,15,17,B>H,W JHJ H CMC B>H W <LVH HJH W HNH TNWR <CN W LPJD >C >CR <BR BJN H GZRJM H >LH,H CMC B>H,H CMC,no complement,,,,,,,,,qal,perf,,,,,,,,,
6957,<BR[,MT,Genesis,15,17,<BR,W JHJ H CMC B>H W <LVH HJH W HNH TNWR <CN W LPJD >C >CR <BR BJN H GZRJM H >LH,>CR <BR BJN H GZRJM H >LH,,BJN H GZRJM H >LH,0,,,,,,,,qal,perf,,,,,,,,,
7057,BW>[,MT,Genesis,16,2,B>,W T>MR FRJ >L >BRM HNH N> <YRNJ JHWH M LDT B> N> >L CPXTJ >WLJ >BNH MMNH W JCM< >BRM L QWL FRJ,B> N> >L CPXTJ,,>L CPXTJ,0,,,,,,,,qal,impv,>L,,,,,,,,
7100,BW>[,MT,Genesis,16,4,JB>,W JB> >L HGR W THR W TR> KJ HRTH W TQL GBRTH B <JNJH,W JB> >L HGR,,>L HGR,0,,,,,,,,qal,wayq,>L,,,,,,,,
7158,BRX[,MT,Genesis,16,6,TBRX,W J>MR >BRM >L FRJ HNH CPXTK B JDK <FJ LH H VWB B <JNJK W T<NH FRJ W TBRX M PNJH,W TBRX M PNJH,,M PNJH,0,,,,,,,,qal,wayq,M,,,,,,,,
7186,BW>[,MT,Genesis,16,8,B>T,W J>MR HGR CPXT FRJ >J M ZH B>T W >NH TLKJ W T>MR M PNJ FRJ GBRTJ >NKJ BRXT,>J M ZH B>T,,>J M ZH,0,,,,,,,,qal,perf,M,,,,,,,,
7189,HLK[,MT,Genesis,16,8,TLKJ,W J>MR HGR CPXT FRJ >J M ZH B>T W >NH TLKJ W T>MR M PNJ FRJ GBRTJ >NKJ BRXT,W >NH TLKJ,,>NH,0,,,,,,,,qal,impf,,,,,,,,,
7197,BRX[,MT,Genesis,16,8,BRXT,W J>MR HGR CPXT FRJ >J M ZH B>T W >NH TLKJ W T>MR M PNJ FRJ GBRTJ >NKJ BRXT,M PNJ FRJ GBRTJ >NKJ BRXT,>NKJ,M PNJ FRJ GBRTJ,0,,,,,,,,qal,ptca,M,,,,,,,,
7203,CWB[,MT,Genesis,16,9,CWBJ,W J>MR LH ML>K JHWH CWBJ >L GBRTK W HT<NJ TXT JDJH,CWBJ >L GBRTK,,>L GBRTK,0,,,,,,,,qal,impv,>L,,,,,,,,
7344,HLK[,MT,Genesis,17,1,HTHLK,W JHJ >BRM BN TC<JM CNH W TC< CNJM W JR> JHWH >L >BRM W J>MR >LJW >NJ >L CDJ HTHLK L PNJ W HJH TMJM,HTHLK L PNJ,,L PNJ,0,,,,,,,,hit,impv,L,,,,,,,,
7363,NPL[,MT,Genesis,17,3,JPL,W JPL >BRM <L PNJW W JDBR >TW >LHJM L >MR,W JPL >BRM <L PNJW,>BRM,<L PNJW,0,,,,,,,,qal,wayq,<L,,,,,,,,
7412,JY>[,MT,Genesis,17,6,JY>W,W HPRTJ >TK B M>D M>D W NTTJK L GWJM W MLKJM MMK JY>W,W MLKJM MMK JY>W,MLKJM,MMK,0,,,,,,,,qal,impf,MMK,,,,,,,,
7598,NPL[,MT,Genesis,17,17,JPL,W JPL >BRHM <L PNJW W JYXQ W J>MR B LBW H L BN M>H CNH JWLD W >M FRH H BT TC<JM CNH TLD,W JPL >BRHM <L PNJW,>BRHM,<L PNJW,0,,,,,,,,qal,wayq,<L,,,,,,,,
2075868,NPL[,8Q1,Genesis,17,17,JPL,W JPL >BRHM <L PNJW W JYXQ W J>MR B LBW H L BN M>H CNH JWLD W >M FRH H BT TC<JM CNH TLD,W JPL >BRHM <L PNJW,>BRHM,<L PNJW,0,,,,,,0,0 000 00000 00 00000 0 0000 0 0000 0 0000 0 0 00 000 000 0000 0 00 000 0 00 00000 000 000 00,qal,wayy,<L,,,,,,,,
7709,<LH[,MT,Genesis,17,22,J<L,W JKL L DBR >TW W J<L >LHJM M <L >BRHM,W J<L >LHJM M <L >BRHM,>LHJM,M <L >BRHM,0,,,,,,,,qal,wayq,M,<L,,,,,,,
7832,RWY[,MT,Genesis,18,2,JRY,W JF> <JNJW W JR> W HNH CLCH >NCJM NYBJM <LJW W JR> W JRY L QR>TM M PTX H >HL W JCTXW >RYH,W JRY M PTX H >HL,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
7853,<BR[,MT,Genesis,18,3,T<BR,W J>MR >DNJ >M N> MY>TJ XN B <JNJK >L N> T<BR M <L <BDK,>L N> T<BR M <L <BDK,,M <L <BDK,0,,,,,,,,qal,impf,M,<L,,,,,,,
7877,<BR[,MT,Genesis,18,5,T<BRW,W >QXH PT LXM W S<DW LBKM >XR T<BRW KJ <L KN <BRTM <L <BDKM W J>MRW KN T<FH K >CR DBRT,>XR T<BRW,,no complement,,,,,,,,,qal,impf,,,,,,,,,
7881,<BR[,MT,Genesis,18,5,<BRTM,W >QXH PT LXM W S<DW LBKM >XR T<BRW KJ <L KN <BRTM <L <BDKM W J>MRW KN T<FH K >CR DBRT,KJ <L KN <BRTM <L <BDKM,,<L <BDKM,0,,,,,,,,qal,perf,<L,,,,,,,,
7892,MHR[,MT,Genesis,18,6,JMHR,W JMHR >BRHM H >HLH >L FRH W J>MR MHRJ CLC S>JM QMX SLT LWCJ W <FJ <GWT,W JMHR >BRHM H >HLH >L FRH,>BRHM,H >HLH,1,,,,,,,,piel,wayq,,,,,,,,,
