verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,cmpl_lex,motion_type
1966826,QRB[,4Q24,Leviticus,1,14,HQRJB,W >M MN H <WP <LH QRBNW L JHWH W HQRJB MN H TWRJM >W MN BNJ H JWNH >T QRBNW,W HQRJB MN H TWRJM >W MN BNJ H JWNH >T QRBNW,,MN H TWRJM >W MN BNJ H JWNH,0,,,,,,0,0 00 00 0 000 000 000000 0 0000 0 00000 00 0 00000 00 00 000 0 0000 00 000000 00,hifil,perf,MN,MN,,,,,,,
1951888,QRB[,4Q17,Leviticus,1,14,HQRJB,W >M MN H <WP <LH QRBNW L JHWH W HQRJB MN H TRJM >W MN BNJ H JWNH >T QRBNW,W HQRJB MN H TRJM >W MN BNJ H JWNH >T QRBNW,,MN H TRJM >W MN BNJ H JWNH,0,,,,,,0,0 00 00 0 000 000 000000 0 0000 0 00000 00 0 0000 00 00 000 0 0000 00 000000 00,hifil,perf,MN,MN,,,,,,,
52811,QRB[,MT,Leviticus,1,15,HQRJBW,W HQRJBW H KHN >L H MZBX W MLQ >T R>CW W HQVJR H MZBXH W NMYH DMW <L QJR H MZBX,W HQRJBW H KHN >L H MZBX,H KHN,>L H MZBX,0,,,,,,,,hif,perf,>L,,,,,,,,
1966839,QRB[,4Q24,Leviticus,1,15,HQRJBW,W HQRJBW H KHN >L H MZBX W MLQ >T R>CW W HQVJR H MZBXH W NMYH DMW <L QJR H MZBX,W HQRJBW H KHN >L H MZBX,H KHN,>L H MZBX,0,,,,,,1,0 0000000 0 000 00 0 0000 0 000 00 00000 0 00000 0 000000 0 0000 0000 00 000 0 0000 00,hifil,perf,>L,,,,,,,,
1951901,QRB[,4Q17,Leviticus,1,15,HQRJBW,W HQRJBW H KHN >L H MZBX W MLQ >T R>CW W HQVJR H MZBXH W NMYH DMW <L QJR H MZBX,W HQRJBW H KHN >L H MZBX,H KHN,>L H MZBX,0,,,,,,1,0 0000000 0 000 00 0 0000 0 000 00 00000 0 00000 0 000000 0 0000 0000 00 000 0 0000 00,hifil,perf,>L,,,,,,,,
52833,SWR[,MT,Leviticus,1,16,HSJR,W HSJR >T MR>TW B NYTH W HCLJK >TH >YL H MZBX QDMH >L MQWM H DCN,W HSJR >T MR>TW B NYTH,,no complement,,,,,,,,,hif,perf,,,,,,,,,
2104010,QRB[,Mas1b,Leviticus,10,1,JQRBW,W JQXW BNJ >HRN NDB W >BJHW> >JC MXTTW W JTNW BHN >C W JFJMW <LJH QVRT W JQRBW L PNJ JHWH >C ZRH >CR L> YWH >TM,None,None,,,,,,,,0,0 0000 000 0000 000 0 000000 000 000000 0 0000 0000 00 0 00000 00000 0000 0 00000 0 000 0000 00 000 000 00 000 0000 00 01,hifil,wayy,,,,,,,,,
57403,QRB[,MT,Leviticus,10,1,JQRBW,W JQXW BNJ >HRN NDB W >BJHW> >JC MXTTW W JTNW BHN >C W JFJMW <LJH QVRT W JQRBW L PNJ JHWH >C ZRH >CR L> YWH >TM,W JQRBW L PNJ JHWH >C ZRH,,L PNJ JHWH,0,,,,,,,,hif,wayq,L,,,,,,,,
2081487,QRB[,11Q2,Leviticus,10,1,JQRJBW,W JQXW CNJ BNJ >HRWN NDB W >BJHW> >JC MXTTW W JTNW BHN >C W JFJMW <LJH QVWRT W JQRJBW L PNJ JHWH >C ZRH >CR LW> YWH JHWH >WTM,None,None,,,,,,,,0,0 0000 000 000 00000 000 0 000000 000 000000 0 0000 0000 00 0 00000 00000 00000 0 000000 0 000 0000 00 000 000 000 000 0000 00000 00,hifil,wayy,,,,,,,,,
57414,JY>[,MT,Leviticus,10,2,TY>,W TY> >C M L PNJ JHWH W T>KL >WTM W JMTW L PNJ JHWH,W TY> >C M L PNJ JHWH,>C,M L PNJ JHWH,0,,,,,,,,qal,wayq,M,L,,,,,,,
2081500,JY>[,11Q2,Leviticus,10,2,TY>,W TY> >C M L PNJ JHWH W T>WKL >WTM W JMWTW L PNJ JHWH,W TY> >C M L PNJ JHWH,>C,M L PNJ JHWH,0,,,,,,0,0 000 00 0 0 000 0000 0 00000 00000 0 00000 0 000 0000 00,qal,wayy,M,L,,,,,,,
57467,QRB[,MT,Leviticus,10,4,QRBW,W JQR> MCH >L MJC>L W >L >LYPN BNJ <ZJ>L DD >HRN W J>MR >LHM QRBW F>W >T >XJKM M >T PNJ H QDC >L M XWY L MXNH,QRBW,,no complement,,,,,,,,,qal,impv,,,,,,,,,
2078873,QRB[,11Q1,Leviticus,10,4,QRBW,W >L >LYPN BNJ <ZJ>L DD >HRN W J>MR >LHM QRBW F>W >T >XJKM M >T PNJ H QDC >L M XWY L MXNH,None,None,,,,,,,,0,0 00 00000 000 00000 00 0000 0 0000 00000 0000 000 00 000000 0 00 000 0 000 00 0 000 0 0000 00,qal,impv,,,,,,,,,
57483,QRB[,MT,Leviticus,10,5,JQRBW,W JQRBW W JF>M B KTNTM >L M XWY L MXNH K >CR DBR MCH,W JQRBW,,no complement,,,,,,,,,qal,wayq,,,,,,,,,
2078889,QRB[,11Q1,Leviticus,10,5,JQRBW,W JQRBW W JF>M B KTNTM >L M XWY L MXNH K >CR DBR MCH,None,None,,,,,,,,0,0 00000 0 00000 0 000000 00 0 000 0 0000 0 000 000 000 00,qal,wayy,,,,,,,,,
57544,JY>[,MT,Leviticus,10,7,TY>W,W M PTX >HL MW<D L> TY>W PN TMTW KJ CMN MCXT JHWH <LJKM W J<FW K DBR MCH,W M PTX >HL MW<D L> TY>W,,M PTX >HL MW<D,0,,,,,,,,qal,impf,M,,,,,,,,
2104040,BW>[,Mas1b,Leviticus,10,9,B>KM,JJN W CKR >L TCT >TH W BNJK >TK B B>KM >L >HL MW<D W L> TMTW XQT <WLM L DRTJKM,B B>KM >L >HL MW<D,,>L >HL MW<D,0,,,,,,0,000 0 000 00 000 000 0 00000 0000 0 00000 00 000 0000 0 00 0000 000 0000 0 0000000 00,qal,infc,>L,,,,,,,,
57574,BW>[,MT,Leviticus,10,9,B>KM,JJN W CKR >L TCT >TH W BNJK >TK B B>KM >L >HL MW<D W L> TMTW XQT <WLM L DRTJKM,B B>KM >L >HL MW<D,,>L >HL MW<D,0,,,,,,,,qal,infc,>L,,,,,,,,
57713,BW>[,MT,Leviticus,10,15,JBJ>W,CWQ H TRWMH W XZH H TNWPH <L >CJ H XLBJM JBJ>W L HNJP TNWPH L PNJ JHWH W HJH LK W L BNJK >TK L XQ <WLM K >CR YWH JHWH,CWQ H TRWMH W XZH H TNWPH <L >CJ H XLBJM JBJ>W,,no complement,,,,,,,,,hif,impf,,,,,,,,,
2104265,BW>[,Mas1b,Leviticus,10,18,HWB>,HN L> HWB> >T DMH >L H QDC PNJMH >KWL T>KLW >TH B QDC K >CR YWJTJ,None,None,,,,,,,,0,00 00 0000 00 0000 00 0 000 00000 0000 00000 0000 0 000 0 000 00000 00,hofal,perf,,,,,,,,,
57790,BW>[,MT,Leviticus,10,18,HWB>,HN L> HWB> >T DMH >L H QDC PNJMH >KWL T>KLW >TH B QDC K >CR YWJTJ,L> HWB> >T DMH >L H QDC PNJMH,>T DMH,>L H QDC,0,,,,,,,,hof,perf,>L,,,,,,,,
57814,QRB[,MT,Leviticus,10,19,HQRJBW,W JDBR >HRN >L MCH HN H JWM HQRJBW >T XV>TM W >T <LTM L PNJ JHWH W TQR>NH >TJ K >LH W >KLTJ XV>T H JWM H JJVB B <JNJ JHWH,HN H JWM HQRJBW >T XV>TM W >T <LTM L PNJ JHWH,,no complement,,,,,,,,,hif,perf,,,,,,,,,
2104361,<LH[,Mas1b,Leviticus,11,3,M<LT,KL MPRST PRSH W CS<T CS< PRST M<LT GRH B BHMH >TH T>KLW,None,None,,,,,,,,0,00 00000 0000 0 0000 000 0000 0000 000 0 0000 0000 00000 00,hifil,ptca,,,,,,,,,
57882,<LH[,MT,Leviticus,11,3,M<LT,KL MPRST PRSH W CS<T CS< PRST M<LT GRH B BHMH >TH T>KLW,M<LT GRH,,no complement,,,,,,,,,hif,ptca,,,,,,,,,
2104374,<LH[,Mas1b,Leviticus,11,4,M<LJ,>K >T ZH L> T>KLW M M<LJ H GRH W M MPRJSJ H PRSH >T H GML KJ M<LH GRH HW> W PRSH >JNNW MPRJS VM> HW> LKM,None,None,,,,,,,,0,00 00 00 00 00000 0 0000 0 000 0 0 000000 0 0000 00 0 000 00 0000 000 000 0 0000 000000 00000 000 000 0000 00,hifil,ptca,,,,,,,,,
2104386,<LH[,Mas1b,Leviticus,11,4,M<LH,>K >T ZH L> T>KLW M M<LJ H GRH W M MPRJSJ H PRSH >T H GML KJ M<LH GRH HW> W PRSH >JNNW MPRJS VM> HW> LKM,None,None,,,,,,,,0,00 00 00 00 00000 0 0000 0 000 0 0 000000 0 0000 00 0 000 00 0000 000 000 0 0000 000000 00000 000 000 0000 00,hifil,ptca,,,,,,,,,
57895,<LH[,MT,Leviticus,11,4,M<LJ,>K >T ZH L> T>KLW M M<LJ H GRH W M MPRJSJ H PRSH >T H GML KJ M<LH GRH HW> W PRSH >JNNW MPRJS VM> HW> LKM,>K >T ZH L> T>KLW M M<LJ H GRH W M MPRJSJ H PRSH,,no complement,,,,,,,,,hif,ptca,,,,,,,,,
57907,<LH[,MT,Leviticus,11,4,M<LH,>K >T ZH L> T>KLW M M<LJ H GRH W M MPRJSJ H PRSH >T H GML KJ M<LH GRH HW> W PRSH >JNNW MPRJS VM> HW> LKM,KJ M<LH GRH HW>,HW>,no complement,,,,,,,,,hif,ptca,,,,,,,,,
57922,<LH[,MT,Leviticus,11,5,M<LH,W >T H CPN KJ M<LH GRH HW> W PRSH L> JPRJS VM> HW> LKM,KJ M<LH GRH HW>,HW>,no complement,,,,,,,,,hif,ptca,,,,,,,,,
57937,<LH[,MT,Leviticus,11,6,M<LT,W >T H >RNBT KJ M<LT GRH HW> W PRSH L> HPRJSH VM>H HW> LKM,KJ M<LT GRH HW>,HW>,no complement,,,,,,,,,hif,ptca,,,,,,,,,
2104652,HLK[,Mas1b,Leviticus,11,20,HLK,KL CRY H <WP H HLK <L >RB< CQY HW> LKM,H HLK <L >RB<,,<L >RB<,0,,,,,,0,00 000 0 000 0 000 00 0000 000 000 0000 00,qal,ptca,<L,,,,,,,,
58165,HLK[,MT,Leviticus,11,20,HLK,KL CRY H <WP H HLK <L >RB< CQY HW> LKM,H HLK <L >RB<,,<L >RB<,0,,,,,,,,qal,ptca,<L,,,,,,,,
2104669,HLK[,Mas1b,Leviticus,11,21,HLK,>K >T ZH T>KLW M KL CRY H <WP H HLK <L >RB< >CR L> KR<JM M M<L L RGLJW L NTR,None,None,,,,,,,,0,00 00 00 00000 0 00 000 0 000 0 000 00 0000 000 00 00000 0 000 0 000000 0 000 00,qal,ptca,,,,,,,,,
58181,HLK[,MT,Leviticus,11,21,HLK,>K >T ZH T>KLW M KL CRY H <WP H HLK <L >RB< >CR L> KR<JM M M<L L RGLJW L NTR BHN <L H >RY,H HLK <L >RB<,,<L >RB<,0,,,,,,,,qal,ptca,<L,,,,,,,,
58277,<LH[,MT,Leviticus,11,26,M<LH,L KL H BHMH >CR HW> MPRST PRSH W CS< >JNNH CS<T W GRH >JNNH M<LH VM>JM HM LKM KL H NG< BHM JVM>,W GRH >JNNH M<LH,,no complement,,,,,,,,,hif,ptca,,,,,,,,,
1931325,<LH[,2Q5,Leviticus,11,26,M<LH,L KL H BHMH >CR HW> MPRJST PRSH W CS<T CS< PRSWT W GRH >JNNH M<LH VM>JM HM LKM KL H NWG< BHM JVM>,None,None,,,,,,,,0,0 00 0 0000 000 000 000000 0000 0 0000 000 00000 0 000 000000 0000 00000 00 0000 00 0 0000 0000 0000 00,hifil,ptca,,,,,,,,,
2104734,HLK[,Mas1b,Leviticus,11,27,HWLK,W KL HWLK <L KPJW B KL H XJH H HLKT <L >RB< VM>JM HM LKM KL H NG< B NBLTM JVM> <D H <RB,None,None,,,,,,,,0,0 00 0000 00 00000 0 00 0 000 0 0000 00 0000 00000 00 0000 00 0 000 0 000000 0000 00 0 000 00,qal,ptca,,,,,,,,,
2104742,HLK[,Mas1b,Leviticus,11,27,HLKT,W KL HWLK <L KPJW B KL H XJH H HLKT <L >RB< VM>JM HM LKM KL H NG< B NBLTM JVM> <D H <RB,None,None,,,,,,,,0,0 00 0000 00 00000 0 00 0 000 0 0000 00 0000 00000 00 0000 00 0 000 0 000000 0000 00 0 000 00,qal,ptca,,,,,,,,,
58288,HLK[,MT,Leviticus,11,27,HWLK,W KL HWLK <L KPJW B KL H XJH H HLKT <L >RB< VM>JM HM LKM KL H NG< B NBLTM JVM> <D H <RB,HWLK <L KPJW,,<L KPJW,0,,,,,,,,qal,ptca,<L,,,,,,,,
58296,HLK[,MT,Leviticus,11,27,HLKT,W KL HWLK <L KPJW B KL H XJH H HLKT <L >RB< VM>JM HM LKM KL H NG< B NBLTM JVM> <D H <RB,H HLKT <L >RB<,,<L >RB<,0,,,,,,,,qal,ptca,<L,,,,,,,,
1931337,HLK[,2Q5,Leviticus,11,27,HWLK,W KL HWLK <L KPJW B KL H XJH H HLKT <L >RB< VM>JM HM LKM KL H NWG< B NBLTM JVM> <D H <RB,None,None,,,,,,,,0,0 00 0000 00 00000 0 00 0 000 0 0000 00 0000 00000 00 0000 00 0 0000 0 000000 0000 00 0 000 00,qal,ptca,,,,,,,,,
1931345,HLK[,2Q5,Leviticus,11,27,HLKT,W KL HWLK <L KPJW B KL H XJH H HLKT <L >RB< VM>JM HM LKM KL H NWG< B NBLTM JVM> <D H <RB,None,None,,,,,,,,0,0 00 0000 00 00000 0 00 0 000 0 0000 00 0000 00000 00 0000 00 0 0000 0 000000 0000 00 0 000 00,qal,ptca,,,,,,,,,
2078954,HLK[,11Q1,Leviticus,11,27,HWLK,W KL HWLK <L GXWNJW B KL H XJH H HLKT <L >RB< VM>JM HM LKM KL H NG< B NBLTM JVM> <D H <RB,None,None,,,,,,,,0,01 0 00 0000 00 0000000 0 00 0 000 0 0000 00 0000 00000 00 0000 00 0 000 0 000000 0000 00 0 000 00,qal,ptca,,,,,,,,,
2078962,HLK[,11Q1,Leviticus,11,27,HLKT,W KL HWLK <L GXWNJW B KL H XJH H HLKT <L >RB< VM>JM HM LKM KL H NG< B NBLTM JVM> <D H <RB,None,None,,,,,,,,0,01 0 00 0000 00 0000000 0 00 0 000 0 0000 00 0000 00000 00 0000 00 0 000 0 000000 0000 00 0 000 00,qal,ptca,,,,,,,,,
2104835,NPL[,Mas1b,Leviticus,11,32,JPL,W KL >CR JPL <LJW MHM B MTM JVM> M KL KLJ <Y >W BGD >W <WR >W FQ KL KLJ >CR J<FH ML>KH BHM B MJM JWB> W VM> <D H <RB W VHR,None,None,,,,,,,,0,0 00 000 000 00000 0000 0 0000 0000 0 00 000 00 00 000 00 000 00 00 00 000 000 0000 00000 0000 0 000 0000 0 000 00 0 000 0 000 00,qal,impf,,,,,,,,,
2104859,BW>[,Mas1b,Leviticus,11,32,JWB>,W KL >CR JPL <LJW MHM B MTM JVM> M KL KLJ <Y >W BGD >W <WR >W FQ KL KLJ >CR J<FH ML>KH BHM B MJM JWB> W VM> <D H <RB W VHR,None,None,,,,,,,,0,0 00 000 000 00000 0000 0 0000 0000 0 00 000 00 00 000 00 000 00 00 00 000 000 0000 00000 0000 0 000 0000 0 000 00 0 000 0 000 00,hofal,impf,,,,,,,,,
58385,NPL[,MT,Leviticus,11,32,JPL,W KL >CR JPL <LJW MHM B MTM JVM> M KL KLJ <Y >W BGD >W <WR >W FQ KL KLJ >CR J<FH ML>KH BHM B MJM JWB> W VM> <D H <RB W VHR,>CR JPL <LJW MHM B MTM,MHM,<LJW,0,,,,,,,,qal,impf,<LJW,,,,,,,,
58410,BW>[,MT,Leviticus,11,32,JWB>,W KL >CR JPL <LJW MHM B MTM JVM> M KL KLJ <Y >W BGD >W <WR >W FQ KL KLJ >CR J<FH ML>KH BHM B MJM JWB> W VM> <D H <RB W VHR,KL KLJ B MJM JWB>,KL KLJ,B MJM,0,,,,,,,,hof,impf,B,,,,,,,,
2079055,NPL[,11Q1,Leviticus,11,32,JPL,W KL >CR JPL <LJW MHM B MTM JVM> M KL KLJ <Y >W BGD >W <WR >W FQ KL KLJ >CR J<FH ML>KH BHM B MJM JWB> W VM> <D H <RB W VHR,None,None,,,,,,,,0,0 00 000 000 00000 0000 0 0000 0000 0 00 000 00 00 000 00 000 00 00 00 000 000 0000 00000 0000 0 000 0000 0 000 00 0 000 0 000 00,qal,impf,,,,,,,,,
2079079,BW>[,11Q1,Leviticus,11,32,JWB>,W KL >CR JPL <LJW MHM B MTM JVM> M KL KLJ <Y >W BGD >W <WR >W FQ KL KLJ >CR J<FH ML>KH BHM B MJM JWB> W VM> <D H <RB W VHR,None,None,,,,,,,,0,0 00 000 000 00000 0000 0 0000 0000 0 00 000 00 00 000 00 000 00 00 00 000 000 0000 00000 0000 0 000 0000 0 000 00 0 000 0 000 00,hofal,impf,,,,,,,,,
2104873,NPL[,Mas1b,Leviticus,11,33,JPL,W KL KLJ XRF >CR JPL MHM >L TWKW KL >CR B TWKW JVM> W >TW TCBRW,>CR JPL MHM >L TWKW,MHM,>L TWKW,0,,,,,,0,0 00 000 000 000 000 0000 00 00000 00 000 0 00000 0000 0 0000 00000 00,qal,impf,>L,,,,,,,,
58423,NPL[,MT,Leviticus,11,33,JPL,W KL KLJ XRF >CR JPL MHM >L TWKW KL >CR B TWKW JVM> W >TW TCBRW,>CR JPL MHM >L TWKW,MHM,>L TWKW,0,,,,,,,,qal,impf,>L,,,,,,,,
2104893,BW>[,Mas1b,Leviticus,11,34,JBW>,M KL H >KL >CR J>KL >CR JBW> <LJW MJM JVM> W KL MCQH >CR JCTH B KL KLJ JVM>,>CR JBW> <LJW MJM,MJM,<LJW,0,,,,,,0,0 00 0 000 000 0000 000 0000 00000 000 0000 0 00 0000 000 0000 0 00 000 0000 00,qal,impf,<LJW,,,,,,,,
58442,BW>[,MT,Leviticus,11,34,JBW>,M KL H >KL >CR J>KL >CR JBW> <LJW MJM JVM> W KL MCQH >CR JCTH B KL KLJ JVM>,>CR JBW> <LJW MJM,MJM,<LJW,0,,,,,,,,qal,impf,<LJW,,,,,,,,
2104910,NPL[,Mas1b,Leviticus,11,35,JPL,W KL >CR JPL M NBLTM <LJW JVM> TNWR W KJRJM JTY VM>JM HM W VM>JM JHJW LKM,>CR JPL M NBLTM <LJW,M NBLTM,<LJW,0,,,,,,0,0 00 000 000 0 000000 00000 0000 0000 0 00000 000 00000 00 0 00000 0000 0000 00,qal,impf,<LJW,,,,,,,,
58458,NPL[,MT,Leviticus,11,35,JPL,W KL >CR JPL M NBLTM <LJW JVM> TNWR W KJRJM JTY VM>JM HM W VM>JM JHJW LKM,>CR JPL M NBLTM <LJW,M NBLTM,<LJW,0,,,,,,,,qal,impf,<LJW,,,,,,,,
2104942,NPL[,Mas1b,Leviticus,11,37,JPL,W KJ JPL M NBLTM <L KL ZR< ZRW< >CR JZR< VHWR HW>,W KJ JPL M NBLTM <L KL ZR< ZRW<,M NBLTM,<L KL ZR< ZRW<,0,,,,,,0,0 00 000 0 000000 00 00 000 0000 000 0000 0000 000 00,qal,impf,<L,,,,,,,,
58488,NPL[,MT,Leviticus,11,37,JPL,W KJ JPL M NBLTM <L KL ZR< ZRW< >CR JZR< VHWR HW>,W KJ JPL M NBLTM <L KL ZR< ZRW<,M NBLTM,<L KL ZR< ZRW<,0,,,,,,,,qal,impf,<L,,,,,,,,
2104961,NPL[,Mas1b,Leviticus,11,38,NPL,W KJ JTN MJM <L ZR< W NPL M NBLTM <LJW VM> HW> LKM,W NPL M NBLTM <LJW,M NBLTM,<LJW,0,,,,,,0,0 00 000 000 00 000 0 000 0 000000 00000 000 000 0000 00,qal,perf,<LJW,,,,,,,,
58506,NPL[,MT,Leviticus,11,38,NPL,W KJ JTN MJM <L ZR< W NPL M NBLTM <LJW VM> HW> LKM,W NPL M NBLTM <LJW,M NBLTM,<LJW,0,,,,,,,,qal,perf,<LJW,,,,,,,,
58570,HLK[,MT,Leviticus,11,42,HWLK,KL HWLK <L GXWN W KL HWLK <L >RB< <D KL MRBH RGLJM L KL H CRY H CRY <L H >RY L> T>KLWM KJ CQY HM,HWLK <L GXWN,,<L GXWN,0,,,,,,,,qal,ptca,<L,,,,,,,,
58575,HLK[,MT,Leviticus,11,42,HWLK,KL HWLK <L GXWN W KL HWLK <L >RB< <D KL MRBH RGLJM L KL H CRY H CRY <L H >RY L> T>KLWM KJ CQY HM,HWLK <L >RB<,,<L >RB<,0,,,,,,,,qal,ptca,<L,,,,,,,,
58643,<LH[,MT,Leviticus,11,45,M<LH,KJ >NJ JHWH H M<LH >TKM M >RY MYRJM L HJT LKM L >LHJM W HJJTM QDCJM KJ QDWC >NJ,H M<LH >TKM M >RY MYRJM,,M >RY MYRJM,0,,,,,,,,hif,ptca,M,,,,,,,,
58764,BW>[,MT,Leviticus,12,4,TB>,W CLCJM JWM W CLCT JMJM TCB B DMJ VHRH B KL QDC L> TG< W >L H MQDC L> TB> <D ML>T JMJ VHRH,W >L H MQDC L> TB>,,>L H MQDC,0,,,,,,,,qal,impf,>L,,,,,,,,
58798,BW>[,MT,Leviticus,12,6,TBJ>,W B ML>T JMJ VHRH L BN >W L BT TBJ> KBF BN CNTW L <LH W BN JWNH >W TR L XV>T >L PTX >HL MW<D >L H KHN,W TBJ> KBF BN CNTW L <LH W BN JWNH >W TR L XV>T >L PTX >HL MW<D >L H KHN,,>L PTX >HL MW<D >L H KHN,0,,,,,,,,hif,impf,>L,>L,,,,,,,
58819,QRB[,MT,Leviticus,12,7,HQRJBW,W HQRJBW L PNJ JHWH W KPR <LJH W VHRH M MQR DMJH Z>T TWRT H JLDT L ZKR >W L NQBH,W HQRJBW L PNJ JHWH,,L PNJ JHWH,0,,,,,,,,hif,perf,L,,,,,,,,
58901,BW>[,MT,Leviticus,13,2,HWB>,>DM KJ JHJH B <WR BFRW F>T >W SPXT >W BHRT W HJH B <WR BFRW L NG< YR<T W HWB> >L >HRN H KHN >W >L >XD M BNJW H KHNJM,W HWB> >L >HRN H KHN >W >L >XD M BNJW H KHNJM,,>L >HRN H KHN >W >L >XD M BNJW H KHNJM,0,,,,,,,,hof,perf,>L,>L,M,,,,,,
