verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,comments,reconstructed_verse
321817,MHR[,MT,Psalms,69,18,MHR,W >L TSTR PNJK M <BDK KJ YR LJ MHR <NNJ,,piel,impv,MHR,,no complement,no complement,,,,,,,,,,,,,,,,,,
2048393,MHR[,4Q83,Psalms,69,18,MHRH,>L TSTR PNJKH M <BDKH KJ YR LJ MHRH <NNJ,00 0000 00000 0 00000 00 11 11 1100 0000,,,None,None,,,,,,,,,,,,,,,,,,,,>L TSTR PNJKH M <BDKH KJ [YR LJ MH]RH <NNJ
321819,QRB[,MT,Psalms,69,19,QRBH,QRBH >L NPCJ G>LH LM<N >JBJ PDNJ,,qal,impv,QRBH >L NPCJ,,>L NPCJ,>L NPC/,,0,prep,,,det,subs,simple,,,>L,,,,,,,
2048396,QRB[,4Q83,Psalms,69,19,QRB,QRB <L NPCJ G>LH LM<N >JBJ,000 00 0000 0000 0111 1111,qal,impv,None,None,,,,,,,,,,,,,,,,,,,,QRB <L NPCJ G>LH L[M<N >JBJ]
321914,BW>[,MT,Psalms,69,28,JB>W,TNH <WN <L <WNM W >L JB>W B YDQTK,,qal,impf,W >L JB>W B YDQTK,,B YDQTK,B YDQH/,,0,prep,,,det,subs,simple,,,B,,,,,,,
322014,XWC[,MT,Psalms,70,2,XWCH,>LHJM L HYJLNJ JHWH L <ZRTJ XWCH,,qal,impv,L <ZRTJ XWCH,,L <ZRTJ,L <ZRH/,,0,prep,,,det,subs,simple,,,L,,,,,,,
322026,CWB[,MT,Psalms,70,4,JCWBW,JCWBW <L <QB BCTM H >MRJM H>X H>X,,qal,impf,JCWBW <L <QB BCTM,,<L <QB BCTM,<L <QB/ BCT/,,0,prep,,,det,subs,complex,,,<L,,,,,,,
322053,XWC[,MT,Psalms,70,6,XWCH,W >NJ <NJ W >BJWN >LHJM XWCH LJ <ZRJ W MPLVJ >TH JHWH >L T>XR,,qal,impv,XWCH LJ,,LJ,L,,0,prep,,,det,,simple,,,L,,,,,,,
322064,XSH[,MT,Psalms,71,1,XSJTJ,BK JHWH XSJTJ >L >BWCH L <WLM,,qal,perf,BK XSJTJ,,BK,B,,0,prep,,,det,,simple,,,B,,,,,,,
2047697,XSH[,4Q83,Psalms,71,1,XSJTJ,BKH JHWH XSJTJ >L >BWCH L <WLM,000 0000 00000 00 00000 0 0011,qal,perf,BKH JHWH XSJTJ,,BKH,,,0,,,,,,,,,BKH,,,,,,,BKH JHWH XSJTJ >L >BWCH L <W[LM]
322085,BW>[,MT,Psalms,71,3,BW>,HJH LJ L YWR M<WN L BW> TMJD YWJT L HWCJ<NJ KJ SL<J W MYWDTJ >TH,,qal,infc,L BW> TMJD,,no complement,no complement,,,,,,,,,,,,,,,,,,
322177,XWC[,MT,Psalms,71,12,XJCH,>LHJM >L TRXQ MMNJ >LHJ L <ZRTJ XJCH,,qal,impv,L <ZRTJ XJCH,,L <ZRTJ,L <ZRH/,,0,prep,,,det,subs,simple,,,L,,,,,,,
2047815,XWC[,4Q83,Psalms,71,12,XJCH,>LHJM >L TRXQ MMNJ >LHJ L <ZRTJ XJCH,10110 11 1111 1111 1111 1 10000 0000,qal,impv,L <ZRTJ XJCH,,L <ZRTJ,,,0,,,,,,,,,L,,,,,,,[>]L[HJ]M [>L TRXQ MMNJ >LHJ L <]ZRTJ XJCH
322208,BW>[,MT,Psalms,71,16,>BW>,>BW> B GBRWT >DNJ JHWH >ZKJR YDQTK L BDK,,qal,impf,>BW> B GBRWT >DNJ JHWH,,no complement,no complement,,,,,,,,,,,,,,,,,,
322242,BW>[,MT,Psalms,71,18,JBW>,W GM <D ZQNH W FJBH >LHJM >L T<ZBNJ <D >GJD ZRW<K L DWR L KL JBW> GBWRTK,,qal,impf,JBW>,,no complement,no complement,,,,,,,,,,,,,,,,,,
322261,CWB[,MT,Psalms,71,20,TCWB,>CR HR>JTNW YRWT RBWT W R<WT TCWB TXJJNW W M THMWT H >RY TCWB T<LNJ,,qal,impf,TCWB,,no complement,no complement,,,,,,,,,,,,,,,,,,
322268,CWB[,MT,Psalms,71,20,TCWB,>CR HR>JTNW YRWT RBWT W R<WT TCWB TXJJNW W M THMWT H >RY TCWB T<LNJ,,qal,impf,TCWB,,no complement,no complement,,,,,,,,,,,,,,,,,,
322273,SBB[,MT,Psalms,71,21,TSB,TRB GDLTJ W TSB TNXMNJ,,qal,impf,W TSB,,no complement,no complement,,,,,,,,,,,,,,,,,,
322360,JRD[,MT,Psalms,72,6,JRD,JRD K MVR <L GZ K RBJBJM ZRZJP >RY,,qal,impf,JRD K MVR <L GZ,,<L GZ,<L GZ/,,0,prep,,,det,subs,simple,,,<L,,,,,,,
322404,CWB[,MT,Psalms,72,10,JCJBW,MLKJ TRCJC W >JJM MNXH JCJBW MLKJ CB> W SB> >CKR JQRJBW,,hif,impf,MLKJ TRCJC W >JJM MNXH JCJBW,MLKJ TRCJC W >JJM,no complement,no complement,,,,,,,,,,,,,,,,,,
322410,QRB[,MT,Psalms,72,10,JQRJBW,MLKJ TRCJC W >JJM MNXH JCJBW MLKJ CB> W SB> >CKR JQRJBW,,hif,impf,MLKJ CB> W SB> >CKR JQRJBW,MLKJ CB> W SB>,no complement,no complement,,,,,,,,,,,,,,,,,,
322586,JY>[,MT,Psalms,73,7,JY>,JY> M XLB <JNMW <BRW MFKJWT LBB,,qal,perf,JY> M XLB <JNMW,<JNMW,no complement,no complement,,,,,,,,,,,,,,,,,,
322590,<BR[,MT,Psalms,73,7,<BRW,JY> M XLB <JNMW <BRW MFKJWT LBB,,qal,perf,<BRW MFKJWT LBB,MFKJWT LBB,no complement,no complement,,,,,,,,,,,,,,,,,,
322609,HLK[,MT,Psalms,73,9,THLK,CTW B CMJM PJHM W LCWNM THLK B >RY,,qal,impf,W LCWNM THLK B >RY,LCWNM,B >RY,B H >RY/,,0,prep,,,det,subs,simple,,,B,,,,,,,
322614,CWB[,MT,Psalms,73,10,JCJB,LKN JCJB <MW HLM W MJ ML> JMYW LMW,,qal,impf,LKN JCJB <MW HLM,<MW,no complement,no complement,,,,,,,,,,,,,,,,,,
322678,BW>[,MT,Psalms,73,17,>BW>,<D >BW> >L MQDCJ >L >BJNH L >XRJTM,,qal,impf,<D >BW> >L MQDCJ >L,,>L MQDCJ >L,>L MQDC/ >L/,,0,prep,,,det,subs,complex,,,>L,,,,,,,
322690,NPL[,MT,Psalms,73,18,HPLTM,>K B XLQWT TCJT LMW HPLTM L MCW>WT,,hif,perf,HPLTM L MCW>WT,,L MCW>WT,L MCW>WT/,,0,prep,,,det,subs,simple,,,L,,,,,,,
322834,BW>[,MT,Psalms,74,5,MBJ>,JWD< K MBJ> L M<LH B SBK <Y QRDMWT,,hif,ptca,K MBJ> L M<LH B SBK <Y QRDMWT,,B SBK <Y,B SBK=/ <Y/,,0,prep,,,det,subs,complex,,,B,,,,,,,
322896,CWB[,MT,Psalms,74,11,TCJB,LMH TCJB JDK W JMJNK M QRB XWQK KLH,,hif,impf,LMH TCJB JDK W JMJNK,,no complement,no complement,,,,,,,,,,,,,,,,,,
322998,CWB[,MT,Psalms,74,21,JCB,>L JCB DK NKLM <NJ W >BJWN JHLLW CMK,,qal,impf,>L JCB DK,DK,no complement,no complement,,,,,,,,,,,,,,,,,,
323023,<LH[,MT,Psalms,74,23,<LH,>L TCKX QWL YRRJK C>WN QMJK <LH TMJD,,qal,ptca,<LH TMJD,,no complement,no complement,,,,,,,,,,,,,,,,,,
323353,QPY[,MT,Psalms,77,10,QPY,H CKX XNWT >L >M QPY B >P RXMJW SLH,,qal,perf,>M QPY B >P RXMJW,,no complement,no complement,,,,,,,,,,,,,,,,,,
323428,HLK[,MT,Psalms,77,18,JTHLKW,ZRMW MJM <BWT QWL NTNW CXQJM >P XYYJK JTHLKW,,hit,impf,>P XYYJK JTHLKW,>P XYYJK,no complement,no complement,,,,,,,,,,,,,,,,,,
323587,HLK[,MT,Psalms,78,10,LKT,L> CMRW BRJT >LHJM W B TWRTW M>NW L LKT,,qal,infc,L LKT,,no complement,no complement,,,,,,,,,,,,,,,,,,
323607,<BR[,MT,Psalms,78,13,J<BJRM,BQ< JM W J<BJRM W JYB MJM KMW ND,,hif,wayq,W J<BJRM,,no complement,no complement,,,,,,,,,,,,,,,,,,
323642,JRD[,MT,Psalms,78,16,JWRD,W JWY> NWZLJM M SL< W JWRD K NHRWT MJM,,hif,wayq,W JWRD K NHRWT MJM,,no complement,no complement,,,,,,,,,,,,,,,,,,
323691,CVP[,MT,Psalms,78,20,JCVPW,HN HKH YWR W JZWBW MJM W NXLJM JCVPW H GM LXM JWKL TT >M JKJN C>R L <MW,,qal,impf,W NXLJM JCVPW,NXLJM,no complement,no complement,,,,,,,,,,,,,,,,,,
323715,<LH[,MT,Psalms,78,21,<LH,LKN CM< JHWH W JT<BR W >C NFQH B J<QB W GM >P <LH B JFR>L,,qal,perf,W GM >P <LH B JFR>L,GM >P,B JFR>L,B JFR>L/,,0,prep,"pers,gens,topo",,det,nmpr,simple,,,B,,,,,,,
323757,NS<[,MT,Psalms,78,26,JS<,JS< QDJM B CMJM W JNHG B <ZW TJMN,,hif,impf,JS< QDJM B CMJM,,no complement,no complement,,,,,,,,,,,,,,,,,,
323781,NPL[,MT,Psalms,78,28,JPL,W JPL B QRB MXNHW SBJB L MCKNTJW,,hif,wayq,W JPL B QRB MXNHW SBJB L MCKNTJW,,no complement,no complement,,,,,,,,,,,,,,,,,,
323795,BW>[,MT,Psalms,78,29,JB>,W J>KLW W JFB<W M>D W T>WTM JB> LHM,,hif,impf,W T>WTM JB> LHM,,LHM,L,,0,prep,,,det,,simple,,,L,,,,,,,
323808,<LH[,MT,Psalms,78,31,<LH,W >P >LHJM <LH BHM W JHRG B MCMNJHM W BXWRJ JFR>L HKRJ<,,qal,perf,W >P >LHJM <LH BHM,>P >LHJM,BHM,B,,0,prep,,,det,,simple,,,B,,,,,,,
323844,CWB[,MT,Psalms,78,34,CBW,>M HRGM W DRCWHW W CBW W CXRW >L,,qal,perf,W CBW,,no complement,no complement,,,,,,,,,,,,,,,,,,
323887,CWB[,MT,Psalms,78,38,HCJB,W HW> RXWM JKPR <WN W L> JCXJT W HRBH L HCJB >PW W L> J<JR KL XMTW,,hif,infc,L HCJB >PW,,no complement,no complement,,,,,,,,,,,,,,,,,,
323900,HLK[,MT,Psalms,78,39,HWLK,W JZKR KJ BFR HMH RWX HWLK W L> JCWB,,qal,ptca,HWLK,,no complement,no complement,,,,,,,,,,,,,,,,,,
323903,CWB[,MT,Psalms,78,39,JCWB,W JZKR KJ BFR HMH RWX HWLK W L> JCWB,,qal,impf,W L> JCWB,,no complement,no complement,,,,,,,,,,,,,,,,,,
323914,CWB[,MT,Psalms,78,41,JCWBW,W JCWBW W JNSW >L W QDWC JFR>L HTWW,,qal,wayq,W JCWBW,,no complement,no complement,,,,,,,,,,,,,,,,,,
324030,NS<[,MT,Psalms,78,52,JS<,W JS< K Y>N <MW W JNHGM K <DR B MDBR,,hif,wayq,W JS< K Y>N <MW,,no complement,no complement,,,,,,,,,,,,,,,,,,
324057,BW>[,MT,Psalms,78,54,JBJ>M,W JBJ>M >L GBWL QDCW HR ZH QNTH JMJNW,,hif,wayq,W JBJ>M >L GBWL QDCW HR ZH,,>L GBWL QDCW HR ZH,>L GBWL/ QDC/ HR/ ZH,,0,prep,,,det,subs,complex,,,>L,,,,,,,
324071,NPL[,MT,Psalms,78,55,JPJLM,W JGRC M PNJHM GWJM W JPJLM B XBL NXLH W JCKN B >HLJHM CBVJ JFR>L,,hif,wayq,W JPJLM B XBL NXLH,,B XBL NXLH,B XBL=/ NXLH/,,0,prep,,,det,subs,complex,,,B,,,,,,,
324160,NPL[,MT,Psalms,78,64,NPLW,KHNJW B XRB NPLW W >LMNTJW L> TBKJNH,,qal,perf,KHNJW B XRB NPLW,KHNJW,no complement,no complement,,,,,,,,,,,,,,,,,,
324251,BW>[,MT,Psalms,79,1,B>W,MZMWR L >SP >LHJM B>W GWJM B NXLTK VM>W >T HJKL QDCK FMW >T JRWCLM L <JJM,,qal,perf,B>W GWJM B NXLTK,GWJM,B NXLTK,B NXLH/,,0,prep,,,det,subs,simple,,,B,,,,,,,
324336,MHR[,MT,Psalms,79,8,MHR,>L TZKR LNW <WNT R>CNJM MHR JQDMWNW RXMJK KJ DLWNW M>D,,piel,impv,MHR,,no complement,no complement,,,,,,,,,,,,,,,,,,
324374,BW>[,MT,Psalms,79,11,TBW>,TBW> L PNJK >NQT >SJR K GDL ZRW<K HWTR BNJ TMWTH,,qal,impf,TBW> L PNJK >NQT >SJR,>NQT >SJR,L PNJK,L PNH/,,0,prep,,,det,subs,simple,,,L,,,,,,,
324386,CWB[,MT,Psalms,79,12,HCB,W HCB L CKNJNW CB<TJM >L XJQM XRPTM >CR XRPWK >DNJ,,hif,impv,W HCB L CKNJNW CB<TJM >L XJQM XRPTM,,L CKNJNW,L CKN/,,0,prep,,,det,subs,simple,,,L,,,,,,,
324386,CWB[,MT,Psalms,79,12,HCB,W HCB L CKNJNW CB<TJM >L XJQM XRPTM >CR XRPWK >DNJ,,hif,impv,W HCB L CKNJNW CB<TJM >L XJQM XRPTM,,>L XJQM,>L XJQ/,,0,prep,,,det,subs,simple,,,>L,,,,,,,
324444,HLK[,MT,Psalms,80,3,LKH,L PNJ >PRJM W BNJMN W MNCH <WRRH >T GBWRTK W LKH L JC<TH LNW,,qal,impv,W LKH L JC<TH LNW,,L JC<TH LNW,L JCW<H/ L,,0,prep + prep,,,det,subs,simple,,,L,L,,,,,,
324449,CWB[,MT,Psalms,80,4,HCJBNW,>LHJM HCJBNW W H>R PNJK W NWC<H,,hif,impv,HCJBNW,,no complement,no complement,,,,,,,,,,,,,,,,,,
324482,CWB[,MT,Psalms,80,8,HCJBNW,>LHJM YB>WT HCJBNW W H>R PNJK W NWC<H,,hif,impv,HCJBNW,,no complement,no complement,,,,,,,,,,,,,,,,,,
324496,PNH[,MT,Psalms,80,10,PNJT,PNJT L PNJH W TCRC CRCJH W TML> >RY,,piel,perf,PNJT L PNJH,,L PNJH,L PNH/,,0,prep,,,det,subs,simple,,,L,,,,,,,
324526,<BR[,MT,Psalms,80,13,<BRJ,LMH PRYT GDRJH W >RWH KL <BRJ DRK,,qal,ptca,W >RWH KL <BRJ DRK,KL <BRJ DRK,no complement,no complement,,,,,,,,,,,,,,,,,,
324538,CWB[,MT,Psalms,80,15,CWB,>LHJM YB>WT CWB N> HBV M CMJM W R>H W PQD GPN Z>T,,qal,impv,CWB N>,,no complement,no complement,,,,,,,,,,,,,,,,,,
324590,CWB[,MT,Psalms,80,20,HCJBNW,JHWH >LHJM YB>WT HCJBNW H>R PNJK W NWC<H,,hif,impv,HCJBNW,,no complement,no complement,,,,,,,,,,,,,,,,,,
324645,JY>[,MT,Psalms,81,6,Y>TW,<DWT B JHWSP FMW B Y>TW <L >RY MYRJM FPT L> JD<TJ >CM<,,qal,infc,B Y>TW <L >RY MYRJM,,<L >RY MYRJM,<L >RY/ MYRJM/,,0,prep,topo,inanim,det,subs,complex,,,<L,,,,,,,
2106681,JY>[,Mas1e,Psalms,81,6,Y>TW,<DWT B JHWSP FMW B Y>TW <L >RY MYRJM FPT L> JD<TJ >CM<,1111 1 11111 111 1 1111 11 100 00000 111 11 11111 1111,qal,infc,B Y>TW <L >RY MYRJM,,<L >RY MYRJM,,,0,,,,,,,,,<L,,,,,,,[<DWT B JHWSP FMW B Y>TW <L >]RY MYRJM [FPT L> JD<TJ >CM<]
2088299,JY>[,11Q8,Psalms,81,6,Y>TW,<DWT B JHWSP FMW B Y>TW <L >RY MYRJM FPWT LW> JD<TJ >CM<,1111 1 11111 111 1 1111 11 111 11110 0000 011 11111 1111,qal,infc,B Y>TW <L >RY MYRJM,,<L >RY MYRJM,,,0,,,,,,,,,<L,,,,,,,[<DWT B JHWSP FMW B Y>TW <L >RY MYRJ]M FPWT L[W> JD<TJ >CM<]
2106690,SWR[,Mas1e,Psalms,81,7,HSJRWTJ,HSJRWTJ M SBL CKMW KPJW M DWD T<BRNH,1111111 0 000 0000 1111 1 111 111111,hif,perf,HSJRWTJ M SBL CKMW,,M SBL,,,0,,,,,,,,,M,,,,,,,[HSJRWTJ] M SBL CKMW [KPJW M DWD T<BRNH]
2106697,<BR[,Mas1e,Psalms,81,7,T<BRNH,HSJRWTJ M SBL CKMW KPJW M DWD T<BRNH,1111111 0 000 0000 1111 1 111 111111,qal,impf,KPJW M DWD T<BRNH,KPJW,M DWD,,,0,,,,,,,,,M,,,,,,,[HSJRWTJ] M SBL CKMW [KPJW M DWD T<BRNH]
2088308,SWR[,11Q8,Psalms,81,7,HSJRWTJ,HSJRWTJ M SBL CKMW KPW M DWD T<BRNH,1111111 1 111 1000 000 0 111 111111,hif,perf,HSJRWTJ M SBL CKMW,,M SBL,,,0,,,,,,,,,M,,,,,,,[HSJRWTJ M SBL C]KMW KPW M [DWD T<BRNH]
2088315,<BR[,11Q8,Psalms,81,7,T<BRNH,HSJRWTJ M SBL CKMW KPW M DWD T<BRNH,1111111 1 111 1000 000 0 111 111111,qal,impf,KPW M DWD T<BRNH,KPW,M DWD,,,0,,,,,,,,,M,,,,,,,[HSJRWTJ M SBL C]KMW KPW M [DWD T<BRNH]
2106740,<LH[,Mas1e,Psalms,81,11,M<LK,>NKJ JHWH >LHJK H M<LK M >RY MYRJM HRXB PJK W >ML>HW,1111 1111 11111 1 1100 0 000 00000 1111 111 1 111111,hif,ptca,H M<LK M >RY MYRJM,,M >RY MYRJM,,,0,,,,,,,,,M,,,,,,,[>NKJ JHWH >LHJK H M<]LK M >RY MYRJM [HRXB PJK W >ML>HW]
324724,HLK[,MT,Psalms,81,13,JLKW,W >CLXHW B CRJRWT LBM JLKW B MW<YWTJHM,,qal,impf,JLKW B MW<YWTJHM,,B MW<YWTJHM,B MW<YH/,,0,prep,,,det,subs,simple,,,B,,,,,,,
2106766,HLK[,Mas1e,Psalms,81,13,JLKW,W >CLXHW B CRRWT LBM JLKW B MW<YWTJHM,1 110000 0 00000 000 1111 1 111111111,qal,impf,JLKW B MW<YWTJHM,,B MW<YWTJHM,,,0,,,,,,,,,B,,,,,,,[W >C]LXHW B CRRWT LBM [JLKW B MW<YWTJHM]
324734,HLK[,MT,Psalms,81,14,JHLKW,LW <MJ CM< LJ JFR>L B DRKJ JHLKW,,piel,impf,JFR>L B DRKJ JHLKW,JFR>L,B DRKJ,B DRK/,,0,prep,,,det,subs,simple,,,B,,,,,,,
2106777,HLK[,Mas1e,Psalms,81,14,JHLKW,LW <MJ CM< LJ JFR>L B DRKJ JHLKW,11 000 000 00 11111 1 1111 11111,piel,impf,JFR>L B DRKJ JHLKW,JFR>L,B DRKJ,,,0,,,,,,,,,B,,,,,,,[LW] <MJ CM< LJ [JFR>L B DRKJ JHLKW]
324742,CWB[,MT,Psalms,81,15,>CJB,K M<V >WJBJHM >KNJ< W <L YRJHM >CJB JDJ,,hif,impf,W <L YRJHM >CJB JDJ,,<L YRJHM,<L YR=/,,0,prep,,,det,subs,simple,,,<L,,,,,,,
2106786,CWB[,Mas1e,Psalms,81,15,>CJB,K M<V >WJBJHM >KNJ< W <L YRJHM >CJB JDJ,1 111 0000000 00000 1 11 11111 1111 111,hif,impf,W <L YRJHM >CJB JDJ,,<L YRJHM,,,0,,,,,,,,,<L,,,,,,,[K M<V] >WJBJHM >KNJ< [W <L YRJHM >CJB JDJ]
324807,HLK[,MT,Psalms,82,5,JTHLKW,L> JD<W W L> JBJNW B XCKH JTHLKW JMWVW KL MWSDJ >RY,,hit,impf,B XCKH JTHLKW,,B XCKH,B XCKH/,,0,prep,,,det,subs,simple,,,B,,,,,,,
2106858,HLK[,Mas1e,Psalms,82,5,JTHLKW,L> JD<W W L> JBJNW B XCKH JTHLKW JMWVW KL MWSDJ >RY,00 0000 0 00 00000 0 0000 000000 00000 00 00000 000,hit,impf,B XCKH JTHLKW,,B XCKH,,,0,,,,,,,,,B,,,,,,,L> JD<W W L> JBJNW B XCKH JTHLKW JMWVW KL MWSDJ >RY
324829,NPL[,MT,Psalms,82,7,TPLW,>KN K >DM TMWTWN W K >XD H FRJM TPLW,,qal,impf,W K >XD H FRJM TPLW,,no complement,no complement,,,,,,,,,,,,,,,,,,
324873,HLK[,MT,Psalms,83,5,LKW,>MRW LKW W NKXJDM M GWJ W L> JZKR CM JFR>L <WD,,qal,impv,LKW,,no complement,no complement,,,,,,,,,,,,,,,,,,
325076,<BR[,MT,Psalms,84,7,<BRJ,<BRJ B <MQ H BK> M<JN JCJTWHW GM BRKWT J<VH MWRH,,qal,ptca,<BRJ B <MQ H BK>,,B <MQ H BK>,B <MQ/ H BK>/,,0,prep,,,det,subs,complex,,,B,,,,,,,
2107153,<BR[,Mas1e,Psalms,84,7,<BRJ,<BRJ B <MQ H BK> M<JN JCJTHW GM BRKWT J<VH MWRH,1111 1 111 1 111 0000 000000 11 11111 1111 1111,qal,ptca,<BRJ B <MQ H BK>,,B <MQ H BK>,,,0,,,,,,,,,B,,,,,,,[<BRJ B <MQ H BK>] M<JN JCJTHW [GM BRKWT J<VH MWRH]
325087,HLK[,MT,Psalms,84,8,JLKW,JLKW M XJL >L XJL JR>H >L >LHJM B YJWN,,qal,impf,JLKW M XJL >L XJL,,M XJL >L XJL,MN XJL/ >L XJL/,,0,prep + prep,,,det,subs,complex,,,MN,>L,,,,,,
2107165,HLK[,Mas1e,Psalms,84,8,JLKW,JLKW M XJL >L XJL JR>H >L >LHJM B YJWN,0000 0 000 00 011 1111 11 11111 1 1111,qal,impf,JLKW M XJL >L XJL,,M XJL >L XJL,,,0,,,,,,,,,M,>L,,,,,,JLKW M XJL >L X[JL JR>H >L >LHJM B YJWN]
325146,HLK[,MT,Psalms,84,12,HLKJM,KJ CMC W MGN JHWH >LHJM XN W KBWD JTN JHWH L> JMN< VWB L HLKJM B TMJM,,qal,ptca,L HLKJM B TMJM,,no complement,no complement,,,,,,,,,,,,,,,,,,
2107227,HLK[,Mas1e,Psalms,84,12,HLKJM,KJ CMC W MGN JHWH >LHJM XN W KBWD JTN JHWH L> JMN< VWB L HLKJM B TMJM,11 111 1 111 1111 11111 00 0 0000 000 0011 11 1111 111 1 11111 1 1111,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,,[KJ CMC W MGN JHWH >LHJM] XN W KBWD JTN JH[WH L> JMN< VWB L HLKJM B TMJM]
2107263,CWB[,Mas1e,Psalms,85,4,HCJBWT,>SPT KL <BRTK HCJBWT M XRWN >PK,0000 00 00000 111111 1 1111 111,hif,perf,HCJBWT M XRWN >PK,,M XRWN >PK,,,0,,,,,,,,,M,,,,,,,>SPT KL <BRTK [HCJBWT M XRWN >PK]
325182,CWB[,MT,Psalms,85,5,CWBNW,CWBNW >LHJ JC<NW W HPR K<SK <MNW,,qal,impv,CWBNW,,no complement,no complement,,,,,,,,,,,,,,,,,,
325203,CWB[,MT,Psalms,85,7,TCWB,H L> >TH TCWB TXJNW W <MK JFMXW BK,,qal,impf,H L> >TH TCWB,>TH,no complement,no complement,,,,,,,,,,,,,,,,,,
325232,CWB[,MT,Psalms,85,9,JCWBW,>CM<H MH JDBR H >L JHWH KJ JDBR CLWM >L <MW W >L XSJDJW W >L JCWBW L KSLH,,qal,impf,W >L JCWBW L KSLH,,L KSLH,L KSLH/,,0,prep,,,det,subs,simple,,,L,,,,,,,
325274,HLK[,MT,Psalms,85,14,JHLK,YDQ L PNJW JHLK W JFM L DRK P<MJW,,piel,impf,YDQ L PNJW JHLK,YDQ,L PNJW,L PNH/,,0,prep,,,det,subs,simple,,,L,,,,,,,
325360,BW>[,MT,Psalms,86,9,JBW>W,KL GWJM >CR <FJT JBW>W W JCTXWW L PNJK >DNJ W JKBDW L CMK,,qal,impf,KL GWJM JBW>W,KL GWJM,no complement,no complement,,,,,,,,,,,,,,,,,,
325383,HLK[,MT,Psalms,86,11,>HLK,HWRNJ JHWH DRKK >HLK B >MTK JXD LBBJ L JR>H CMK,,piel,impf,>HLK B >MTK,,B >MTK,B >MT/,,0,prep,,,det,subs,simple,,,B,,,,,,,
2051061,HLK[,4Q87,Psalms,86,11,>HLK,HWRNJ JHWH DRKKH >HLK B >MTKH JXD LBBJ L JR>H CMKH,11111 1111 11111 1111 1 11111 111 1111 0 0011 1111,piel,impf,>HLK B >MTKH,,B >MTKH,,,0,,,,,,,,,B,,,,,,,[HWRNJ JHWH DRKKH >HLK B >MTKH JXD LBBJ] L JR[>H CMKH]
325440,PNH[,MT,Psalms,86,16,PNH,PNH >LJ W XNNJ TNH <ZK L <BDK W HWCJ<H L BN >MTK,,qal,impv,PNH >LJ,,>LJ,>L,,0,prep,,,det,,simple,,,>L,,,,,,,
325563,BW>[,MT,Psalms,88,3,TBW>,TBW> L PNJK TPLTJ HVH >ZNK L RNTJ,,qal,impf,TBW> L PNJK TPLTJ,TPLTJ,L PNJK,L PNH/,,0,prep,,,det,subs,simple,,,L,,,,,,,
2051097,BW>[,4Q87,Psalms,88,3,TBW>,TBW> L PNJKH TPLTJ HVH >ZNKH L RNTJ,0000 1 11111 11111 111 11111 1 1111,qal,impf,TBW> L PNJKH TPLTJ,TPLTJ,L PNJKH,,,0,,,,,,,,,L,,,,,,,TBW> [L PNJKH TPLTJ HVH >ZNKH L RNTJ]
325583,JRD[,MT,Psalms,88,5,JWRDJ,NXCBTJ <M JWRDJ BWR HJJTJ K GBR >JN >JL,,qal,ptca,NXCBTJ <M JWRDJ BWR,,<M JWRDJ BWR,<M JRD[ BWR/,,0,prep,,,det,subs,complex,,,<M,,,,,,,
2051119,JRD[,4Q87,Psalms,88,5,JWRDJ,NXCBTJ <M JWRDJ BWR HJJTJ,111111 11 11101 111 01111,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,,[NXCBTJ <M JWR]D[J BWR] H[JJTJ]
325632,JY>[,MT,Psalms,88,9,>Y>,HRXQT MJD<J MMNJ CTNJ TW<BWT LMW KL> W L> >Y>,,qal,impf,W L> >Y>,,no complement,no complement,,,,,,,,,,,,,,,,,,
325705,<BR[,MT,Psalms,88,17,<BRW,<LJ <BRW XRWNJK B<WTJK YMTWTNJ,,qal,perf,<LJ <BRW XRWNJK,XRWNJK,<LJ,<L,,0,prep,,,det,,simple,,,<L,,,,,,,
2054206,<BR[,4Q98c,Psalms,88,17,<BRW,<LJ <BRW XRWNJKH B<WTJKH,001 0111 1111111 1111111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,,<L[J] <[BRW XRWNJKH B<WTJKH]
325709,SBB[,MT,Psalms,88,18,SBWNJ,SBWNJ K MJM KL H JWM HQJPW <LJ JXD,,qal,perf,SBWNJ K MJM KL H JWM,,no complement,no complement,,,,,,,,,,,,,,,,,,
325887,HLK[,MT,Psalms,89,16,JHLKWN,>CRJ H <M JWD<J TRW<H JHWH B >WR PNJK JHLKWN,,piel,impf,B >WR PNJK JHLKWN,,B >WR PNJK,B >WR/ PNH/,,0,prep,,,det,subs,complex,,,B,,,,,,,
326027,HLK[,MT,Psalms,89,31,JLKWN,>M J<ZBW BNJW TWRTJ W B MCPVJ L> JLKWN,,qal,impf,W B MCPVJ L> JLKWN,,B MCPVJ,B MCPV/,,0,prep,,,det,subs,simple,,,B,,,,,,,
