verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,comments,reconstructed_verse
302354,<BR[,MT,Habakkuk,1,11,J<BR,>Z XLP RWX W J<BR W >CM ZW KXW L >LHW,,qal,wayq,W J<BR,,no complement,no complement,,,,,,,,,,,,,,,,
302415,<LH[,MT,Habakkuk,1,15,H<LH,KLH B XKH H<LH JGRHW B XRMW W J>SPHW B MKMRTW <L KN JFMX W JGJL,,hif,perf,KLH B XKH H<LH,,no complement,no complement,,,,,,,,,,,,,,,,
302473,CWB[,MT,Habakkuk,2,1,>CJB,<L MCMRTJ ><MDH W >TJYBH <L MYWR W >YPH L R>WT MH JDBR BJ W MH >CJB <L TWKXTJ,,hif,impf,W MH >CJB <L TWKXTJ,,<L TWKXTJ,<L TWKXT/,about my argument,0,prep,other,inanim,det,subs,complex,posture/not motion,other,<L,,,,,
302489,RWY[,MT,Habakkuk,2,2,JRWY,W J<NNJ JHWH W J>MR KTWB XZWN W B>R <L H LXWT LM<N JRWY QWR> BW,,qal,impf,LM<N JRWY,,no complement,no complement,,,,,,,,,,,,,,,,
2097487,RWY[,Mur88,Habakkuk,2,2,JRWY,W J<NNJ JHWH W J>MR KTWB XZWN W B>R <L H LXWT LM<N JRWY QWR> BW,1 11111 1111 1 1111 0000 1111 1 111 11 1 1111 1111 1111 1111 11,qal,impf,None,None,,,,,,,,,,,,,,,,,reconstructed,[W J<NNJ JHWH W J>MR] KTWB [XZWN W B>R <L H LXWT LM<N JRWY QWR> BW]
302512,BW>[,MT,Habakkuk,2,3,JB>,KJ <WD XZWN L MW<D W JPX L QY W L> JKZB >M JTMHMH XKH LW KJ B> JB> L> J>XR,,qal,impf,KJ B> JB>,,no complement,no complement,,,,,,,,,,,,,,,,
2097508,BW>[,Mur88,Habakkuk,2,3,B>,KJ <WD XZWN L MW<D W JPX L QY W L> JKZB >M JTMHMH XKH LW KJ B> JB> L> J>XR,11 111 1111 1 1111 0 000 1 11 1 11 1111 11 111111 111 11 11 11 111 11 1111,qal,infa,None,None,,,,,,,,,,,,,,,,,reconstructed,[KJ <WD XZWN L MW<D] W JPX [L QY W L> JKZB >M JTMHMH XKH LW KJ B> JB> L> J>XR]
2097509,BW>[,Mur88,Habakkuk,2,3,JB>,KJ <WD XZWN L MW<D W JPX L QY W L> JKZB >M JTMHMH XKH LW KJ B> JB> L> J>XR,11 111 1111 1 1111 0 000 1 11 1 11 1111 11 111111 111 11 11 11 111 11 1111,qal,impf,None,None,,,,,,,,,,,,,,,,,reconstructed,[KJ <WD XZWN L MW<D] W JPX [L QY W L> JKZB >M JTMHMH XKH LW KJ B> JB> L> J>XR]
302721,SBB[,MT,Habakkuk,2,16,TSWB,FB<T QLWN M KBWD CTH GM >TH W H<RL TSWB <LJK KWS JMJN JHWH W QJQLWN <L KBWDK,,qal,impf,TSWB <LJK KWS JMJN JHWH,KWS JMJN JHWH,<LJK,<L,upon you,0,prep,prps,anim,det,prsf,simple,factive,goal,<L,,,,,
302862,HLK[,MT,Habakkuk,3,5,JLK,L PNJW JLK DBR W JY> RCP L RGLJW,,qal,impf,L PNJW JLK DBR,DBR,no complement,no complement,,,,,,,,,,,,,,,,
302865,JY>[,MT,Habakkuk,3,5,JY>,L PNJW JLK DBR W JY> RCP L RGLJW,,qal,impf,W JY> RCP L RGLJW,RCP,no complement,no complement,,,,,,,,,,,,,,,,
302932,<BR[,MT,Habakkuk,3,10,<BR,R>WK JXJLW HRJM ZRM MJM <BR NTN THWM QWLW RWM JDJHW NF>,,qal,perf,ZRM MJM <BR,ZRM MJM,no complement,no complement,,,,,,,,,,,,,,,,
302946,HLK[,MT,Habakkuk,3,11,JHLKW,CMC JRX <MD ZBLH L >WR XYJK JHLKW L NGH BRQ XNJTK,,piel,impf,L >WR XYJK JHLKW,,no complement,no complement,,,,,,,,,,,,,,,,
302953,Y<D[,MT,Habakkuk,3,12,TY<D,B Z<M TY<D >RY B >P TDWC GWJM,,qal,impf,B Z<M TY<D >RY,,no complement,no complement,,,,,,,,,,,,,,,,
302959,JY>[,MT,Habakkuk,3,13,JY>T,JY>T L JC< <MK L JC< >T MCJXK MXYT R>C M BJT RC< <RWT JSWD <D YW>R SLH,,qal,perf,JY>T L JC< <MK,,L JC< <MK,L JC</ <M/,to/for the salvation of your people,0,prep,abs,inanim,det,subs,complex,factive,other,L,,,,,
2097880,JY>[,Mur88,Habakkuk,3,13,JY>T,JY>T L JC< <MK L JC< >T MCJXK MXYT R>C M BJT RC< <RWT JSWD <D YW>R SLH,0000 0 000 000 1 100 00 00000 1111 000 0 011 110 0000 1111 00 0000 000,qal,perf,JY>T L JC< <MK,,L JC< <MK,L JC</ <M/,to/for the salvation of your people,0,prep,abs,inanim,det,subs,complex,factive,other,L,,,,,JY>T L JC< <MK [L J]C< >T MCJXK [MXYT] R>C M B[JT RC]< <RWT [JSWD] <D YW>R SLH
303009,BW>[,MT,Habakkuk,3,16,JBW>,CM<TJ W TRGZ BVNJ L QWL YLLW FPTJ JBW> RQB B <YMJ W TXTJ >RGZ >CR >NWX L JWM YRH L <LWT L <M JGWDNW,,qal,impf,JBW> RQB B <YMJ,RQB,B <YMJ,B <YM/,in my bones,0,prep,bopa,inanim,det,subs,complex,fictive,goal,B,,,,,
303022,<LH[,MT,Habakkuk,3,16,<LWT,CM<TJ W TRGZ BVNJ L QWL YLLW FPTJ JBW> RQB B <YMJ W TXTJ >RGZ >CR >NWX L JWM YRH L <LWT L <M JGWDNW,,qal,infc,L <LWT L <M,,no complement,no complement,,,,,,,,,,,,,,,,
2097931,BW>[,Mur88,Habakkuk,3,16,JBW>,CM<TJ W TRGZ BVNJ L QWL YLLW FPTJ JBW> RQB B <YMJ W TXTJ >RGZ >CR >NWX L JWM YRH L <LWT L <M JGWDNW,00001 1 1100 0000 0 111 0000 0000 1001 111 1 1110 0 0001 0001 100 0000 0 111 111 1 1111 0 00 111000,qal,impf, [J]BW[> RQB B <YM]J,[RQB],[B <YM]J,B <YM/,in my bones,0,prep,bopa,inanim,det,subs,complex,fictive,goal,B,,,,reconstructed,CM<T[J W TR]GZ BVNJ L [QWL] YLLW FPTJ [J]BW[> RQB B <YM]J W TXT[J] >RG[Z >]CR >NWX L [JWM YRH L <LWT] L <M [JGW]DNW
