verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
212575,HLK[,MT,Isaiah,2,3,LKW,W HLKW <MJM RBJM W >MRW LKW W N<LH >L HR JHWH >L BJT >LHJ J<QB W JRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,LKW,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
212577,<LH[,MT,Isaiah,2,3,N<LH,W HLKW <MJM RBJM W >MRW LKW W N<LH >L HR JHWH >L BJT >LHJ J<QB W JRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,W N<LH >L HR JHWH >L BJT >LHJ J<QB,,>L HR JHWH >L BJT >LHJ J<QB,>L HR/ JHWH/ >L BJT/ >LHJM/ J<QB/,,0,prep + prep,pers pers,anim anim,det,subs,complex,,,qal,impf,,,>L,>L,,,,,
212590,HLK[,MT,Isaiah,2,3,NLKH,W HLKW <MJM RBJM W >MRW LKW W N<LH >L HR JHWH >L BJT >LHJ J<QB W JRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,W NLKH B >RXTJW,,B >RXTJW,B >RX/,,0,prep,,,det,subs,complex,,,qal,impf,,,B,,,,,,
212635,HLK[,MT,Isaiah,2,5,LKW,BJT J<QB LKW W NLKH B >WR JHWH,LKW,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
212637,HLK[,MT,Isaiah,2,5,NLKH,BJT J<QB LKW W NLKH B >WR JHWH,W NLKH B >WR JHWH,,B >WR JHWH,B >WR/ JHWH/,,0,prep,pers,anim,det,subs,complex,,,qal,impf,,,B,,,,,,
212702,BW>[,MT,Isaiah,2,10,BW>,BW> B YWR W HVMN B <PR M PNJ PXD JHWH W M HDR G>NW,BW> B YWR,,B YWR,B H YWR/,,0,prep,,,det,subs,simple,,,qal,impv,,,B,,,,,,
212828,XLP[,MT,Isaiah,2,18,JXLP,W H >LJLJM KLJL JXLP,W H >LJLJM KLJL JXLP,H >LJLJM,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
212830,BW>[,MT,Isaiah,2,19,B>W,W B>W B M<RWT YRJM W B MXLWT <PR M PNJ PXD JHWH W M HDR G>WNW B QWMW L <RY H >RY,W B>W B M<RWT YRJM W B MXLWT <PR M PNJ PXD JHWH W M HDR G>WNW,,B M<RWT YRJM W B MXLWT <PR,B M<RH/ YWR/ W B MXLH==/ <PR/,,0,prep + prep,,,det,subs,complex,,,qal,perf,,,B,B,,,,,
212880,BW>[,MT,Isaiah,2,21,BW>,L BW> B NQRWT H YRJM W B S<PJ H SL<JM M PNJ PXD JHWH W M HDR G>WNW B QWMW L <RY H >RY,L BW> B NQRWT H YRJM W B S<PJ H SL<JM M PNJ PXD JHWH W M HDR G>WNW,,B NQRWT H YRJM W B S<PJ H SL<JM,B NQRH/ H YWR/ W B S<JP/ H SL</,,0,prep + prep,,,det,subs,complex,,,qal,infc,,,B,B,,,,,
212924,SWR[,MT,Isaiah,3,1,MSJR,KJ HNH H >DWN JHWH YB>WT MSJR M JRWCLM W M JHWDH MC<N W MC<NH KL MC<N LXM W KL MC<N MJM,KJ HNH H >DWN JHWH YB>WT MSJR M JRWCLM W M JHWDH MC<N W MC<NH KL MC<N LXM W KL MC<N MJM,H >DWN JHWH YB>WT,M JRWCLM W M JHWDH,MN JRWCLM/ W MN JHWDH/,,0,prep + prep,"topo pers,gens,topo",inanim,det,nmpr,complex,,,hif,ptca,,,MN,MN,,,,,
213042,NPL[,MT,Isaiah,3,8,NPL,KJ KCLH JRWCLM W JHWDH NPL KJ LCWNM W M<LLJHM >L JHWH L MRWT <NJ KBWDW,W JHWDH NPL,JHWDH,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
213097,T<H[,MT,Isaiah,3,12,MT<JM,<MJ NGFJW M<WLL W NCJM MCLW BW <MJ M>CRJK MT<JM W DRK >RXTJK BL<W,M>CRJK MT<JM,M>CRJK,no complement,no complement,,,,,,,,,,,hif,ptca,,,,,,,,,
213114,BW>[,MT,Isaiah,3,14,JBW>,JHWH B MCPV JBW> <M ZQNJ <MW W FRJW W >TM B<RTM H KRM GZLT H <NJ B BTJKM,JHWH B MCPV JBW> <M ZQNJ <MW W FRJW,JHWH,B MCPV,B MCPV/,,0,prep,,,det,subs,simple,,,qal,impf,,,B,,,,,,
213114,BW>[,MT,Isaiah,3,14,JBW>,JHWH B MCPV JBW> <M ZQNJ <MW W FRJW W >TM B<RTM H KRM GZLT H <NJ B BTJKM,JHWH B MCPV JBW> <M ZQNJ <MW W FRJW,JHWH,<M ZQNJ <MW W FRJW,<M ZQN/ <M/ W FR/,,0,prep,,,det,subs,complex,,,qal,impf,,,<M,,,,,,
213151,HLK[,MT,Isaiah,3,16,TLKNH,W J>MR JHWH J<N KJ GBHW BNWT YJWN W TLKNH NVWWT GRWN W MFQRWT <JNJM HLWK W VPP TLKNH W B RGLJHM T<KSNH,W TLKNH NVWWT GRWN W MFQRWT <JNJM,,no complement,no complement,,,,,,,,,,,qal,wayq,,,,,,,,,
213157,HLK[,MT,Isaiah,3,16,HLWK,W J>MR JHWH J<N KJ GBHW BNWT YJWN W TLKNH NVWWT GRWN W MFQRWT <JNJM HLWK W VPP TLKNH W B RGLJHM T<KSNH,HLWK W VPP TLKNH,,no complement,no complement,,,,,,,,,,,qal,infa,,,,,,,,,
213160,HLK[,MT,Isaiah,3,16,TLKNH,W J>MR JHWH J<N KJ GBHW BNWT YJWN W TLKNH NVWWT GRWN W MFQRWT <JNJM HLWK W VPP TLKNH W B RGLJHM T<KSNH,HLWK W VPP TLKNH,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
213180,SWR[,MT,Isaiah,3,18,JSJR,B JWM H HW> JSJR >DNJ >T TP>RT H <KSJM W H CBJSJM W H FHRNJM,B JWM H HW> JSJR >DNJ >T TP>RT H <KSJM W H CBJSJM W H FHRNJM,>DNJ,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
213271,NPL[,MT,Isaiah,3,25,JPLW,MTJK B XRB JPLW W GBWRTK B MLXMH,MTJK B XRB JPLW,MTJK,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
213508,SWR[,MT,Isaiah,5,5,HSR,W <TH >WDJ<H N> >TKM >T >CR >NJ <FH L KRMJ HSR MFWKTW W HJH L B<R PRY GDRW W HJH L MRMS,HSR MFWKTW,,no complement,no complement,,,,,,,,,,,hif,infa,,,,,,,,,
213529,<LH[,MT,Isaiah,5,6,<LH,W >CJTHW BTH L> JZMR W L> J<DR W <LH CMJR W CJT W <L H <BJM >YWH M HMVJR <LJW MVR,W <LH CMJR W CJT,CMJR W CJT,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
213573,QRB[,MT,Isaiah,5,8,JQRJBW,HWJ MGJ<J BJT B BJT FDH B FDH JQRJBW <D >PS MQWM W HWCBTM L BDKM B QRB H >RY,FDH B FDH JQRJBW <D >PS MQWM,,B FDH,B FDH/,,0,prep,,,det,subs,simple,,,hif,impf,,,B,,,,,,
213650,GLH[,MT,Isaiah,5,13,GLH,LKN GLH <MJ M BLJ D<T W KBWDW MTJ R<B W HMWNW YXH YM>,LKN GLH <MJ M BLJ D<T,<MJ,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
213674,JRD[,MT,Isaiah,5,14,JRD,LKN HRXJBH C>WL NPCH W P<RH PJH L BLJ XQ W JRD HDRH W HMWNH W C>WNH W <LZ BH,W JRD HDRH W HMWNH W C>WNH W <LZ BH,HDRH W HMWNH W C>WNH W <LZ BH,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
213734,MHR[,MT,Isaiah,5,19,JMHR,H >MRJM JMHR JXJCH M<FHW LM<N NR>H W TQRB W TBW>H <YT QDWC JFR>L W ND<H,JMHR,,no complement,no complement,,,,,,,,,,,piel,impf,,,,,,,,,
213735,XWC[,MT,Isaiah,5,19,JXJCH,H >MRJM JMHR JXJCH M<FHW LM<N NR>H W TQRB W TBW>H <YT QDWC JFR>L W ND<H,JXJCH M<FHW,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
213740,QRB[,MT,Isaiah,5,19,TQRB,H >MRJM JMHR JXJCH M<FHW LM<N NR>H W TQRB W TBW>H <YT QDWC JFR>L W ND<H,W TQRB,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
213742,BW>[,MT,Isaiah,5,19,TBW>H,H >MRJM JMHR JXJCH M<FHW LM<N NR>H W TQRB W TBW>H <YT QDWC JFR>L W ND<H,W TBW>H <YT QDWC JFR>L,<YT QDWC JFR>L,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
213802,SWR[,MT,Isaiah,5,23,JSJRW,MYDJQJ RC< <QB CXD W YDQT YDJQJM JSJRW MMNW,W YDQT YDJQJM JSJRW MMNW,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
213824,<LH[,MT,Isaiah,5,24,J<LH,LKN K >KL QC LCWN >C W XCC LHBH JRPH CRCM K MQ JHJH W PRXM K >BQ J<LH KJ M>SW >T TWRT JHWH YB>WT W >T >MRT QDWC JFR>L N>YW,W PRXM K >BQ J<LH,PRXM,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
213867,CWB[,MT,Isaiah,5,25,CB,<L KN XRH >P JHWH B <MW W JV JDW <LJW W JKHW W JRGZW H HRJM W THJ NBLTM K SWXH B QRB XWYWT B KL Z>T L> CB >PW W <WD JDW NVWJH,B KL Z>T L> CB >PW,>PW,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
213892,BW>[,MT,Isaiah,5,26,JBW>,W NF> NS L GWJM M RXWQ W CRQ LW M QYH H >RY W HNH MHRH QL JBW>,W HNH MHRH QL JBW>,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
214021,<WP[,MT,Isaiah,6,2,J<WPP,FRPJM <MDJM M M<L LW CC KNPJM CC KNPJM L >XD B CTJM JKSH PNJW W B CTJM JKSH RGLJW W B CTJM J<WPP,W B CTJM J<WPP,,no complement,no complement,,,,,,,,,,,piel,impf,,,,,,,,,
214081,<WP[,MT,Isaiah,6,6,J<P,W J<P >LJ >XD MN H FRPJM W B JDW RYPH B MLQXJM LQX M <L H MZBX,W J<P >LJ >XD MN H FRPJM,>XD MN H FRPJM,>LJ,>L,,0,prep,prsf,,det,prsf,simple,,,qal,wayq,,,>L,,,,,,
214110,SWR[,MT,Isaiah,6,7,SR,W JG< <L PJ W J>MR HNH NG< ZH <L FPTJK W SR <WNK W XV>TK TKPR,W SR <WNK,<WNK,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
214126,HLK[,MT,Isaiah,6,8,JLK,W >CM< >T QWL >DNJ >MR >T MJ >CLX W MJ JLK LNW W >MR HNNJ CLXNJ,W MJ JLK LNW,MJ,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
214134,HLK[,MT,Isaiah,6,9,LK,W J>MR LK W >MRT L <M H ZH CM<W CMW< W >L TBJNW W R>W R>W W >L TD<W,LK,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
214177,CWB[,MT,Isaiah,6,10,CB,HCMN LB H <M H ZH W >ZNJW HKBD W <JNJW HC< PN JR>H B <JNJW W B >ZNJW JCM< W LBBW JBJN W CB W RP> LW,W CB,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
214225,CWB[,MT,Isaiah,6,13,CBH,W <WD BH <FRJH W CBH W HJTH L B<R K >LH W K >LWN >CR B CLKT MYBT BM ZR< QDC MYBTH,W CBH,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
214256,<LH[,MT,Isaiah,7,1,<LH,W JHJ B JMJ >XZ BN JWTM BN <ZJHW MLK JHWDH <LH RYJN MLK >RM W PQX BN RMLJHW MLK JFR>L JRWCLM L MLXMH <LJH W L> JKL L HLXM <LJH,<LH RYJN MLK >RM W PQX BN RMLJHW MLK JFR>L JRWCLM L MLXMH <LJH,RYJN MLK >RM W PQX BN RMLJHW MLK JFR>L,JRWCLM,JRWCLM/,,0,vc,topo,inanim,det,nmpr,simple,,,qal,perf,,,,,,,,,
214306,JY>[,MT,Isaiah,7,3,Y>,W J>MR JHWH >L JC<JHW Y> N> L QR>T >XZ >TH W C>R_JCWB BNK >L QYH T<LT H BRKH H <LJWNH >L MSLT FDH KWBS,Y> N> >TH W C>R_JCWB BNK >L QYH T<LT H BRKH H <LJWNH >L MSLT FDH KWBS,>TH W C>R_JCWB BNK,>L QYH T<LT H BRKH H <LJWNH >L MSLT FDH KWBS,>L QYH=/ T<LH/ H BRKH=/ H <LJWN/ >L MSLH/ FDH/ KBS[,,0,prep + prep,,,det,subs,complex,,,qal,impv,,,>L,>L,,,,,
214368,<LH[,MT,Isaiah,7,6,N<LH,N<LH B JHWDH W NQJYNH W NBQ<NH >LJNW W NMLJK MLK B TWKH >T BN VB>L,N<LH B JHWDH,,B JHWDH,B JHWDH/,,0,prep,"pers,gens,topo",,det,nmpr,simple,,,qal,impf,,,B,,,,,,
214531,BW>[,MT,Isaiah,7,17,JBJ>,JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR L> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >T MLK >CWR,JHWH,<LJK W <L <MK W <L BJT >BJK,<L W <L <M/ W <L BJT/ >B/,,0,prep + prep + prep,,,det,subs,complex,,,hif,impf,,,<L,<L,<L,,,,
214544,BW>[,MT,Isaiah,7,17,B>W,JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR L> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,>CR L> B>W L M JWM,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
214548,SWR[,MT,Isaiah,7,17,SWR,JBJ> JHWH <LJK W <L <MK W <L BJT >BJK JMJM >CR L> B>W L M JWM SWR >PRJM M <L JHWDH >T MLK >CWR,SWR >PRJM M <L JHWDH,>PRJM,M <L JHWDH,MN <L JHWDH/,,0,prep + prep,"pers,gens,topo",,det,nmpr,simple,,,qal,infc,,,MN,<L,,,,,
214582,BW>[,MT,Isaiah,7,19,B>W,W B>W W NXW KLM B NXLJ H BTWT W B NQJQJ H SL<JM W B KL H N<YWYJM W B KL H NHLLJM,W B>W,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
214584,NWX[,MT,Isaiah,7,19,NXW,W B>W W NXW KLM B NXLJ H BTWT W B NQJQJ H SL<JM W B KL H N<YWYJM W B KL H NHLLJM,W NXW KLM B NXLJ H BTWT W B NQJQJ H SL<JM W B KL H N<YWYJM W B KL H NHLLJM,KLM,B NXLJ H BTWT W B NQJQJ H SL<JM W B KL H N<YWYJM W B KL H NHLLJM,B NXL/ H BTH/ W B NQJQ/ H SL</ W B KL/ H N<YWY/ W B KL/ H NHLL/,,0,prep + prep + prep + prep,,,det,subs,complex,,,qal,perf,,,B,B,B,B,,,
214702,BW>[,MT,Isaiah,7,24,JBW>,B XYJM W B QCT JBW> CMH KJ CMJR W CJT THJH KL H >RY,B XYJM W B QCT JBW> CMH,,CMH,CM,,1,dir-he,,,det,advb,simple,,,qal,impf,,,,,,,,,
214722,BW>[,MT,Isaiah,7,25,TBW>,W KL H HRJM >CR B M<DR J<DRWN L> TBW> CMH JR>T CMJR W CJT W HJH L MCLX CWR W L MRMS FH,L> TBW> CMH JR>T CMJR W CJT,,CMH,CM,,1,dir-he,,,det,advb,simple,,,qal,impf,,,,,,,,,
214768,QRB[,MT,Isaiah,8,3,>QRB,W >QRB >L H NBJ>H W THR W TLD BN W J>MR JHWH >LJ QR> CMW MHR_CLL_XC_BZ,W >QRB >L H NBJ>H,,>L H NBJ>H,>L H NBJ>H/,,0,prep,,,det,subs,simple,,,qal,wayq,,,>L,,,,,,
214826,HLK[,MT,Isaiah,8,6,HLKJM,J<N KJ M>S H <M H ZH >T MJ H CLX H HLKJM L >V W MFWF >T RYJN W BN RMLJHW,H HLKJM L >V,,no complement,no complement,,,,,,,,,,,qal,ptca,,,,,,,,,
214840,<LH[,MT,Isaiah,8,7,M<LH,W LKN HNH >DNJ M<LH <LJHM >T MJ H NHR H <YWMJM W H RBJM >T MLK >CWR W >T KL KBWDW W <LH <L KL >PJQJW W HLK <L KL GDWTJW,HNH >DNJ M<LH <LJHM >T MJ H NHR H <YWMJM W H RBJM >T MLK >CWR W >T KL KBWDW,>DNJ,<LJHM,<L,,0,prep,prsf,,det,prsf,simple,,,hif,ptca,,,<L,,,,,,
214859,<LH[,MT,Isaiah,8,7,<LH,W LKN HNH >DNJ M<LH <LJHM >T MJ H NHR H <YWMJM W H RBJM >T MLK >CWR W >T KL KBWDW W <LH <L KL >PJQJW W HLK <L KL GDWTJW,W <LH <L KL >PJQJW,,<L KL >PJQJW,<L KL/ >PJQ/,,0,prep,,,det,subs,complex,,,qal,perf,,,<L,,,,,,
214864,HLK[,MT,Isaiah,8,7,HLK,W LKN HNH >DNJ M<LH <LJHM >T MJ H NHR H <YWMJM W H RBJM >T MLK >CWR W >T KL KBWDW W <LH <L KL >PJQJW W HLK <L KL GDWTJW,W HLK <L KL GDWTJW,,<L KL GDWTJW,<L KL/ GDJH/,,0,prep,,,det,subs,complex,,,qal,perf,,,<L,,,,,,
214869,XLP[,MT,Isaiah,8,8,XLP,W XLP B JHWDH CVP W <BR <D YW>R JGJ< W HJH MVWT KNPJW ML> RXB >RYK <MNW >L,W XLP B JHWDH,,B JHWDH,B JHWDH/,,0,prep,"pers,gens,topo",,det,nmpr,simple,,,qal,perf,,,B,,,,,,
214872,CVP[,MT,Isaiah,8,8,CVP,W XLP B JHWDH CVP W <BR <D YW>R JGJ< W HJH MVWT KNPJW ML> RXB >RYK <MNW >L,CVP,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
214874,<BR[,MT,Isaiah,8,8,<BR,W XLP B JHWDH CVP W <BR <D YW>R JGJ< W HJH MVWT KNPJW ML> RXB >RYK <MNW >L,W <BR,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
214926,HLK[,MT,Isaiah,8,11,LKT,KJ KH >MR JHWH >LJ K XZQT H JD W JSRNJ M LKT B DRK H <M H ZH L >MR,M LKT B DRK H <M H ZH,,B DRK H <M H ZH,B DRK/ H <M/ H ZH,,0,prep,,,det,subs,complex,,,qal,infc,,,B,,,,,,
214995,NPL[,MT,Isaiah,8,15,NPLW,W KCLW BM RBJM W NPLW W NCBRW W NWQCW W NLKDW,W NPLW,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
215093,<BR[,MT,Isaiah,8,21,<BR,W <BR BH NQCH W R<B W HJH KJ JR<B W HTQYP W QLL B MLKW W B >LHJW W PNH L M<LH,W <BR BH,,BH,B,,0,prep,prsf,,det,prsf,simple,,,qal,perf,,,B,,,,,,
215112,PNH[,MT,Isaiah,8,21,PNH,W <BR BH NQCH W R<B W HJH KJ JR<B W HTQYP W QLL B MLKW W B >LHJW W PNH L M<LH,W PNH L M<LH,,L M<LH,L M<L/,,1,prep + dir-he,,,det,subs,simple,,,qal,perf,,,L,,,,,,
215163,HLK[,MT,Isaiah,9,1,HLKJM,H <M H HLKJM B XCK R>W >WR GDWL JCBJ B >RY YLMWT >WR NGH <LJHM,H HLKJM B XCK,,no complement,no complement,,,,,,,,,,,qal,ptca,,,,,,,,,
215222,GLL[,MT,Isaiah,9,4,MGWLLH,KJ KL S>WN S>N B R<C W FMLH MGWLLH B DMJM W HJTH L FRPH M>KLT >C,W FMLH MGWLLH B DMJM,FMLH,no complement,no complement,,,,,,,,,,,pual,ptcp,,,,,,,,,
215297,NPL[,MT,Isaiah,9,7,NPL,DBR CLX >DNJ B J<QB W NPL B JFR>L,W NPL B JFR>L,,B JFR>L,B JFR>L/,,0,prep,"pers,gens,topo",,det,nmpr,simple,,,qal,perf,,,B,,,,,,
215318,NPL[,MT,Isaiah,9,9,NPLW,LBNJM NPLW W GZJT NBNH CQMJM GD<W W >RZJM NXLJP,LBNJM NPLW,LBNJM,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
215326,XLP[,MT,Isaiah,9,9,NXLJP,LBNJM NPLW W GZJT NBNH CQMJM GD<W W >RZJM NXLJP,W >RZJM NXLJP,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
215356,CWB[,MT,Isaiah,9,11,CB,>RM M QDM W PLCTJM M >XWR W J>KLW >T JFR>L B KL PH B KL Z>T L> CB >PW W <WD JDW NVWJH,B KL Z>T L> CB >PW,>PW,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
215366,CWB[,MT,Isaiah,9,12,CB,W H <M L> CB <D H MKHW W >T JHWH YB>WT L> DRCW,W H <M L> CB,H <M,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
215410,T<H[,MT,Isaiah,9,15,MT<JM,W JHJW M>CRJ H <M H ZH MT<JM W M>CRJW MBL<JM,W JHJW M>CRJ H <M H ZH MT<JM,M>CRJ H <M H ZH,no complement,no complement,,,,,,,,,,,hif,ptca,,,,,,,,,
215443,CWB[,MT,Isaiah,9,16,CB,<L KN <L BXWRJW L> JFMX >DNJ W >T JTMJW W >T >LMNTJW L> JRXM KJ KLW XNP W MR< W KL PH DBR NBLH B KL Z>T L> CB >PW W <WD JDW NVWJH,B KL Z>T L> CB >PW,>PW,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
215519,CWB[,MT,Isaiah,9,20,CB,MNCH >T >PRJM W >PRJM >T MNCH JXDW HMH <L JHWDH B KL Z>T L> CB >PW W <WD JDW NVWJH,B KL Z>T L> CB >PW,>PW,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
215567,NWS[,MT,Isaiah,10,3,TNWSW,W MH T<FW L JWM PQDH W L CW>H M MRXQ TBW> <L MJ TNWSW L <ZRH W >NH T<ZBW KBWDKM,<L MJ TNWSW L <ZRH,,<L MJ,<L MJ,,0,prep,,,det,,simple,,,qal,impf,,,<L,,,,,,
215581,NPL[,MT,Isaiah,10,4,JPLW,BLTJ KR< TXT >SJR W TXT HRWGJM JPLW B KL Z>T L> CB >PW W <WD JDW NVWJH,W TXT HRWGJM JPLW,,TXT HRWGJM,TXT/ HRG[,,0,vc,,,det,subs,complex,,,qal,impf,,,,,,,,,
215586,CWB[,MT,Isaiah,10,4,CB,BLTJ KR< TXT >SJR W TXT HRWGJM JPLW B KL Z>T L> CB >PW W <WD JDW NVWJH,B KL Z>T L> CB >PW,>PW,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
215738,SWR[,MT,Isaiah,10,13,>SJR,KJ >MR B KX JDJ <FJTJ W B XKMTJ KJ NBNWTJ W >SJR GBWLT <MJM W <TJDTJHM CWFTJ W >WRJD K>BJR JWCBJM,W >SJR GBWLT <MJM,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
215745,JRD[,MT,Isaiah,10,13,>WRJD,KJ >MR B KX JDJ <FJTJ W B XKMTJ KJ NBNWTJ W >SJR GBWLT <MJM W <TJDTJHM CWFTJ W >WRJD K>BJR JWCBJM,W >WRJD K>BJR JWCBJM,,no complement,no complement,,,,,,,,,,,hif,impf,,,,,,,,,
215894,CWB[,MT,Isaiah,10,21,JCWB,C>R JCWB C>R J<QB >L >L GBWR,C>R JCWB C>R J<QB >L >L GBWR,C>R C>R J<QB,>L >L GBWR,>L >L/ GBWR/,,0,prep,,,det,subs,complex,,,qal,impf,,,>L,,,,,,
215910,CWB[,MT,Isaiah,10,22,JCWB,KJ >M JHJH <MK JFR>L K XWL H JM C>R JCWB BW KLJWN XRWY CWVP YDQH,KJ C>R JCWB BW,C>R,BW,B,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,B,,,,,,
215914,CVP[,MT,Isaiah,10,22,CWVP,KJ >M JHJH <MK JFR>L K XWL H JM C>R JCWB BW KLJWN XRWY CWVP YDQH,CWVP YDQH,,no complement,no complement,,,,,,,,,,,qal,ptca,,,,,,,,,
