verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,comments,reconstructed_verse
299729,<BR[,MT,Micah,1,11,<BRJ,<BRJ LKM JWCBT CPJR <RJH BCT L> JY>H JWCBT Y>NN MSPD BJT_H>YL JQX MKM <MDTW,,qal,impv,<BRJ LKM <RJH BCT,,no complement,no complement,,,,,,,,,,,,,,,,
299736,JY>[,MT,Micah,1,11,JY>H,<BRJ LKM JWCBT CPJR <RJH BCT L> JY>H JWCBT Y>NN MSPD BJT_H>YL JQX MKM <MDTW,,qal,perf,L> JY>H JWCBT Y>NN,JWCBT Y>NN,no complement,no complement,,,,,,,,,,,,,,,,
2094778,<BR[,Mur88,Micah,1,11,<BRJ,<BRJ LKM JWCBT CPJR <RJH BCT L> JY>H JWCBT Y>NN MSPD BJT H >YL JQX MKM <MDTW,0000 000 00001 1111 1111 000 00 0000 11000 0000 1110 010 0 000 000 000 01111,qal,impv,<BRJ LKM BCT,,no complement,no complement,,,,,,,,,,,,,,,,<BRJ LKM JWCB[T CPJR <RJH] BCT L> JY>H [JW]CBT Y>NN [MSP]D B[J]T H >YL JQX MKM <[MDTW]
2094785,JY>[,Mur88,Micah,1,11,JY>H,<BRJ LKM JWCBT CPJR <RJH BCT L> JY>H JWCBT Y>NN MSPD BJT H >YL JQX MKM <MDTW,0000 000 00001 1111 1111 000 00 0000 11000 0000 1110 010 0 000 000 000 01111,qal,perf,L> JY>H [JW]CBT Y>NN,[JW]CBT Y>NN,no complement,no complement,,,,,,,,,,,,,,,,<BRJ LKM JWCB[T CPJR <RJH] BCT L> JY>H [JW]CBT Y>NN [MSP]D B[J]T H >YL JQX MKM <[MDTW]
299751,JRD[,MT,Micah,1,12,JRD,KJ XLH L VWB JWCBT MRWT KJ JRD R< M >T JHWH L C<R JRWCLM,,qal,perf,KJ JRD R< M >T JHWH L C<R JRWCLM,R<,L C<R JRWCLM,L C<R/ JRWCLM/,to the gate of Jerusalem,0,prep,place,inanim,det,subs,complex,fictive,goal,L,,,,,
2094803,JRD[,Mur88,Micah,1,12,JRD,KJ XLH L VWB JWCBT MRWT KJ JRD R< M >T JHWH L C<R JRWCLM,11 000 0 000 01111 0000 00 111 00 0 00 0000 0 000 111111,qal,perf,KJ [JRD] R< M >T JHWH L C<R [JRWCLM],R<,L C<R [JRWCLM],L C<R/ JRWCLM/,to the gate of Jerusalem,0,prep,place,inanim,det,subs,complex,fictive,goal,L,,,,reconstructed,[KJ] XLH L VWB J[WCBT] MRWT KJ [JRD] R< M >T JHWH L C<R [JRWCLM]
2046318,JRD[,4Q82,Micah,1,12,JRD,KJ XLH L VWB JWCBT MRWT KJ JRD R< M >T JHWH L C<R JRWCLM,11 111 1 111 11111 1111 10 000 11 1 11 1111 1 111 111111,qal,perf,KJ JRD R< M >T JHWH L C<R JRWCLM,R<,L C<R JRWCLM,L C<R/ JRWCLM/,to the gate of Jerusalem,0,prep,place,inanim,det,subs,complex,fictive,goal,L,,,,reconstructed,[KJ XLH L VWB JWCBT MRWT K]J JRD [R< M >T JHWH L C<R JRWCLM]
299793,BW>[,MT,Micah,1,15,>BJ,<D H JRC >BJ LK JWCBT MRCH <D <DLM JBW> KBWD JFR>L,,hif,impf,<D H JRC >BJ LK,,LK,L,to you,0,prep,prps,anim,det,prsf,simple,factive,goal,L,,,,,
299799,BW>[,MT,Micah,1,15,JBW>,<D H JRC >BJ LK JWCBT MRCH <D <DLM JBW> KBWD JFR>L,,qal,impf,<D <DLM JBW> KBWD JFR>L,KBWD JFR>L,<D <DLM,<D <DLM/,to Adullam,0,prep,topo,inanim,det,nmpr,simple,factive,goal,<D,,,,,
2094849,BW>[,Mur88,Micah,1,15,>BJ,<D H JRC >BJ LK JWCBT MRCH <D <DLM JBW> KBWD JFR>L,00 0 000 000 00 00000 0000 00 0111 1111 0000 01111,hif,impf,<D H JRC >BJ LK,,LK,L,to you,0,prep,prps,anim,det,prsf,simple,factive,goal,L,,,,,<D H JRC >BJ LK JWCBT MRCH <D <[DLM JBW>] KBWD J[FR>L]
2094855,BW>[,Mur88,Micah,1,15,JBW>,<D H JRC >BJ LK JWCBT MRCH <D <DLM JBW> KBWD JFR>L,00 0 000 000 00 00000 0000 00 0111 1111 0000 01111,qal,impf,<D <[DLM JBW>] KBWD J[FR>L],KBWD J[FR>L],<D <[DLM],<D <DLM/,to Adullam,0,prep,topo,inanim,det,nmpr,simple,factive,goal,<D,,,,reconstructed,<D H JRC >BJ LK JWCBT MRCH <D <[DLM JBW>] KBWD J[FR>L]
2046365,BW>[,4Q82,Micah,1,15,>BJ,<D H JRC >BJ LK JWCBT MRCH <D <DLM JBW> KBWD JFR>L,10 0 000 111 11 11111 1111 11 1111 1111 1111 11111,hif,impf,None,None,,,,,,,,,,,,,,,,,reconstructed,[<]D H JRC [>BJ LK JWCBT MRCH <D <DLM JBW> KBWD JFR>L]
2046371,BW>[,4Q82,Micah,1,15,JBW>,<D H JRC >BJ LK JWCBT MRCH <D <DLM JBW> KBWD JFR>L,10 0 000 111 11 11111 1111 11 1111 1111 1111 11111,qal,impf,None,None,,,,,,,,,,,,,,,,,reconstructed,[<]D H JRC [>BJ LK JWCBT MRCH <D <DLM JBW> KBWD JFR>L]
2094870,GLH[,Mur88,Micah,1,16,GLW,QRXJ W GZJ <L BNJ T<NWGJK HRXBJ QRXTK K NCR KJ GLW MMK,0000 0 000 00 000 0000000 00001 11000 1 111 11 111 111,qal,perf,None,None,,,,,,,,,,,,,,,,,reconstructed,QRXJ W GZJ <L BNJ T<NWGJK HRXB[J QR]XTK [K NCR KJ GLW MMK]
299872,HLK[,MT,Micah,2,3,TLKW,LKN KH >MR JHWH HNNJ XCB <L H MCPXH H Z>T R<H >CR L> TMJCW M CM YW>RTJKM W L> TLKW RWMH KJ <T R<H HJ>,,qal,impf,W L> TLKW RWMH,,no complement,no complement,,,,,,,,,,,,,,,,
2094926,MWC[,Mur88,Micah,2,3,TMJCW,L KN KH >MR JHWH HNNJ XCB <L H MCPXH H Z>T R<H >CR L> TMJCW M CM YW>RTJKM W L> TLKW RWMH KJ <T R<H HJ>,1 00 00 000 1111 1111 000 00 0 00001 1 111 011 111 11 10000 0 00 00001111 1 11 0000 0000 00 00 000 001,hif,impf,None,None,,,,,,,,,,,,,,,,,min excluded,[L] KN KH >MR [JHWH HNNJ] XCB <L H MCPX[H H Z>T] R[<H >CR L> T]MJCW M CM YW>R[TJKM W L>] TLKW RWMH KJ <T R<H HJ[>]
2094932,HLK[,Mur88,Micah,2,3,TLKW,L KN KH >MR JHWH HNNJ XCB <L H MCPXH H Z>T R<H >CR L> TMJCW M CM YW>RTJKM W L> TLKW RWMH KJ <T R<H HJ>,1 00 00 000 1111 1111 000 00 0 00001 1 111 011 111 11 10000 0 00 00001111 1 11 0000 0000 00 00 000 001,qal,impf,[W L>] TLKW RWMH,,no complement,no complement,,,,,,,,,,,,,,,,[L] KN KH >MR [JHWH HNNJ] XCB <L H MCPX[H H Z>T] R[<H >CR L> T]MJCW M CM YW>R[TJKM W L>] TLKW RWMH KJ <T R<H HJ[>]
2046395,MWC[,4Q82,Micah,2,3,TMJCW,L KN KH >MR JHWH HNNJ XCB <L H MCPXH H Z>T R<H >CR LW> TMJCW M CM YW>RWTJHM W LW> TLKW RWMH KJ <T R<H HJ>,1 11 11 111 1111 1011 110 11 0 00111 1 111 111 111 111 11111 1 11 111000000 0 000 0001 1111 11 11 111 111,hif,impf,None,None,,,,,,,,,,,,,,,,,reconstructed,[L KN KH >MR JHWH H]N[NJ XC]B [<L] H MC[PXH H Z>T R<H >CR LW> TMJCW M CM YW>]RWTJHM W LW> TLK[W RWMH KJ <T R<H HJ>]
2046401,HLK[,4Q82,Micah,2,3,TLKW,L KN KH >MR JHWH HNNJ XCB <L H MCPXH H Z>T R<H >CR LW> TMJCW M CM YW>RWTJHM W LW> TLKW RWMH KJ <T R<H HJ>,1 11 11 111 1111 1011 110 11 0 00111 1 111 111 111 111 11111 1 11 111000000 0 000 0001 1111 11 11 111 111,qal,impf,W LW> TLK[W RWMH],,no complement,no complement,,,,,,,,,,,,,,,,[L KN KH >MR JHWH H]N[NJ XC]B [<L] H MC[PXH H Z>T R<H >CR LW> TMJCW M CM YW>]RWTJHM W LW> TLK[W RWMH KJ <T R<H HJ>]
299897,MWC[,MT,Micah,2,4,JMJC,B JWM H HW> JF> <LJKM MCL W NHH NHJ NHJH >MR CDWD NCDNW XLQ <MJ JMJR >JK JMJC LJ L CWBB FDJNW JXLQ,,hif,impf,>JK JMJC LJ,,LJ,L,to me,0,prep,prps,anim,det,prsf,simple,fictive,goal,L,,,,,
2094957,MWC[,Mur88,Micah,2,4,JMJC,B JWM H HW> JF> <LJKM MCL W NHH NHJ NHJH >MR CDWD NCDNW XLQ <MJ JMJR >JK JMJC LJ L CWBB FDJNW JXLQ,1 111 1 000 001 00000 111 1 110 000 0000 010 1000 00011 111 001 1111 000 0000 11 1 1110 00001 0001,hif,impf,None,None,,,,,,,,,,,,,,,,,reconstructed,[B JWM H] HW> JF[>] <LJKM [MCL W NH]H NHJ NHJH >[M]R [C]DWD NCD[NW XLQ] <M[J JMJR] >JK JMJC [LJ L CWB]B FDJN[W] JXL[Q]
2046426,MWC[,4Q82,Micah,2,4,JMJC,B JWM H HW> JF> <LJKM MCL W NHW NHJ NHJH >MR CDWD NCDNW XLQ <MJ JMJR >JK JMJC LJ L CWBB FDJNW,1 111 1 111 111 11111 111 1 100 000 0111 111 1111 11111 111 111 1111 111 1111 11 1 1111 10000,hif,impf,None,None,,,,,,,,,,,,,,,,,reconstructed,[B JWM H HW> JF> <LJKM MCL W N]HW NHJ N[HJH >MR CDWD NCDNW XLQ <MJ JMJR >JK JMJC LJ L CWBB F]DJNW
299915,NVP[,MT,Micah,2,6,TVPW,>L TVPW JVJPWN L> JVPW L >LH L> JSG KLMWT,,hif,impf,>L TVPW,,no complement,no complement,,,,,,,,,,,,,,,,
299916,NVP[,MT,Micah,2,6,JVJPWN,>L TVPW JVJPWN L> JVPW L >LH L> JSG KLMWT,,hif,impf,JVJPWN,,no complement,no complement,,,,,,,,,,,,,,,,
299918,NVP[,MT,Micah,2,6,JVPW,>L TVPW JVJPWN L> JVPW L >LH L> JSG KLMWT,,hif,impf,L> JVPW L >LH,,L >LH,L >LH,to them,0,prep,prps,anim,det,prsf,simple,posture/not motion,goal/recipient,L,,,,,
2094978,NVP[,Mur88,Micah,2,6,TVPW,>L TVPW JVJPWN L> JVPW L >LH L> JSG KLMWT,00 0011 100000 00 0001 0 001 10 000 00000,hif,impf,>L TV[PW],,no complement,L >LH,,,,,,,,,,,,,,,,>L TV[PW J]VJPWN L> JVP[W] L >L[H L]> JSG KLMWT
2094979,NVP[,Mur88,Micah,2,6,JVJPWN,>L TVPW JVJPWN L> JVPW L >LH L> JSG KLMWT,00 0011 100000 00 0001 0 001 10 000 00000,hif,impf,[J]VJPWN,,no complement,no complement,,,,,,,,,,,,,,,,>L TV[PW J]VJPWN L> JVP[W] L >L[H L]> JSG KLMWT
2094981,NVP[,Mur88,Micah,2,6,JVPW,>L TVPW JVJPWN L> JVPW L >LH L> JSG KLMWT,00 0011 100000 00 0001 0 001 10 000 00000,hif,impf,L> JVP[W] L >L[H],,L >L[H],L >LH,to them,0,prep,prps,anim,det,prsf,simple,posture/not motion,goal/recipient,L,,,,reconstructed?,>L TV[PW J]VJPWN L> JVP[W] L >L[H L]> JSG KLMWT
299974,HLK[,MT,Micah,2,10,LKW,QWMW W LKW KJ L> Z>T H MNWXH B <BWR VM>H TXBL W XBL NMRY,,qal,impv,W LKW,,no complement,no complement,,,,,,,,,,,,,,,,
299994,NVP[,MT,Micah,2,11,>VP,LW >JC HLK RWX W CQR KZB >VP LK L JJN W L CKR W HJH MVJP H <M H ZH,,hif,impf,>VP LK L JJN W L CKR,,LK,L,to you,0,prep,prps,anim,det,prsf,simple,posture/not motion,goal/recipient,L,,,,,
2095057,HLK[,Mur88,Micah,2,11,HLK,LW >JC HLK RWX W CQR KZB >VP LK L JJN W L CKR W HJH MVJP H <M H ZH,00 000 000 000 1 100 001 000 00 0 000 0 0 100 0 000 1000 0 00 1 10,qal,ptca,LW >JC HLK,,no complement,no complement,,,,,,,,,,,,,,,,LW >JC HLK RWX [W C]QR KZ[B] >VP LK L JJN W L [C]KR W HJH [M]VJP H <M [H Z]H
2095062,NVP[,Mur88,Micah,2,11,>VP,LW >JC HLK RWX W CQR KZB >VP LK L JJN W L CKR W HJH MVJP H <M H ZH,00 000 000 000 1 100 001 000 00 0 000 0 0 100 0 000 1000 0 00 1 10,hif,impf,>VP LK L JJN W L [C]KR,,LK,L,to you,0,prep,prps,anim,det,prsf,simple,posture/not motion,goal/recipient,L,,,,,LW >JC HLK RWX [W C]QR KZ[B] >VP LK L JJN W L [C]KR W HJH [M]VJP H <M [H Z]H
2095071,NVP[,Mur88,Micah,2,11,MVJP,LW >JC HLK RWX W CQR KZB >VP LK L JJN W L CKR W HJH MVJP H <M H ZH,00 000 000 000 1 100 001 000 00 0 000 0 0 100 0 000 1000 0 00 1 10,hif,ptca,W HJH [M]VJP H <M [H Z]H,,no complement,no complement,,,,,,,,,,,,,,,not predicate,LW >JC HLK RWX [W C]QR KZ[B] >VP LK L JJN W L [C]KR W HJH [M]VJP H <M [H Z]H
300032,<LH[,MT,Micah,2,13,<LH,<LH H PRY L PNJHM PRYW W J<BRW C<R W JY>W BW W J<BR MLKM L PNJHM W JHWH B R>CM,,qal,perf,<LH H PRY L PNJHM,H PRY,L PNJHM,L PNH/,before them,0,prep,prps,anim,det,prsf,simple,factive,goal,L PNH/,,,,,
300039,<BR[,MT,Micah,2,13,J<BRW,<LH H PRY L PNJHM PRYW W J<BRW C<R W JY>W BW W J<BR MLKM L PNJHM W JHWH B R>CM,,qal,wayq,W J<BRW C<R,,no complement,no complement,,,,,,,,,,,,,,,,
300042,JY>[,MT,Micah,2,13,JY>W,<LH H PRY L PNJHM PRYW W J<BRW C<R W JY>W BW W J<BR MLKM L PNJHM W JHWH B R>CM,,qal,wayq,W JY>W BW,,BW,B,in/on it/him,0,prep,prps,inanim,det,prsf,simple,factive,trajectory,B,,,,,
300045,<BR[,MT,Micah,2,13,J<BR,<LH H PRY L PNJHM PRYW W J<BRW C<R W JY>W BW W J<BR MLKM L PNJHM W JHWH B R>CM,,qal,wayq,W J<BR MLKM L PNJHM,MLKM,L PNJHM,L PNH/,before them,0,prep,prps,anim,det,prsf,simple,factive,trajectory,L,,,,,
2095100,<LH[,Mur88,Micah,2,13,<LH,<LH H PRY L PNJHM PRYW W J<BRW C<R W JY>W BW W J<BR MLKM L PNJHM W JHWH B R>CM,100 0 000 0 00000 1111 0 00000 000 0 0000 01 1 1111 1110 0 00000 1 1111 1 1111,qal,perf,[<]LH H PRY L PNJHM,H PRY,L PNJHM,L PNH/,before them,0,prep,prps,anim,det,prsf,simple,factive,goal,L PNH/,,,,,[<]LH H PRY L PNJHM [PRYW] W J<BRW C<R W JY>W B[W W J<BR MLK]M L PNJHM [W JHWH B R>CM]
2095107,<BR[,Mur88,Micah,2,13,J<BRW,<LH H PRY L PNJHM PRYW W J<BRW C<R W JY>W BW W J<BR MLKM L PNJHM W JHWH B R>CM,100 0 000 0 00000 1111 0 00000 000 0 0000 01 1 1111 1110 0 00000 1 1111 1 1111,qal,wayq,W J<BRW C<R,,no complement,no complement,,,,,,,,,,,,,,,,[<]LH H PRY L PNJHM [PRYW] W J<BRW C<R W JY>W B[W W J<BR MLK]M L PNJHM [W JHWH B R>CM]
2095110,JY>[,Mur88,Micah,2,13,JY>W,<LH H PRY L PNJHM PRYW W J<BRW C<R W JY>W BW W J<BR MLKM L PNJHM W JHWH B R>CM,100 0 000 0 00000 1111 0 00000 000 0 0000 01 1 1111 1110 0 00000 1 1111 1 1111,qal,wayq,W JY>W B[W],,BW,B,in/on it/him,0,prep,prps,inanim,det,prsf,simple,factive,trajectory,B,,,,reconstructed,[<]LH H PRY L PNJHM [PRYW] W J<BRW C<R W JY>W B[W W J<BR MLK]M L PNJHM [W JHWH B R>CM]
2095113,<BR[,Mur88,Micah,2,13,J<BR,<LH H PRY L PNJHM PRYW W J<BRW C<R W JY>W BW W J<BR MLKM L PNJHM W JHWH B R>CM,100 0 000 0 00000 1111 0 00000 000 0 0000 01 1 1111 1110 0 00000 1 1111 1 1111,qal,wayq,[W J<BR MLK]M L PNJHM,[MLK]M,L PNJHM,L PNH/,before them,0,prep,prps,anim,det,prsf,simple,factive,trajectory,L,,,,reconstructed?,[<]LH H PRY L PNJHM [PRYW] W J<BRW C<R W JY>W B[W W J<BR MLK]M L PNJHM [W JHWH B R>CM]
300171,BW>[,MT,Micah,3,6,B>H,LKN LJLH LKM M XZWN W XCKH LKM M QSM W B>H H CMC <L H NBJ>JM W QDR <LJHM H JWM,,qal,perf,W B>H H CMC <L H NBJ>JM,H CMC,<L H NBJ>JM,<L H NBJ>/,to/unto the prophets,0,prep,pers,anim,det,subs,simple,fictive,goal,<L,,,,,
2095243,BW>[,Mur88,Micah,3,6,B>H,L KN LJLH LKM M XZWN W XCKH LKM M QSM W B>H H CMC <L H NBJ>JM W QDR <LJHM H JWM,1 11 1100 000 0 0000 0 0001 010 0 000 0 000 0 111 11 0 000000 0 000 00000 0 000,qal,perf,None,None,,,,,,,,,,,,,,,,,,[L KN LJ]LH LKM M XZWN W XCK[H] L[K]M M QSM W B>H H [CMC <L] H NBJ>JM W QDR <LJHM H JWM
300273,BW>[,MT,Micah,3,11,TBW>,R>CJH B CXD JCPVW W KHNJH B MXJR JWRW W NBJ>JH B KSP JQSMW W <L JHWH JC<NW L >MR H LW> JHWH B QRBNW L> TBW> <LJNW R<H,,qal,impf,L> TBW> <LJNW R<H,R<H,<LJNW,<L,,0,prep,prsf,,det,prsf,simple,,,<L,,,,,
2095350,BW>[,Mur88,Micah,3,11,TBW>,R>CJH B CXD JCPVW W KHNJH B MXJR JWRW W NBJ>JH B KSP JQSMW W <L JHWH JC<NW L >MR H LW> JHWH B QRBNW L> TBW> <LJNW R<H,00000 0 000 00001 1 11111 1 1000 0000 0 000001 1 111 01000 1 00 0000 00111 1 111 1 111 1100 0 00011 11 1011 00111 000,qal,impf,L> TBW> <LJNW R<H,R<H,<LJNW,,,0,,,,,,,,,<L,,,,,R>CJH B CXD JCPV[W W KHNJH B M]XJR JWRW W NBJ>J[H B KSP] J[Q]SMW [W] <L JHWH JC[<NW L >MR H LW> JH]WH B QRB[NW L> T]B[W>] <L[JNW] R<H
300314,NHR[,MT,Micah,4,1,NHRW,W HJH B >XRJT H JMJM JHJH HR BJT JHWH NKWN B R>C H HRJM W NF> HW> M GB<WT W NHRW <LJW <MJM,,qal,perf,W NHRW <LJW <MJM,<MJM,<LJW,<L,,0,prep,prsf,,det,prsf,simple,,,<L,,,,,
2095394,NHR[,Mur88,Micah,4,1,NHRW,W HJH B >XRJT H JMJM JHJH HR BJT JHWH NKWN B R>C H HRJM W NF> HW> M GB<WT W NHRW <LJW <MJM,1 110 1 00000 0 1000 0011 11 111 1111 1111 1 111 1 1111 1 111 111 1 00000 0 0111 1111 1111,qal,perf,W NHRW <LJW <MJM,<MJM,<LJW,,,0,,,,,,,,,<L,,,,,[W HJ]H [B] >XRJT H [J]MJM JH[JH HR BJT JHWH NKWN B R>C H HRJM W NF> HW> M] GB<WT W N[HRW <LJW <MJM]
2046457,NHR[,4Q82,Micah,4,1,NHRW,W HJH B >XRJT H JMJM JHJH HR BJT JHWH NKWN B R>C H HRJM W NF> HW> M GB<WT W NHRW <LJW <MJM,0 000 0 00111 1 1111 1111 11 111 1111 1111 1 111 1 1111 0 000 001 1 11111 1 1111 1111 1111,qal,perf,W NHRW <LJW <MJM,<MJM,<LJW,,,0,,,,,,,,,<L,,,,,W HJH B >X[RJT H JMJM JHJH HR BJT JHWH NKWN B R>C H HRJM] W NF> HW[> M GB<WT W NHRW <LJW <MJM]
300318,HLK[,MT,Micah,4,2,HLKW,W HLKW GWJM RBJM W >MRW LKW W N<LH >L HR JHWH W >L BJT >LHJ J<QB W JWRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,,qal,perf,W HLKW GWJM RBJM,GWJM RBJM,no complement,no complement,,,,,,,,,,,,,,,,
300323,HLK[,MT,Micah,4,2,LKW,W HLKW GWJM RBJM W >MRW LKW W N<LH >L HR JHWH W >L BJT >LHJ J<QB W JWRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,,qal,impv,LKW,,no complement,no complement,,,,,,,,,,,,,,,,
300325,<LH[,MT,Micah,4,2,N<LH,W HLKW GWJM RBJM W >MRW LKW W N<LH >L HR JHWH W >L BJT >LHJ J<QB W JWRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,,qal,impf,W N<LH >L HR JHWH W >L BJT >LHJ J<QB,,>L HR JHWH W >L BJT >LHJ J<QB,>L HR/ JHWH/ W >L BJT/ >LHJM/ J<QB/,,0,prep + prep,pers pers,anim anim,det,subs,complex,,,>L,>L,,,,
300339,HLK[,MT,Micah,4,2,NLKH,W HLKW GWJM RBJM W >MRW LKW W N<LH >L HR JHWH W >L BJT >LHJ J<QB W JWRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,,qal,impf,W NLKH B >RXTJW,,B >RXTJW,B >RX/,,0,prep,,,det,subs,complex,,,B,,,,,
2095399,HLK[,Mur88,Micah,4,2,HLKW,W HLKW GWJM RBJM W >MRW LKW W N<LH >L HR JHWH W >L BJT >LHJ J<QB W JWRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,1 1111 1111 1111 1 1111 000 0 0000 00 11 1111 1 11 111 1111 1111 1 11111 1 11111 0 0000 1 111011 11 1 1111 111 1111 1 111 1111 0 000000,qal,perf,None,None,,,,,,,,,,,,,,,,,,[W HLKW GWJM RBJM W >MRW] LKW W N<LH >L [HR JHWH W >L BJT >LHJ J<QB W JWRNW M DRKJW] W NLKH [B >RX]T[JW KJ M YJWN TY> TWRH W DBR JHWH] M JRWCLM
2095404,HLK[,Mur88,Micah,4,2,LKW,W HLKW GWJM RBJM W >MRW LKW W N<LH >L HR JHWH W >L BJT >LHJ J<QB W JWRNW M DRKJW W NLKH B >RXTJW KJ M YJWN TY> TWRH W DBR JHWH M JRWCLM,1 1111 1111 1111 1 1111 000 0 0000 00 11 1111 1 11 111 1111 1111 1 11111 1 11111 0 0000 1 111011 11 1 1111 111 1111 1 111 1111 0 000000,qal,impv,None,None,,,,,,,,,,,,,,,,,,[W HLKW GWJM RBJM W >MRW] LKW W N<LH >L [HR JHWH W >L BJT >LHJ J<QB W JWRNW M DRKJW] W NLKH [B >RX]T[JW KJ M YJWN TY> TWRH W DBR JHWH] M JRWCLM
